"FileName","FilePath","Version"
"Microsoft.AspNetCore.Mvc.Localization.dll","D:\inetpub\PatientAccountManagement\refs\Microsoft.AspNetCore.Mvc.Localization.dll","8.0.1224.60312"
"Microsoft.AspNetCore.Mvc.Razor.dll","D:\inetpub\PatientAccountManagement\refs\Microsoft.AspNetCore.Mvc.Razor.dll","8.0.1224.60312"
"Microsoft.AspNetCore.Mvc.RazorPages.dll","D:\inetpub\PatientAccountManagement\refs\Microsoft.AspNetCore.Mvc.RazorPages.dll","8.0.1224.60312"
"Microsoft.AspNetCore.Mvc.TagHelpers.dll","D:\inetpub\PatientAccountManagement\refs\Microsoft.AspNetCore.Mvc.TagHelpers.dll","8.0.1224.60312"
"Microsoft.AspNetCore.Mvc.ViewFeatures.dll","D:\inetpub\PatientAccountManagement\refs\Microsoft.AspNetCore.Mvc.ViewFeatures.dll","8.0.1224.60312"
"Microsoft.AspNetCore.OutputCaching.dll","D:\inetpub\PatientAccountManagement\refs\Microsoft.AspNetCore.OutputCaching.dll","8.0.1224.60312"
"Microsoft.AspNetCore.RateLimiting.dll","D:\inetpub\PatientAccountManagement\refs\Microsoft.AspNetCore.RateLimiting.dll","8.0.1224.60312"
"Microsoft.AspNetCore.Razor.dll","D:\inetpub\PatientAccountManagement\refs\Microsoft.AspNetCore.Razor.dll","8.0.1224.60312"
"Microsoft.AspNetCore.Razor.Runtime.dll","D:\inetpub\PatientAccountManagement\refs\Microsoft.AspNetCore.Razor.Runtime.dll","8.0.1224.60312"
"Microsoft.AspNetCore.RequestDecompression.dll","D:\inetpub\PatientAccountManagement\refs\Microsoft.AspNetCore.RequestDecompression.dll","8.0.1224.60312"
"Microsoft.AspNetCore.ResponseCaching.Abstractions.dll","D:\inetpub\PatientAccountManagement\refs\Microsoft.AspNetCore.ResponseCaching.Abstractions.dll","8.0.1224.60312"
"Microsoft.AspNetCore.ResponseCaching.dll","D:\inetpub\PatientAccountManagement\refs\Microsoft.AspNetCore.ResponseCaching.dll","8.0.1224.60312"
"Microsoft.AspNetCore.ResponseCompression.dll","D:\inetpub\PatientAccountManagement\refs\Microsoft.AspNetCore.ResponseCompression.dll","8.0.1224.60312"
"Microsoft.AspNetCore.Rewrite.dll","D:\inetpub\PatientAccountManagement\refs\Microsoft.AspNetCore.Rewrite.dll","8.0.1224.60312"
"Microsoft.AspNetCore.Routing.Abstractions.dll","D:\inetpub\PatientAccountManagement\refs\Microsoft.AspNetCore.Routing.Abstractions.dll","8.0.1224.60312"
"Microsoft.AspNetCore.Routing.dll","D:\inetpub\PatientAccountManagement\refs\Microsoft.AspNetCore.Routing.dll","8.0.1224.60312"
"Microsoft.AspNetCore.Server.HttpSys.dll","D:\inetpub\PatientAccountManagement\refs\Microsoft.AspNetCore.Server.HttpSys.dll","8.0.1224.60312"
"Microsoft.AspNetCore.Server.IIS.dll","D:\inetpub\PatientAccountManagement\refs\Microsoft.AspNetCore.Server.IIS.dll","8.0.1224.60312"
"Microsoft.AspNetCore.Server.IISIntegration.dll","D:\inetpub\PatientAccountManagement\refs\Microsoft.AspNetCore.Server.IISIntegration.dll","8.0.1224.60312"
"Microsoft.AspNetCore.Server.Kestrel.Core.dll","D:\inetpub\PatientAccountManagement\refs\Microsoft.AspNetCore.Server.Kestrel.Core.dll","8.0.1224.60312"
"Microsoft.AspNetCore.Server.Kestrel.dll","D:\inetpub\PatientAccountManagement\refs\Microsoft.AspNetCore.Server.Kestrel.dll","8.0.1224.60312"
"Microsoft.AspNetCore.Server.Kestrel.Transport.NamedPipes.dll","D:\inetpub\PatientAccountManagement\refs\Microsoft.AspNetCore.Server.Kestrel.Transport.NamedPipes.dll","8.0.1224.60312"
"Microsoft.AspNetCore.Server.Kestrel.Transport.Quic.dll","D:\inetpub\PatientAccountManagement\refs\Microsoft.AspNetCore.Server.Kestrel.Transport.Quic.dll","8.0.1224.60312"
"Microsoft.AspNetCore.Server.Kestrel.Transport.Sockets.dll","D:\inetpub\PatientAccountManagement\refs\Microsoft.AspNetCore.Server.Kestrel.Transport.Sockets.dll","8.0.1224.60312"
"Microsoft.AspNetCore.Session.dll","D:\inetpub\PatientAccountManagement\refs\Microsoft.AspNetCore.Session.dll","8.0.1224.60312"
"Microsoft.AspNetCore.SignalR.Common.dll","D:\inetpub\PatientAccountManagement\refs\Microsoft.AspNetCore.SignalR.Common.dll","8.0.1224.60312"
"Microsoft.AspNetCore.SignalR.Core.dll","D:\inetpub\PatientAccountManagement\refs\Microsoft.AspNetCore.SignalR.Core.dll","8.0.1224.60312"
"Microsoft.AspNetCore.SignalR.dll","D:\inetpub\PatientAccountManagement\refs\Microsoft.AspNetCore.SignalR.dll","8.0.1224.60312"
"Microsoft.AspNetCore.SignalR.Protocols.Json.dll","D:\inetpub\PatientAccountManagement\refs\Microsoft.AspNetCore.SignalR.Protocols.Json.dll","8.0.1224.60312"
"Microsoft.AspNetCore.StaticFiles.dll","D:\inetpub\PatientAccountManagement\refs\Microsoft.AspNetCore.StaticFiles.dll","8.0.1224.60312"
"Microsoft.AspNetCore.WebSockets.dll","D:\inetpub\PatientAccountManagement\refs\Microsoft.AspNetCore.WebSockets.dll","8.0.1224.60312"
"Microsoft.AspNetCore.WebUtilities.dll","D:\inetpub\PatientAccountManagement\refs\Microsoft.AspNetCore.WebUtilities.dll","8.0.1224.60312"
"Microsoft.CSharp.dll","D:\inetpub\PatientAccountManagement\refs\Microsoft.CSharp.dll","8.0.1224.60305"
"Microsoft.Data.SqlClient.dll","D:\inetpub\PatientAccountManagement\refs\Microsoft.Data.SqlClient.dll","5.15.24027.2"
"Microsoft.Extensions.Caching.Abstractions.dll","D:\inetpub\PatientAccountManagement\refs\Microsoft.Extensions.Caching.Abstractions.dll","8.0.1224.60305"
"Microsoft.Extensions.Caching.Memory.dll","D:\inetpub\PatientAccountManagement\refs\Microsoft.Extensions.Caching.Memory.dll","8.0.1224.60305"
"Microsoft.Extensions.Configuration.Abstractions.dll","D:\inetpub\PatientAccountManagement\refs\Microsoft.Extensions.Configuration.Abstractions.dll","8.0.1224.60305"
"Microsoft.Extensions.Configuration.Binder.dll","D:\inetpub\PatientAccountManagement\refs\Microsoft.Extensions.Configuration.Binder.dll","8.0.1224.60305"
"Microsoft.Extensions.Configuration.CommandLine.dll","D:\inetpub\PatientAccountManagement\refs\Microsoft.Extensions.Configuration.CommandLine.dll","8.0.1224.60305"
"Microsoft.Extensions.Configuration.dll","D:\inetpub\PatientAccountManagement\refs\Microsoft.Extensions.Configuration.dll","8.0.1224.60305"
"Microsoft.Extensions.Configuration.EnvironmentVariables.dll","D:\inetpub\PatientAccountManagement\refs\Microsoft.Extensions.Configuration.EnvironmentVariables.dll","8.0.1224.60305"
"Microsoft.Extensions.Configuration.FileExtensions.dll","D:\inetpub\PatientAccountManagement\refs\Microsoft.Extensions.Configuration.FileExtensions.dll","8.0.1224.60305"
"Microsoft.Extensions.Configuration.Ini.dll","D:\inetpub\PatientAccountManagement\refs\Microsoft.Extensions.Configuration.Ini.dll","8.0.1224.60305"
"Microsoft.Extensions.Configuration.Json.dll","D:\inetpub\PatientAccountManagement\refs\Microsoft.Extensions.Configuration.Json.dll","8.0.1224.60305"
"Microsoft.Extensions.Configuration.KeyPerFile.dll","D:\inetpub\PatientAccountManagement\refs\Microsoft.Extensions.Configuration.KeyPerFile.dll","8.0.1224.60312"
"Microsoft.Extensions.Configuration.UserSecrets.dll","D:\inetpub\PatientAccountManagement\refs\Microsoft.Extensions.Configuration.UserSecrets.dll","8.0.1224.60305"
"Microsoft.Extensions.Configuration.Xml.dll","D:\inetpub\PatientAccountManagement\refs\Microsoft.Extensions.Configuration.Xml.dll","8.0.1224.60305"
"Microsoft.Extensions.DependencyInjection.Abstractions.dll","D:\inetpub\PatientAccountManagement\refs\Microsoft.Extensions.DependencyInjection.Abstractions.dll","8.0.1224.60305"
"Microsoft.Extensions.DependencyInjection.dll","D:\inetpub\PatientAccountManagement\refs\Microsoft.Extensions.DependencyInjection.dll","8.0.1224.60305"
"Microsoft.Extensions.Diagnostics.Abstractions.dll","D:\inetpub\PatientAccountManagement\refs\Microsoft.Extensions.Diagnostics.Abstractions.dll","8.0.1224.60305"
"Microsoft.Extensions.Diagnostics.dll","D:\inetpub\PatientAccountManagement\refs\Microsoft.Extensions.Diagnostics.dll","8.0.1224.60305"
"Microsoft.Extensions.Diagnostics.HealthChecks.Abstractions.dll","D:\inetpub\PatientAccountManagement\refs\Microsoft.Extensions.Diagnostics.HealthChecks.Abstractions.dll","8.0.1224.60312"
"Microsoft.Extensions.Diagnostics.HealthChecks.dll","D:\inetpub\PatientAccountManagement\refs\Microsoft.Extensions.Diagnostics.HealthChecks.dll","8.0.1224.60312"
"Microsoft.Extensions.Features.dll","D:\inetpub\PatientAccountManagement\refs\Microsoft.Extensions.Features.dll","8.0.1224.60312"
"Microsoft.Extensions.FileProviders.Abstractions.dll","D:\inetpub\PatientAccountManagement\refs\Microsoft.Extensions.FileProviders.Abstractions.dll","8.0.1224.60305"
"Microsoft.Extensions.FileProviders.Composite.dll","D:\inetpub\PatientAccountManagement\refs\Microsoft.Extensions.FileProviders.Composite.dll","8.0.1224.60305"
"Microsoft.Extensions.FileProviders.Embedded.dll","D:\inetpub\PatientAccountManagement\refs\Microsoft.Extensions.FileProviders.Embedded.dll","8.0.1224.60312"
"Microsoft.Extensions.FileProviders.Physical.dll","D:\inetpub\PatientAccountManagement\refs\Microsoft.Extensions.FileProviders.Physical.dll","8.0.1224.60305"
"Microsoft.Extensions.FileSystemGlobbing.dll","D:\inetpub\PatientAccountManagement\refs\Microsoft.Extensions.FileSystemGlobbing.dll","8.0.1224.60305"
"Microsoft.Extensions.Hosting.Abstractions.dll","D:\inetpub\PatientAccountManagement\refs\Microsoft.Extensions.Hosting.Abstractions.dll","8.0.1224.60305"
"Microsoft.Extensions.Hosting.dll","D:\inetpub\PatientAccountManagement\refs\Microsoft.Extensions.Hosting.dll","8.0.1224.60305"
"Microsoft.Extensions.Http.dll","D:\inetpub\PatientAccountManagement\refs\Microsoft.Extensions.Http.dll","8.0.1224.60305"
"Microsoft.Extensions.Identity.Core.dll","D:\inetpub\PatientAccountManagement\refs\Microsoft.Extensions.Identity.Core.dll","8.0.1224.60312"
"Microsoft.Extensions.Identity.Stores.dll","D:\inetpub\PatientAccountManagement\refs\Microsoft.Extensions.Identity.Stores.dll","8.0.1224.60312"
"Microsoft.Extensions.Localization.Abstractions.dll","D:\inetpub\PatientAccountManagement\refs\Microsoft.Extensions.Localization.Abstractions.dll","8.0.1224.60312"
"Microsoft.Extensions.Localization.dll","D:\inetpub\PatientAccountManagement\refs\Microsoft.Extensions.Localization.dll","8.0.1224.60312"
"Microsoft.Extensions.Logging.Abstractions.dll","D:\inetpub\PatientAccountManagement\refs\Microsoft.Extensions.Logging.Abstractions.dll","8.0.1224.60305"
"Microsoft.Extensions.Logging.Configuration.dll","D:\inetpub\PatientAccountManagement\refs\Microsoft.Extensions.Logging.Configuration.dll","8.0.1224.60305"
"Microsoft.Extensions.Logging.Console.dll","D:\inetpub\PatientAccountManagement\refs\Microsoft.Extensions.Logging.Console.dll","8.0.1224.60305"
"Microsoft.Extensions.Logging.Debug.dll","D:\inetpub\PatientAccountManagement\refs\Microsoft.Extensions.Logging.Debug.dll","8.0.1224.60305"
"Microsoft.Extensions.Logging.dll","D:\inetpub\PatientAccountManagement\refs\Microsoft.Extensions.Logging.dll","8.0.1224.60305"
"Microsoft.Extensions.Logging.EventLog.dll","D:\inetpub\PatientAccountManagement\refs\Microsoft.Extensions.Logging.EventLog.dll","8.0.1224.60305"
"Microsoft.Extensions.Logging.EventSource.dll","D:\inetpub\PatientAccountManagement\refs\Microsoft.Extensions.Logging.EventSource.dll","8.0.1224.60305"
"Microsoft.Extensions.Logging.TraceSource.dll","D:\inetpub\PatientAccountManagement\refs\Microsoft.Extensions.Logging.TraceSource.dll","8.0.1224.60305"
"Microsoft.Extensions.ObjectPool.dll","D:\inetpub\PatientAccountManagement\refs\Microsoft.Extensions.ObjectPool.dll","8.0.1224.60312"
"Microsoft.Extensions.Options.ConfigurationExtensions.dll","D:\inetpub\PatientAccountManagement\refs\Microsoft.Extensions.Options.ConfigurationExtensions.dll","8.0.1224.60305"
"Microsoft.Extensions.Options.DataAnnotations.dll","D:\inetpub\PatientAccountManagement\refs\Microsoft.Extensions.Options.DataAnnotations.dll","8.0.1224.60305"
"Microsoft.Extensions.Options.dll","D:\inetpub\PatientAccountManagement\refs\Microsoft.Extensions.Options.dll","8.0.1224.60305"
"Microsoft.Extensions.Primitives.dll","D:\inetpub\PatientAccountManagement\refs\Microsoft.Extensions.Primitives.dll","8.0.1224.60305"
"Microsoft.Extensions.WebEncoders.dll","D:\inetpub\PatientAccountManagement\refs\Microsoft.Extensions.WebEncoders.dll","8.0.1224.60312"
"Microsoft.JSInterop.dll","D:\inetpub\PatientAccountManagement\refs\Microsoft.JSInterop.dll","8.0.1224.60312"
"Microsoft.Net.Http.Headers.dll","D:\inetpub\PatientAccountManagement\refs\Microsoft.Net.Http.Headers.dll","8.0.1224.60312"
"Microsoft.VisualBasic.Core.dll","D:\inetpub\PatientAccountManagement\refs\Microsoft.VisualBasic.Core.dll","13.0.1224.60305"
"Microsoft.VisualBasic.dll","D:\inetpub\PatientAccountManagement\refs\Microsoft.VisualBasic.dll","8.0.1224.60305"
"Microsoft.Win32.Primitives.dll","D:\inetpub\PatientAccountManagement\refs\Microsoft.Win32.Primitives.dll","8.0.1224.60305"
"Microsoft.Win32.Registry.dll","D:\inetpub\PatientAccountManagement\refs\Microsoft.Win32.Registry.dll","8.0.1224.60305"
"mscorlib.dll","D:\inetpub\PatientAccountManagement\refs\mscorlib.dll","8.0.1224.60305"
"netstandard.dll","D:\inetpub\PatientAccountManagement\refs\netstandard.dll","8.0.1224.60305"
"System.AppContext.dll","D:\inetpub\PatientAccountManagement\refs\System.AppContext.dll","8.0.1224.60305"
"System.Buffers.dll","D:\inetpub\PatientAccountManagement\refs\System.Buffers.dll","8.0.1224.60305"
"System.Collections.Concurrent.dll","D:\inetpub\PatientAccountManagement\refs\System.Collections.Concurrent.dll","8.0.1224.60305"
"System.Collections.dll","D:\inetpub\PatientAccountManagement\refs\System.Collections.dll","8.0.1224.60305"
"System.Collections.Immutable.dll","D:\inetpub\PatientAccountManagement\refs\System.Collections.Immutable.dll","8.0.1224.60305"
"System.Collections.NonGeneric.dll","D:\inetpub\PatientAccountManagement\refs\System.Collections.NonGeneric.dll","8.0.1224.60305"
"System.Collections.Specialized.dll","D:\inetpub\PatientAccountManagement\refs\System.Collections.Specialized.dll","8.0.1224.60305"
"System.ComponentModel.Annotations.dll","D:\inetpub\PatientAccountManagement\refs\System.ComponentModel.Annotations.dll","8.0.1224.60305"
"System.ComponentModel.DataAnnotations.dll","D:\inetpub\PatientAccountManagement\refs\System.ComponentModel.DataAnnotations.dll","8.0.1224.60305"
"System.ComponentModel.dll","D:\inetpub\PatientAccountManagement\refs\System.ComponentModel.dll","8.0.1224.60305"
"System.ComponentModel.EventBasedAsync.dll","D:\inetpub\PatientAccountManagement\refs\System.ComponentModel.EventBasedAsync.dll","8.0.1224.60305"
"System.ComponentModel.Primitives.dll","D:\inetpub\PatientAccountManagement\refs\System.ComponentModel.Primitives.dll","8.0.1224.60305"
"System.ComponentModel.TypeConverter.dll","D:\inetpub\PatientAccountManagement\refs\System.ComponentModel.TypeConverter.dll","8.0.1224.60305"
"System.Configuration.dll","D:\inetpub\PatientAccountManagement\refs\System.Configuration.dll","8.0.1224.60305"
"System.Console.dll","D:\inetpub\PatientAccountManagement\refs\System.Console.dll","8.0.1224.60305"
"System.Core.dll","D:\inetpub\PatientAccountManagement\refs\System.Core.dll","8.0.1224.60305"
"System.Data.Common.dll","D:\inetpub\PatientAccountManagement\refs\System.Data.Common.dll","8.0.1224.60305"
"System.Data.DataSetExtensions.dll","D:\inetpub\PatientAccountManagement\refs\System.Data.DataSetExtensions.dll","8.0.1224.60305"
"System.Data.dll","D:\inetpub\PatientAccountManagement\refs\System.Data.dll","8.0.1224.60305"
"System.Diagnostics.Contracts.dll","D:\inetpub\PatientAccountManagement\refs\System.Diagnostics.Contracts.dll","8.0.1224.60305"
"System.Diagnostics.Debug.dll","D:\inetpub\PatientAccountManagement\refs\System.Diagnostics.Debug.dll","8.0.1224.60305"
"System.Diagnostics.DiagnosticSource.dll","D:\inetpub\PatientAccountManagement\refs\System.Diagnostics.DiagnosticSource.dll","8.0.1224.60305"
"System.Diagnostics.EventLog.dll","D:\inetpub\PatientAccountManagement\refs\System.Diagnostics.EventLog.dll","8.0.1224.60305"
"System.Diagnostics.FileVersionInfo.dll","D:\inetpub\PatientAccountManagement\refs\System.Diagnostics.FileVersionInfo.dll","8.0.1224.60305"
"System.Diagnostics.Process.dll","D:\inetpub\PatientAccountManagement\refs\System.Diagnostics.Process.dll","8.0.1224.60305"
"System.Diagnostics.StackTrace.dll","D:\inetpub\PatientAccountManagement\refs\System.Diagnostics.StackTrace.dll","8.0.1224.60305"
"System.Diagnostics.TextWriterTraceListener.dll","D:\inetpub\PatientAccountManagement\refs\System.Diagnostics.TextWriterTraceListener.dll","8.0.1224.60305"
"System.Diagnostics.Tools.dll","D:\inetpub\PatientAccountManagement\refs\System.Diagnostics.Tools.dll","8.0.1224.60305"
"System.Diagnostics.TraceSource.dll","D:\inetpub\PatientAccountManagement\refs\System.Diagnostics.TraceSource.dll","8.0.1224.60305"
"System.Diagnostics.Tracing.dll","D:\inetpub\PatientAccountManagement\refs\System.Diagnostics.Tracing.dll","8.0.1224.60305"
"System.dll","D:\inetpub\PatientAccountManagement\refs\System.dll","8.0.1224.60305"
"System.Drawing.dll","D:\inetpub\PatientAccountManagement\refs\System.Drawing.dll","8.0.1224.60305"
"System.Drawing.Primitives.dll","D:\inetpub\PatientAccountManagement\refs\System.Drawing.Primitives.dll","8.0.1224.60305"
"System.Dynamic.Runtime.dll","D:\inetpub\PatientAccountManagement\refs\System.Dynamic.Runtime.dll","8.0.1224.60305"
"System.Formats.Asn1.dll","D:\inetpub\PatientAccountManagement\refs\System.Formats.Asn1.dll","8.0.1224.60305"
"System.Formats.Tar.dll","D:\inetpub\PatientAccountManagement\refs\System.Formats.Tar.dll","8.0.1224.60305"
"System.Globalization.Calendars.dll","D:\inetpub\PatientAccountManagement\refs\System.Globalization.Calendars.dll","8.0.1224.60305"
"System.Globalization.dll","D:\inetpub\PatientAccountManagement\refs\System.Globalization.dll","8.0.1224.60305"
"System.Globalization.Extensions.dll","D:\inetpub\PatientAccountManagement\refs\System.Globalization.Extensions.dll","8.0.1224.60305"
"System.IO.Compression.Brotli.dll","D:\inetpub\PatientAccountManagement\refs\System.IO.Compression.Brotli.dll","8.0.1224.60305"
"System.IO.Compression.dll","D:\inetpub\PatientAccountManagement\refs\System.IO.Compression.dll","8.0.1224.60305"
"System.IO.Compression.FileSystem.dll","D:\inetpub\PatientAccountManagement\refs\System.IO.Compression.FileSystem.dll","8.0.1224.60305"
"System.IO.Compression.ZipFile.dll","D:\inetpub\PatientAccountManagement\refs\System.IO.Compression.ZipFile.dll","8.0.1224.60305"
"System.IO.dll","D:\inetpub\PatientAccountManagement\refs\System.IO.dll","8.0.1224.60305"
"System.IO.FileSystem.AccessControl.dll","D:\inetpub\PatientAccountManagement\refs\System.IO.FileSystem.AccessControl.dll","8.0.1224.60305"
"System.IO.FileSystem.dll","D:\inetpub\PatientAccountManagement\refs\System.IO.FileSystem.dll","8.0.1224.60305"
"System.IO.FileSystem.DriveInfo.dll","D:\inetpub\PatientAccountManagement\refs\System.IO.FileSystem.DriveInfo.dll","8.0.1224.60305"
"System.IO.FileSystem.Primitives.dll","D:\inetpub\PatientAccountManagement\refs\System.IO.FileSystem.Primitives.dll","8.0.1224.60305"
"System.IO.FileSystem.Watcher.dll","D:\inetpub\PatientAccountManagement\refs\System.IO.FileSystem.Watcher.dll","8.0.1224.60305"
"System.IO.IsolatedStorage.dll","D:\inetpub\PatientAccountManagement\refs\System.IO.IsolatedStorage.dll","8.0.1224.60305"
"System.IO.MemoryMappedFiles.dll","D:\inetpub\PatientAccountManagement\refs\System.IO.MemoryMappedFiles.dll","8.0.1224.60305"
"System.IO.Pipelines.dll","D:\inetpub\PatientAccountManagement\refs\System.IO.Pipelines.dll","8.0.1224.60305"
"System.IO.Pipes.AccessControl.dll","D:\inetpub\PatientAccountManagement\refs\System.IO.Pipes.AccessControl.dll","8.0.1224.60305"
"System.IO.Pipes.dll","D:\inetpub\PatientAccountManagement\refs\System.IO.Pipes.dll","8.0.1224.60305"
"System.IO.UnmanagedMemoryStream.dll","D:\inetpub\PatientAccountManagement\refs\System.IO.UnmanagedMemoryStream.dll","8.0.1224.60305"
"System.Linq.dll","D:\inetpub\PatientAccountManagement\refs\System.Linq.dll","8.0.1224.60305"
"System.Linq.Expressions.dll","D:\inetpub\PatientAccountManagement\refs\System.Linq.Expressions.dll","8.0.1224.60305"
"System.Linq.Parallel.dll","D:\inetpub\PatientAccountManagement\refs\System.Linq.Parallel.dll","8.0.1224.60305"
"System.Linq.Queryable.dll","D:\inetpub\PatientAccountManagement\refs\System.Linq.Queryable.dll","8.0.1224.60305"
"System.Memory.dll","D:\inetpub\PatientAccountManagement\refs\System.Memory.dll","8.0.1224.60305"
"System.Net.dll","D:\inetpub\PatientAccountManagement\refs\System.Net.dll","8.0.1224.60305"
"System.Net.Http.dll","D:\inetpub\PatientAccountManagement\refs\System.Net.Http.dll","8.0.1224.60305"
"System.Net.Http.Json.dll","D:\inetpub\PatientAccountManagement\refs\System.Net.Http.Json.dll","8.0.1224.60305"
"System.Net.HttpListener.dll","D:\inetpub\PatientAccountManagement\refs\System.Net.HttpListener.dll","8.0.1224.60305"
"System.Net.Mail.dll","D:\inetpub\PatientAccountManagement\refs\System.Net.Mail.dll","8.0.1224.60305"
"System.Net.NameResolution.dll","D:\inetpub\PatientAccountManagement\refs\System.Net.NameResolution.dll","8.0.1224.60305"
"System.Net.NetworkInformation.dll","D:\inetpub\PatientAccountManagement\refs\System.Net.NetworkInformation.dll","8.0.1224.60305"
"System.Net.Ping.dll","D:\inetpub\PatientAccountManagement\refs\System.Net.Ping.dll","8.0.1224.60305"
"System.Net.Primitives.dll","D:\inetpub\PatientAccountManagement\refs\System.Net.Primitives.dll","8.0.1224.60305"
"System.Net.Quic.dll","D:\inetpub\PatientAccountManagement\refs\System.Net.Quic.dll","8.0.1224.60305"
"System.Net.Requests.dll","D:\inetpub\PatientAccountManagement\refs\System.Net.Requests.dll","8.0.1224.60305"
"System.Net.Security.dll","D:\inetpub\PatientAccountManagement\refs\System.Net.Security.dll","8.0.1224.60305"
"System.Net.ServicePoint.dll","D:\inetpub\PatientAccountManagement\refs\System.Net.ServicePoint.dll","8.0.1224.60305"
"System.Net.Sockets.dll","D:\inetpub\PatientAccountManagement\refs\System.Net.Sockets.dll","8.0.1224.60305"
"System.Net.WebClient.dll","D:\inetpub\PatientAccountManagement\refs\System.Net.WebClient.dll","8.0.1224.60305"
"System.Net.WebHeaderCollection.dll","D:\inetpub\PatientAccountManagement\refs\System.Net.WebHeaderCollection.dll","8.0.1224.60305"
"System.Net.WebProxy.dll","D:\inetpub\PatientAccountManagement\refs\System.Net.WebProxy.dll","8.0.1224.60305"
"System.Net.WebSockets.Client.dll","D:\inetpub\PatientAccountManagement\refs\System.Net.WebSockets.Client.dll","8.0.1224.60305"
"System.Net.WebSockets.dll","D:\inetpub\PatientAccountManagement\refs\System.Net.WebSockets.dll","8.0.1224.60305"
"System.Numerics.dll","D:\inetpub\PatientAccountManagement\refs\System.Numerics.dll","8.0.1224.60305"
"System.Numerics.Vectors.dll","D:\inetpub\PatientAccountManagement\refs\System.Numerics.Vectors.dll","8.0.1224.60305"
"System.ObjectModel.dll","D:\inetpub\PatientAccountManagement\refs\System.ObjectModel.dll","8.0.1224.60305"
"System.Reflection.DispatchProxy.dll","D:\inetpub\PatientAccountManagement\refs\System.Reflection.DispatchProxy.dll","8.0.1224.60305"
"System.Reflection.dll","D:\inetpub\PatientAccountManagement\refs\System.Reflection.dll","8.0.1224.60305"
"System.Reflection.Emit.dll","D:\inetpub\PatientAccountManagement\refs\System.Reflection.Emit.dll","8.0.1224.60305"
"System.Reflection.Emit.ILGeneration.dll","D:\inetpub\PatientAccountManagement\refs\System.Reflection.Emit.ILGeneration.dll","8.0.1224.60305"
"System.Reflection.Emit.Lightweight.dll","D:\inetpub\PatientAccountManagement\refs\System.Reflection.Emit.Lightweight.dll","8.0.1224.60305"
"System.Reflection.Extensions.dll","D:\inetpub\PatientAccountManagement\refs\System.Reflection.Extensions.dll","8.0.1224.60305"
"System.Reflection.Metadata.dll","D:\inetpub\PatientAccountManagement\refs\System.Reflection.Metadata.dll","8.0.1224.60305"
"System.Reflection.Primitives.dll","D:\inetpub\PatientAccountManagement\refs\System.Reflection.Primitives.dll","8.0.1224.60305"
"System.Reflection.TypeExtensions.dll","D:\inetpub\PatientAccountManagement\refs\System.Reflection.TypeExtensions.dll","8.0.1224.60305"
"System.Resources.Reader.dll","D:\inetpub\PatientAccountManagement\refs\System.Resources.Reader.dll","8.0.1224.60305"
"System.Resources.ResourceManager.dll","D:\inetpub\PatientAccountManagement\refs\System.Resources.ResourceManager.dll","8.0.1224.60305"
"System.Resources.Writer.dll","D:\inetpub\PatientAccountManagement\refs\System.Resources.Writer.dll","8.0.1224.60305"
"System.Runtime.CompilerServices.Unsafe.dll","D:\inetpub\PatientAccountManagement\refs\System.Runtime.CompilerServices.Unsafe.dll","8.0.1224.60305"
"System.Runtime.CompilerServices.VisualC.dll","D:\inetpub\PatientAccountManagement\refs\System.Runtime.CompilerServices.VisualC.dll","8.0.1224.60305"
"System.Runtime.dll","D:\inetpub\PatientAccountManagement\refs\System.Runtime.dll","8.0.1224.60305"
"System.Runtime.Extensions.dll","D:\inetpub\PatientAccountManagement\refs\System.Runtime.Extensions.dll","8.0.1224.60305"
"System.Runtime.Handles.dll","D:\inetpub\PatientAccountManagement\refs\System.Runtime.Handles.dll","8.0.1224.60305"
"System.Runtime.InteropServices.dll","D:\inetpub\PatientAccountManagement\refs\System.Runtime.InteropServices.dll","8.0.1224.60305"
"System.Runtime.InteropServices.JavaScript.dll","D:\inetpub\PatientAccountManagement\refs\System.Runtime.InteropServices.JavaScript.dll","8.0.1224.60305"
"System.Runtime.InteropServices.RuntimeInformation.dll","D:\inetpub\PatientAccountManagement\refs\System.Runtime.InteropServices.RuntimeInformation.dll","8.0.1224.60305"
"System.Runtime.Intrinsics.dll","D:\inetpub\PatientAccountManagement\refs\System.Runtime.Intrinsics.dll","8.0.1224.60305"
"System.Runtime.Loader.dll","D:\inetpub\PatientAccountManagement\refs\System.Runtime.Loader.dll","8.0.1224.60305"
"System.Runtime.Numerics.dll","D:\inetpub\PatientAccountManagement\refs\System.Runtime.Numerics.dll","8.0.1224.60305"
"System.Runtime.Serialization.dll","D:\inetpub\PatientAccountManagement\refs\System.Runtime.Serialization.dll","8.0.1224.60305"
"System.Runtime.Serialization.Formatters.dll","D:\inetpub\PatientAccountManagement\refs\System.Runtime.Serialization.Formatters.dll","8.0.1224.60305"
"System.Runtime.Serialization.Json.dll","D:\inetpub\PatientAccountManagement\refs\System.Runtime.Serialization.Json.dll","8.0.1224.60305"
"System.Runtime.Serialization.Primitives.dll","D:\inetpub\PatientAccountManagement\refs\System.Runtime.Serialization.Primitives.dll","8.0.1224.60305"
"System.Runtime.Serialization.Xml.dll","D:\inetpub\PatientAccountManagement\refs\System.Runtime.Serialization.Xml.dll","8.0.1224.60305"
"System.Security.AccessControl.dll","D:\inetpub\PatientAccountManagement\refs\System.Security.AccessControl.dll","8.0.1224.60305"
