"ZoneName","Name","RecordType","Data","TTL","Age","TimeStamp","UpdatedAtSerial","Created","Changed","showInAdvancedViewOnly","DistinguishedName"
"10.in-addr.arpa","95.18.25","PTR","int-cms001.vegas.com.","3600","3607552","7/19/2012 4:00:00 PM","2007436799","11/19/2009 3:12:41 PM","3/7/2018 10:00:19 AM","True","DC=95.18.25,DC=10.in-addr.arpa,CN=MicrosoftDNS,DC=ForestDnsZones,DC=corp,DC=vegas,DC=com"
"10.in-addr.arpa","132.4.25","PTR","rashis-iphone.corp.vegas.com.","900","3662585","10/29/2018 5:00:00 PM","2007539884","1/10/2017 3:26:30 PM","10/29/2018 10:51:19 AM","True","DC=132.4.25,DC=10.in-addr.arpa,CN=MicrosoftDNS,DC=ForestDnsZones,DC=corp,DC=vegas,DC=com"
"10.in-addr.arpa","151.4.25","PTR","mktg4286.corp.vegas.com.","900","3662622","10/31/2018 6:00:00 AM","2007540673","4/25/2018 10:24:40 AM","10/30/2018 11:53:36 PM","True","DC=151.4.25,DC=10.in-addr.arpa,CN=MicrosoftDNS,DC=ForestDnsZones,DC=corp,DC=vegas,DC=com"
"10.in-addr.arpa","200.4.25","PTR","mktg4057m.corp.vegas.com.","900","3662657","11/1/2018 5:00:00 PM","2007541452","6/19/2018 3:20:09 PM","11/1/2018 10:57:56 AM","True","DC=200.4.25,DC=10.in-addr.arpa,CN=MicrosoftDNS,DC=ForestDnsZones,DC=corp,DC=vegas,DC=com"
"10.in-addr.arpa","84.4.26","PTR","ccb03.svc.prod.vegas.com.","900","3662533","10/27/2018 1:00:00 PM","2007539689","7/26/2018 1:37:48 PM","10/27/2018 6:17:36 AM","True","DC=84.4.26,DC=10.in-addr.arpa,CN=MicrosoftDNS,DC=ForestDnsZones,DC=corp,DC=vegas,DC=com"
"10.in-addr.arpa","93.53.2","PTR","dba4008.corp.vegas.com.","1200","3662031","10/6/2018 3:00:00 PM","2007529413","9/14/2018 7:53:35 AM","10/6/2018 8:15:14 AM","True","DC=93.53.2,DC=10.in-addr.arpa,CN=MicrosoftDNS,DC=ForestDnsZones,DC=corp,DC=vegas,DC=com"
"10.in-addr.arpa","94.18.25","PTR","sl500.vegas.com.","86400","3607552","7/19/2012 4:00:00 PM","2007172163","11/19/2009 3:12:40 PM","6/12/2017 2:53:56 PM","True","DC=94.18.25,DC=10.in-addr.arpa,CN=MicrosoftDNS,DC=ForestDnsZones,DC=corp,DC=vegas,DC=com"
"10.in-addr.arpa","64.1.160","PTR","RNP49D082.rm.remarkmedia.com.","900","3662639","10/31/2018 11:00:00 PM","2007541228","4/19/2017 8:10:45 AM","10/31/2018 4:58:15 PM","True","DC=64.1.160,DC=10.in-addr.arpa,CN=MicrosoftDNS,DC=ForestDnsZones,DC=corp,DC=vegas,DC=com"
"10.in-addr.arpa","109.1.160","PTR","RM-cbeltran.rm.remarkmedia.com.","900","3662613","10/30/2018 9:00:00 PM","2007540250","6/19/2018 4:14:10 PM","10/30/2018 2:17:09 PM","True","DC=109.1.160,DC=10.in-addr.arpa,CN=MicrosoftDNS,DC=ForestDnsZones,DC=corp,DC=vegas,DC=com"
"10.in-addr.arpa","93.18.25","PTR","vdcnbu01-alom.vegas.com.","86400","3607552","7/19/2012 4:00:00 PM","2007172163","11/19/2009 3:12:40 PM","6/12/2017 2:53:56 PM","True","DC=93.18.25,DC=10.in-addr.arpa,CN=MicrosoftDNS,DC=ForestDnsZones,DC=corp,DC=vegas,DC=com"
"10.in-addr.arpa","35.4.26","PTR","cc4073.svc.prod.vegas.com.","900","3662637","10/31/2018 9:00:00 PM","2007541156","6/19/2016 2:13:11 PM","10/31/2018 2:58:25 PM","True","DC=35.4.26,DC=10.in-addr.arpa,CN=MicrosoftDNS,DC=ForestDnsZones,DC=corp,DC=vegas,DC=com"
"10.in-addr.arpa","42.1.160","PTR","Lenovo-PC.rm.remarkmedia.com.","900","3662516","10/26/2018 8:00:00 PM","2007539533","1/2/2018 7:32:46 AM","10/26/2018 1:34:22 PM","True","DC=42.1.160,DC=10.in-addr.arpa,CN=MicrosoftDNS,DC=ForestDnsZones,DC=corp,DC=vegas,DC=com"
"10.in-addr.arpa","155.8.26","PTR","tempcc.","900","3594405","1/18/2011 9:00:00 PM","2007155571","1/18/2011 1:57:38 PM","6/12/2017 2:53:56 PM","True","DC=155.8.26,DC=10.in-addr.arpa,CN=MicrosoftDNS,DC=ForestDnsZones,DC=corp,DC=vegas,DC=com"
"10.in-addr.arpa","92.18.25","PTR","vdcnbu01-net1.vegas.com.","86400","3607552","7/19/2012 4:00:00 PM","2007172163","11/19/2009 3:12:40 PM","6/12/2017 2:53:56 PM","True","DC=92.18.25,DC=10.in-addr.arpa,CN=MicrosoftDNS,DC=ForestDnsZones,DC=corp,DC=vegas,DC=com"
"10.in-addr.arpa","22.4.25","PTR","cdm4298m.corp.vegas.com.","900","3662519","10/26/2018 11:00:00 PM","2007539582","6/9/2016 1:10:36 PM","10/26/2018 4:51:01 PM","True","DC=22.4.25,DC=10.in-addr.arpa,CN=MicrosoftDNS,DC=ForestDnsZones,DC=corp,DC=vegas,DC=com"
"10.in-addr.arpa","32.4.26","PTR","ccc03.svc.prod.vegas.com.","900","3662607","10/30/2018 3:00:00 PM","2007540112","6/19/2016 1:59:51 PM","10/30/2018 8:00:34 AM","True","DC=32.4.26,DC=10.in-addr.arpa,CN=MicrosoftDNS,DC=ForestDnsZones,DC=corp,DC=vegas,DC=com"
"10.in-addr.arpa","142.50.2","PTR","acdm4062m.corp.vegas.com.","1200","3659423","6/19/2018 11:00:00 PM","2007487572","6/19/2018 4:54:57 PM","6/19/2018 4:55:15 PM","True","DC=142.50.2,DC=10.in-addr.arpa,CN=MicrosoftDNS,DC=ForestDnsZones,DC=corp,DC=vegas,DC=com"
"10.in-addr.arpa","156.8.26","PTR","ticketing-thin1.","900","3594454","1/20/2011 10:00:00 PM","2007155572","1/18/2011 2:12:27 PM","6/12/2017 2:53:56 PM","True","DC=156.8.26,DC=10.in-addr.arpa,CN=MicrosoftDNS,DC=ForestDnsZones,DC=corp,DC=vegas,DC=com"
"10.in-addr.arpa","91.18.25","PTR","vdcnbu01-net0.vegas.com.","86400","3607552","7/19/2012 4:00:00 PM","2007172163","11/19/2009 3:12:40 PM","6/12/2017 2:53:56 PM","True","DC=91.18.25,DC=10.in-addr.arpa,CN=MicrosoftDNS,DC=ForestDnsZones,DC=corp,DC=vegas,DC=com"
"10.in-addr.arpa","174.3.21","PTR","fraud4110.svc.prod.vegas.com.","900","3662503","10/26/2018 7:00:00 AM","2007539423","3/23/2017 11:45:44 AM","10/26/2018 12:38:28 AM","True","DC=174.3.21,DC=10.in-addr.arpa,CN=MicrosoftDNS,DC=ForestDnsZones,DC=corp,DC=vegas,DC=com"
"10.in-addr.arpa","38.4.26","PTR","ccb11.svc.prod.vegas.com.","900","3662464","10/24/2018 4:00:00 PM","2007538133","6/19/2016 2:17:05 PM","10/24/2018 9:20:29 AM","True","DC=38.4.26,DC=10.in-addr.arpa,CN=MicrosoftDNS,DC=ForestDnsZones,DC=corp,DC=vegas,DC=com"
"10.in-addr.arpa","104.50.2","PTR","vegas4048m.corp.vegas.com.","1200","3662370","10/20/2018 6:00:00 PM","2007537292","10/20/2018 11:34:49 AM","10/20/2018 11:35:07 AM","True","DC=104.50.2,DC=10.in-addr.arpa,CN=MicrosoftDNS,DC=ForestDnsZones,DC=corp,DC=vegas,DC=com"
"10.in-addr.arpa","90.18.25","PTR","vdcnbu01.vegas.com.","86400","3607552","7/19/2012 4:00:00 PM","2007172163","11/19/2009 3:12:40 PM","6/12/2017 2:53:56 PM","True","DC=90.18.25,DC=10.in-addr.arpa,CN=MicrosoftDNS,DC=ForestDnsZones,DC=corp,DC=vegas,DC=com"
"10.in-addr.arpa","232.16.25","PTR","VVCJCLAP01.corp.vegas.com.","1200","3662598","10/30/2018 6:00:00 AM","2007540051","1/30/2015 3:59:00 PM","10/29/2018 11:09:24 PM","True","DC=232.16.25,DC=10.in-addr.arpa,CN=MicrosoftDNS,DC=ForestDnsZones,DC=corp,DC=vegas,DC=com"
"10.in-addr.arpa","94.4.26","PTR","cca03.svc.prod.vegas.com.","900","3662607","10/30/2018 3:00:00 PM","2007540118","9/1/2016 10:31:55 AM","10/30/2018 8:34:38 AM","True","DC=94.4.26,DC=10.in-addr.arpa,CN=MicrosoftDNS,DC=ForestDnsZones,DC=corp,DC=vegas,DC=com"
"10.in-addr.arpa","33.1.160","PTR","DESKTOP-77VGH45.rm.remarkmedia.com.","900","3662583","10/29/2018 3:00:00 PM","2007539829","9/17/2018 8:46:38 AM","10/29/2018 8:46:41 AM","True","DC=33.1.160,DC=10.in-addr.arpa,CN=MicrosoftDNS,DC=ForestDnsZones,DC=corp,DC=vegas,DC=com"
"10.in-addr.arpa","180.1.160","PTR","adavidson-HP.rm.remarkmedia.com.","900","3662608","10/30/2018 4:00:00 PM","2007540124","4/19/2017 9:43:43 AM","10/30/2018 9:26:23 AM","True","DC=180.1.160,DC=10.in-addr.arpa,CN=MicrosoftDNS,DC=ForestDnsZones,DC=corp,DC=vegas,DC=com"
"10.in-addr.arpa","230.4.25","PTR","acdm4059m.corp.vegas.com.","900","3662490","10/25/2018 6:00:00 PM","2007539066","12/5/2017 10:18:32 AM","10/25/2018 11:33:03 AM","True","DC=230.4.25,DC=10.in-addr.arpa,CN=MicrosoftDNS,DC=ForestDnsZones,DC=corp,DC=vegas,DC=com"
"10.in-addr.arpa","215.50.2","PTR","cdm4018m.corp.vegas.com.","1200","3662469","10/24/2018 9:00:00 PM","2007538226","7/27/2018 12:48:12 PM","10/24/2018 2:59:18 PM","True","DC=215.50.2,DC=10.in-addr.arpa,CN=MicrosoftDNS,DC=ForestDnsZones,DC=corp,DC=vegas,DC=com"
"10.in-addr.arpa","21.4.25","UNKNOWN","UP6Bhnhx1AE=","0","0","[static]","2007541232","6/9/2016 12:16:19 PM","10/31/2018 5:19:34 PM","True","DC=21.4.25,DC=10.in-addr.arpa,CN=MicrosoftDNS,DC=ForestDnsZones,DC=corp,DC=vegas,DC=com"
"10.in-addr.arpa","41.53.2","PTR","dev4277m.corp.vegas.com.","1200","3662084","10/8/2018 8:00:00 PM","2007530371","9/17/2018 3:16:19 PM","10/8/2018 1:56:33 PM","True","DC=41.53.2,DC=10.in-addr.arpa,CN=MicrosoftDNS,DC=ForestDnsZones,DC=corp,DC=vegas,DC=com"
"10.in-addr.arpa","174.16.25","PTR","vvcepoap01.corp.vegas.com.","1200","0","[static]","2007473198","11/19/2015 11:23:26 AM","5/16/2018 2:41:35 PM","True","DC=174.16.25,DC=10.in-addr.arpa,CN=MicrosoftDNS,DC=ForestDnsZones,DC=corp,DC=vegas,DC=com"
"10.in-addr.arpa","53.4.25","PTR","cwestmorland-centos3.corp.vegas.com.","900","3656620","2/23/2018 4:00:00 AM","2007430510","6/19/2016 2:13:56 PM","2/22/2018 8:13:50 PM","True","DC=53.4.25,DC=10.in-addr.arpa,CN=MicrosoftDNS,DC=ForestDnsZones,DC=corp,DC=vegas,DC=com"
"10.in-addr.arpa","76.4.25","PTR","antonios-iphone.corp.vegas.com.","900","3662584","10/29/2018 4:00:00 PM","2007539852","6/20/2016 9:20:38 AM","10/29/2018 9:24:37 AM","True","DC=76.4.25,DC=10.in-addr.arpa,CN=MicrosoftDNS,DC=ForestDnsZones,DC=corp,DC=vegas,DC=com"
"10.in-addr.arpa","53.53.2","PTR","qa4027m.corp.vegas.com.","1200","3662634","10/31/2018 6:00:00 PM","2007541051","6/20/2018 1:05:33 PM","10/31/2018 11:50:32 AM","True","DC=53.53.2,DC=10.in-addr.arpa,CN=MicrosoftDNS,DC=ForestDnsZones,DC=corp,DC=vegas,DC=com"
"10.in-addr.arpa","95.16.25","PTR","vvncfmap01.vegas.com.","3600","0","[static]","2007306483","9/13/2011 3:46:19 PM","7/5/2017 4:32:54 PM","True","DC=95.16.25,DC=10.in-addr.arpa,CN=MicrosoftDNS,DC=ForestDnsZones,DC=corp,DC=vegas,DC=com"
"10.in-addr.arpa","37.4.25","PTR","vdc-3960-8f-dev2-00180a3539f4.corp.vegas.com.","900","3662512","10/26/2018 4:00:00 PM","2007539458","6/19/2016 9:16:56 AM","10/26/2018 9:24:45 AM","True","DC=37.4.25,DC=10.in-addr.arpa,CN=MicrosoftDNS,DC=ForestDnsZones,DC=corp,DC=vegas,DC=com"
"10.in-addr.arpa","27.4.25","PTR","rem-3960-9f-exec-00180a275bbe.corp.vegas.com.","900","3662544","10/28/2018 12:00:00 AM","2007539726","6/14/2016 2:56:26 PM","10/27/2018 5:12:22 PM","True","DC=27.4.25,DC=10.in-addr.arpa,CN=MicrosoftDNS,DC=ForestDnsZones,DC=corp,DC=vegas,DC=com"
"10.in-addr.arpa","9.0.26","PTR","vdc-2370-tier1-retail-sw.prod.vegas.com.","3600","3607552","7/19/2012 4:00:00 PM","2007172163","1/26/2011 10:01:40 AM","6/12/2017 2:53:56 PM","True","DC=9.0.26,DC=10.in-addr.arpa,CN=MicrosoftDNS,DC=ForestDnsZones,DC=corp,DC=vegas,DC=com"
"10.in-addr.arpa","35.4.25","PTR","vdc-3960-8f-it-00180a276272.corp.vegas.com.","900","3662636","10/31/2018 8:00:00 PM","2007541074","6/19/2016 9:13:16 AM","10/31/2018 1:18:55 PM","True","DC=35.4.25,DC=10.in-addr.arpa,CN=MicrosoftDNS,DC=ForestDnsZones,DC=corp,DC=vegas,DC=com"
"10.in-addr.arpa","116.4.25","PTR","cdm4016m.corp.vegas.com.","900","3662541","10/27/2018 9:00:00 PM","2007539713","1/3/2017 4:39:29 PM","10/27/2018 2:50:28 PM","True","DC=116.4.25,DC=10.in-addr.arpa,CN=MicrosoftDNS,DC=ForestDnsZones,DC=corp,DC=vegas,DC=com"
"10.in-addr.arpa","107.50.2","PTR","vegas4048m.corp.vegas.com.","1200","3662418","10/22/2018 6:00:00 PM","2007537626","10/22/2018 11:29:48 AM","10/22/2018 11:30:06 AM","True","DC=107.50.2,DC=10.in-addr.arpa,CN=MicrosoftDNS,DC=ForestDnsZones,DC=corp,DC=vegas,DC=com"
"10.in-addr.arpa","8.0.26","PTR","vdc-2370-3f-retail-sw.prod.vegas.com.","3600","3607552","7/19/2012 4:00:00 PM","2007172163","11/19/2009 3:12:38 PM","6/12/2017 2:53:56 PM","True","DC=8.0.26,DC=10.in-addr.arpa,CN=MicrosoftDNS,DC=ForestDnsZones,DC=corp,DC=vegas,DC=com"
"10.in-addr.arpa","46.4.26","PTR","ccb02.svc.prod.vegas.com.","900","3662628","10/31/2018 12:00:00 PM","2007540879","6/19/2016 5:00:39 PM","10/31/2018 5:34:00 AM","True","DC=46.4.26,DC=10.in-addr.arpa,CN=MicrosoftDNS,DC=ForestDnsZones,DC=corp,DC=vegas,DC=com"
"10.in-addr.arpa","vvcmaddc02.corp.vegas.com.","A","10.25.16.48","3600","0","[static]","2007300466","6/12/2017 3:46:52 PM","6/15/2017 7:49:21 AM","True","DC=vvcmaddc02.corp.vegas.com.,DC=10.in-addr.arpa,CN=MicrosoftDNS,DC=ForestDnsZones,DC=corp,DC=vegas,DC=com"
"10.in-addr.arpa","155.4.25","PTR","vegas4046m.corp.vegas.com.","900","3662586","10/29/2018 6:00:00 PM","2007539891","4/25/2018 1:42:03 PM","10/29/2018 11:19:23 AM","True","DC=155.4.25,DC=10.in-addr.arpa,CN=MicrosoftDNS,DC=ForestDnsZones,DC=corp,DC=vegas,DC=com"
"10.in-addr.arpa","208.4.25","PTR","dba4014m.corp.vegas.com.","900","3662607","10/30/2018 3:00:00 PM","2007540121","9/18/2018 12:23:51 PM","10/30/2018 8:44:11 AM","True","DC=208.4.25,DC=10.in-addr.arpa,CN=MicrosoftDNS,DC=ForestDnsZones,DC=corp,DC=vegas,DC=com"
"10.in-addr.arpa","51.0.26","PTR","vdc-prod-ssm2.vegas.com.","3600","3607552","7/19/2012 4:00:00 PM","2007172163","11/19/2009 3:12:31 PM","6/12/2017 2:53:56 PM","True","DC=51.0.26,DC=10.in-addr.arpa,CN=MicrosoftDNS,DC=ForestDnsZones,DC=corp,DC=vegas,DC=com"
"10.in-addr.arpa","30.4.25","PTR","qa-ipadair.corp.vegas.com.","900","3662575","10/29/2018 7:00:00 AM","2007539796","6/20/2016 4:27:18 PM","10/29/2018 12:23:12 AM","True","DC=30.4.25,DC=10.in-addr.arpa,CN=MicrosoftDNS,DC=ForestDnsZones,DC=corp,DC=vegas,DC=com"
"10.in-addr.arpa","135.4.25","PTR","npi7d6b6d.corp.vegas.com.","900","3662627","10/31/2018 11:00:00 AM","2007540848","6/24/2016 3:33:41 PM","10/31/2018 4:24:31 AM","True","DC=135.4.25,DC=10.in-addr.arpa,CN=MicrosoftDNS,DC=ForestDnsZones,DC=corp,DC=vegas,DC=com"
"10.in-addr.arpa","50.0.26","PTR","vdc-prod-ssm1.vegas.com.","3600","3607552","7/19/2012 4:00:00 PM","2007172163","11/19/2009 3:12:31 PM","6/12/2017 2:53:56 PM","True","DC=50.0.26,DC=10.in-addr.arpa,CN=MicrosoftDNS,DC=ForestDnsZones,DC=corp,DC=vegas,DC=com"
"10.in-addr.arpa","41.56.2","PTR","cc4240laptop.svc.prod.vegas.com.","1200","3659464","6/21/2018 4:00:00 PM","2007488018","6/21/2018 9:00:46 AM","6/21/2018 9:01:01 AM","True","DC=41.56.2,DC=10.in-addr.arpa,CN=MicrosoftDNS,DC=ForestDnsZones,DC=corp,DC=vegas,DC=com"
"10.in-addr.arpa","22.0.26","PTR","netbotz-2370-3f-e.vegas.com.","3600","3607552","7/19/2012 4:00:00 PM","2007172163","11/19/2009 3:12:19 PM","6/12/2017 2:53:56 PM","True","DC=22.0.26,DC=10.in-addr.arpa,CN=MicrosoftDNS,DC=ForestDnsZones,DC=corp,DC=vegas,DC=com"
"10.in-addr.arpa","121.4.25","PTR","rnp002673dcb478.corp.vegas.com.","900","3662509","10/26/2018 1:00:00 PM","2007539444","1/4/2017 1:06:23 PM","10/26/2018 6:38:19 AM","True","DC=121.4.25,DC=10.in-addr.arpa,CN=MicrosoftDNS,DC=ForestDnsZones,DC=corp,DC=vegas,DC=com"
"10.in-addr.arpa","231.4.25","UNKNOWN","5oUkzRdy1AE=","0","0","[static]","2007541486","10/22/2018 1:15:13 PM","11/1/2018 12:19:43 PM","True","DC=231.4.25,DC=10.in-addr.arpa,CN=MicrosoftDNS,DC=ForestDnsZones,DC=corp,DC=vegas,DC=com"
"10.in-addr.arpa","21.0.26","PTR","netbotz-2370-3f-w.vegas.com.","3600","3607552","7/19/2012 4:00:00 PM","2007172163","11/19/2009 3:12:18 PM","6/12/2017 2:53:56 PM","True","DC=21.0.26,DC=10.in-addr.arpa,CN=MicrosoftDNS,DC=ForestDnsZones,DC=corp,DC=vegas,DC=com"
"10.in-addr.arpa","152.18.25","PTR","demo-qualys.vegas.com.","3600","0","[static]","2007255148","2/27/2017 9:50:49 AM","6/12/2017 2:53:57 PM","True","DC=152.18.25,DC=10.in-addr.arpa,CN=MicrosoftDNS,DC=ForestDnsZones,DC=corp,DC=vegas,DC=com"
"10.in-addr.arpa","151.16.25","PTR","vvcexcmb02.corp.vegas.com.","1200","3662565","10/28/2018 9:00:00 PM","2007539790","10/31/2013 2:50:15 PM","10/28/2018 2:35:25 PM","True","DC=151.16.25,DC=10.in-addr.arpa,CN=MicrosoftDNS,DC=ForestDnsZones,DC=corp,DC=vegas,DC=com"
"10.in-addr.arpa","147.50.2","PTR","rnotley-laptop.corp.vegas.com.","1200","3659464","6/21/2018 4:00:00 PM","2007488034","6/21/2018 9:32:33 AM","6/21/2018 9:32:38 AM","True","DC=147.50.2,DC=10.in-addr.arpa,CN=MicrosoftDNS,DC=ForestDnsZones,DC=corp,DC=vegas,DC=com"
"10.in-addr.arpa","60.56.2","PTR","cc4087laptop.svc.prod.vegas.com.","1200","3662589","10/29/2018 9:00:00 PM","2007539927","10/22/2018 1:53:29 PM","10/29/2018 2:28:31 PM","True","DC=60.56.2,DC=10.in-addr.arpa,CN=MicrosoftDNS,DC=ForestDnsZones,DC=corp,DC=vegas,DC=com"
"10.in-addr.arpa","20.0.26","PTR","netbotz-2370-2f.vegas.com.","3600","3607552","7/19/2012 4:00:00 PM","2007172163","11/19/2009 3:12:17 PM","6/12/2017 2:53:56 PM","True","DC=20.0.26,DC=10.in-addr.arpa,CN=MicrosoftDNS,DC=ForestDnsZones,DC=corp,DC=vegas,DC=com"
"10.in-addr.arpa","164.3.21","PTR","ctt4166.svc.prod.vegas.com.","1200","3662488","10/25/2018 4:00:00 PM","2007539043","4/24/2014 12:12:11 PM","10/25/2018 9:24:56 AM","True","DC=164.3.21,DC=10.in-addr.arpa,CN=MicrosoftDNS,DC=ForestDnsZones,DC=corp,DC=vegas,DC=com"
"10.in-addr.arpa","104.53.2","PTR","qa4274m.corp.vegas.com.","1200","3662421","10/22/2018 9:00:00 PM","2007537696","10/22/2018 2:20:31 PM","10/22/2018 2:20:46 PM","True","DC=104.53.2,DC=10.in-addr.arpa,CN=MicrosoftDNS,DC=ForestDnsZones,DC=corp,DC=vegas,DC=com"
"10.in-addr.arpa","100.0.26","PTR","vdprtlids01.vegas.com.","3600","3607552","7/19/2012 4:00:00 PM","2007172163","5/19/2011 8:48:15 PM","6/12/2017 2:53:56 PM","True","DC=100.0.26,DC=10.in-addr.arpa,CN=MicrosoftDNS,DC=ForestDnsZones,DC=corp,DC=vegas,DC=com"
"10.in-addr.arpa","33.4.25","PTR","qa-ipad-ios-902.corp.vegas.com.","900","3662532","10/27/2018 12:00:00 PM","2007539689","6/21/2016 2:40:01 AM","10/27/2018 5:26:04 AM","True","DC=33.4.25,DC=10.in-addr.arpa,CN=MicrosoftDNS,DC=ForestDnsZones,DC=corp,DC=vegas,DC=com"
"10.in-addr.arpa","223.92.25","PTR","vegas1753laptop.corp.vegas.com.","1200","3607552","7/19/2012 4:00:00 PM","2007172163","11/19/2009 3:12:20 PM","6/12/2017 2:53:56 PM","True","DC=223.92.25,DC=10.in-addr.arpa,CN=MicrosoftDNS,DC=ForestDnsZones,DC=corp,DC=vegas,DC=com"
"10.in-addr.arpa","141.4.25","PTR","rnp4a3b64.corp.vegas.com.","900","3662604","10/30/2018 12:00:00 PM","2007540100","6/30/2016 10:56:47 AM","10/30/2018 5:18:14 AM","True","DC=141.4.25,DC=10.in-addr.arpa,CN=MicrosoftDNS,DC=ForestDnsZones,DC=corp,DC=vegas,DC=com"
"10.in-addr.arpa","173.4.25","PTR","dev4280m.corp.vegas.com.","900","3662484","10/25/2018 12:00:00 PM","2007539015","6/27/2016 9:38:03 AM","10/25/2018 5:44:08 AM","True","DC=173.4.25,DC=10.in-addr.arpa,CN=MicrosoftDNS,DC=ForestDnsZones,DC=corp,DC=vegas,DC=com"
"10.in-addr.arpa","77.1.160","PTR","LAPTOP-OQM1I7TB.rm.remarkmedia.com.","900","3662582","10/29/2018 2:00:00 PM","2007539813","10/19/2017 11:31:34 AM","10/29/2018 7:32:05 AM","True","DC=77.1.160,DC=10.in-addr.arpa,CN=MicrosoftDNS,DC=ForestDnsZones,DC=corp,DC=vegas,DC=com"
"10.in-addr.arpa","219.92.25","PTR","vegas1725laptop.corp.vegas.com.","1200","3607552","7/19/2012 4:00:00 PM","2007172163","11/19/2009 3:12:19 PM","6/12/2017 2:53:56 PM","True","DC=219.92.25,DC=10.in-addr.arpa,CN=MicrosoftDNS,DC=ForestDnsZones,DC=corp,DC=vegas,DC=com"
"10.in-addr.arpa","55.4.26","PTR","cca05.svc.prod.vegas.com.","900","3662459","10/24/2018 11:00:00 AM","2007538112","6/20/2016 9:53:49 AM","10/24/2018 4:07:13 AM","True","DC=55.4.26,DC=10.in-addr.arpa,CN=MicrosoftDNS,DC=ForestDnsZones,DC=corp,DC=vegas,DC=com"
"10.in-addr.arpa","42.56.2","PTR","cc4255laptop.svc.prod.vegas.com.","1200","3662462","10/24/2018 2:00:00 PM","2007538122","6/23/2018 5:26:59 AM","10/24/2018 7:48:59 AM","True","DC=42.56.2,DC=10.in-addr.arpa,CN=MicrosoftDNS,DC=ForestDnsZones,DC=corp,DC=vegas,DC=com"
"10.in-addr.arpa","90.4.26","PTR","fraud4037.svc.prod.vegas.com.","900","3662539","10/27/2018 7:00:00 PM","2007539698","7/31/2018 9:13:43 AM","10/27/2018 12:52:31 PM","True","DC=90.4.26,DC=10.in-addr.arpa,CN=MicrosoftDNS,DC=ForestDnsZones,DC=corp,DC=vegas,DC=com"
"10.in-addr.arpa","74.53.2","PTR","vegas4041.corp.vegas.com.","1200","3662445","10/23/2018 9:00:00 PM","2007537953","9/19/2018 6:42:17 PM","10/23/2018 2:41:22 PM","True","DC=74.53.2,DC=10.in-addr.arpa,CN=MicrosoftDNS,DC=ForestDnsZones,DC=corp,DC=vegas,DC=com"
"10.in-addr.arpa","105.53.2","PTR","vdc-t3620jb.corp.vegas.com.","1200","3662423","10/22/2018 11:00:00 PM","2007537729","10/22/2018 4:23:23 PM","10/22/2018 4:23:38 PM","True","DC=105.53.2,DC=10.in-addr.arpa,CN=MicrosoftDNS,DC=ForestDnsZones,DC=corp,DC=vegas,DC=com"
"10.in-addr.arpa","39.4.25","PTR","vdc-3960-8f-qa-00180a275622.corp.vegas.com.","900","3662659","11/1/2018 7:00:00 PM","2007541484","6/19/2016 9:17:02 AM","11/1/2018 12:14:42 PM","True","DC=39.4.25,DC=10.in-addr.arpa,CN=MicrosoftDNS,DC=ForestDnsZones,DC=corp,DC=vegas,DC=com"
"10.in-addr.arpa","25.56.2","PTR","cc4255laptop.svc.prod.vegas.com.","1200","3662330","10/19/2018 2:00:00 AM","2007536867","6/24/2018 5:45:03 AM","10/18/2018 7:03:36 PM","True","DC=25.56.2,DC=10.in-addr.arpa,CN=MicrosoftDNS,DC=ForestDnsZones,DC=corp,DC=vegas,DC=com"
"10.in-addr.arpa","107.1.160","UNKNOWN","LbItgBZX1AE=","0","0","[static]","2007525578","9/19/2018 10:21:55 PM","9/28/2018 3:32:05 AM","True","DC=107.1.160,DC=10.in-addr.arpa,CN=MicrosoftDNS,DC=ForestDnsZones,DC=corp,DC=vegas,DC=com"
"10.in-addr.arpa","87.16.25","PTR","vvtnpsap02.corp.vegas.com.","1200","3662572","10/29/2018 4:00:00 AM","2007539793","12/13/2011 12:22:10 AM","10/28/2018 9:46:10 PM","True","DC=87.16.25,DC=10.in-addr.arpa,CN=MicrosoftDNS,DC=ForestDnsZones,DC=corp,DC=vegas,DC=com"
"10.in-addr.arpa","32.4.25","PTR","vdc-3960-8f-breakroom-00180a2755b8.corp.vegas.com.","900","3662542","10/27/2018 10:00:00 PM","2007539719","6/21/2016 3:46:09 AM","10/27/2018 3:23:36 PM","True","DC=32.4.25,DC=10.in-addr.arpa,CN=MicrosoftDNS,DC=ForestDnsZones,DC=corp,DC=vegas,DC=com"
"10.in-addr.arpa","75.4.26","PTR","ccc09.svc.prod.vegas.com.","900","3662630","10/31/2018 2:00:00 PM","2007540908","10/23/2018 5:34:28 AM","10/31/2018 7:03:23 AM","True","DC=75.4.26,DC=10.in-addr.arpa,CN=MicrosoftDNS,DC=ForestDnsZones,DC=corp,DC=vegas,DC=com"
"10.in-addr.arpa","143.8.26","PTR","cca50587.","900","3598623","7/13/2011 3:00:00 PM","2007168048","7/12/2011 8:32:39 AM","6/12/2017 2:53:56 PM","True","DC=143.8.26,DC=10.in-addr.arpa,CN=MicrosoftDNS,DC=ForestDnsZones,DC=corp,DC=vegas,DC=com"
