#TYPE Selected.Microsoft.SharePoint.Administration.SPFeatureDefinition
"Id","DisplayName","Scope","CompatibilityLevel"
"0806d127-06e6-447a-980e-2e90b03101b8","PremiumWeb","Web","15"
"081706a6-0f27-4aec-a1e4-440ab73e1689","KSC.Internal.WebParts_Vacation Sellback","Site","15"
"08386d3d-7cc0-486b-a730-3b4cfe1b5509","FCGroupsList","Web","15"
"08585e12-4762-4cc9-842a-a8d7b074bdb7","EduShared","Site","15"
"0867298a-70e0-425f-85df-7f8bd9e06f15","UserProfileUserSettingsProvider","Farm","15"
"08b3e1e0-77c1-42ae-9136-af60b7fccc5b","InfowiseStages","Site","15"
"08ee8de1-8135-4ef9-87cb-a4944f542ba3","TenantSearchAdminStapling","Farm","15"
"09fe98f3-3324-4747-97e5-916a28a0c6c0","OSearchHealthReportsPushdown","Farm","15"
"0a0b2e8f-e48e-4367-923b-33bb86c1b398","TenantAdminBDC","Web","15"
"0ac11793-9c2f-4cac-8f22-33f93fac18f2","CorporateCatalog","Web","15"
"0af5989a-3aea-4519-8ab0-85d91abe39ff","Workflows","Site","15"
"0b07a7f4-8bb8-4ec0-a31b-115732b9584d","PPSSiteMaster","Web","15"
"0b7b4542-9ebd-4aa1-9732-1ab45912f1fa","KSC.SharePoint.ApplicationFramework_Custom Application Framework","Site","15"
"0be49fe9-9bc9-409d-abf9-702753bd878d","SlideLibrary","Web","15"
"0c504a5c-bcea-4376-b05e-cbca5ced7b4f","OfficeWebApps","Site","15"
"0c8a9a47-22a9-4798-82f1-00e62a96006e","DocumentRoutingResources","Site","15"
"0d1c50f7-0309-431c-adfb-b777d5473a65","BlogContent","Web","15"
"0ea1c3b6-6ac0-44aa-9f3f-05e8dbe6d70b","PremiumWebApplication","WebApplication","15"
"0ee1129f-a2f3-41a9-9e9c-c7ee619a8c33","MySiteStorageDeployment","Site","15"
"0f121a23-c6bc-400f-87e4-e6bbddf6916d","ContentLightup","Farm","15"
"0faf7d1b-95b1-4053-b4e2-19fd5c9bbc88","MySiteCleanup","Farm","15"
"10123bd7-b701-4bd7-adaa-304f222d4727","AgreeYa Multi Project SiteModules","Web","15"
"10bdac29-a21a-47d9-9dff-90c7cae1301e","OssNavigation","Web","15"
"10f73b29-5779-46b3-85a8-4817a6e9a6c2","ShareWithEveryone","Site","15"
"11730bed-af16-4fd0-985b-3ffa4792928f","QuestWebParts","Site","15"
"12d06415-bc47-47ee-9f60-0f9a340b4398","Intranet Branding_Intranet Branding","Site","15"
"12e4f16b-8b04-42d2-90f2-aef1cc0b65d9","VisioProcessRepositoryContentTypes","Web","15"
"13114f8b-ed47-4405-b174-df1cdbae5f07","Branding_Web Scoped Features","Web","15"
"13a0bbd8-7382-4bd4-ad24-cada437d8df0","KSC.Depts.BusinessOffice_Pre Authorization","Site","15"
"13a3d9d2-6ae7-4404-a560-da373bc05428","KSC.LegacyPulse_Secure Publishing Subsite","Web","15"
"14173c38-5e2d-4887-8134-60f9df889bad","PageConverters","WebApplication","15"
"14aafd3a-fcb9-4bb7-9ad7-d8e36b663bbd","LocalSiteDirectoryControl","Site","15"
"14c4db68-a4b2-419b-9cf3-57285a5f0d3a","KSC.Apps.ChangeManagement_Change Management Fields","Site","15"
"151d22d9-95a8-4904-a0a3-22e4db85d1e0","CrossSiteCollectionPublishing","Site","15"
"15845762-4ec4-4606-8993-1c0512a98680","IPFSTenantFormsConfig","Web","15"
"15a572c6-e545-4d32-897a-bab6f5846e18","SiteFeed","Web","15"
"1663ee19-e6ab-4d47-be1b-adeb27cfd9d2","WordServerViewing","Site","15"
"1697c504-7622-4de3-aaa6-c660ef774814","InfowiseRegistrationFeature","Farm","15"
"16ba34c0-4838-4366-97cc-5b9a05429f87","KSC.Internal.WebParts_Sounding Board WebPart","Site","15"
"17415b1d-5339-42f9-a10b-3fef756b84d1","SearchEngineOptimization","Site","15"
"184c82e7-7eb1-4384-8e8c-62720ef397a0","docmarketplace","Web","15"
"192efa95-e50c-475e-87ab-361cede5dd7f","PromotedLinksList","Web","15"
"19a9000f-5076-4eb1-8059-c853f659802e","KSC.Apps.ChangeManagement_Change Management Project List","Web","15"
"19f5f68e-1b92-4a02-b04d-61810ead0409","ReviewPublishingSPD1033","Site","15"
"1a504589-4870-49ee-9999-109c2142f1d8","AgreeYa Project Dashboard SiteWebTemplate","Site","15"
"1a8251a0-47ab-453d-95d4-07d7ca4f8166","AccSrvUserTemplate","Web","15"
"1b811cfe-8c78-4982-aad7-e5c112e397d1","MonitoredAppsUI","Farm","15"
"1c6a572c-1b58-49ab-b5db-75caf50692e6","IMEDicList","Web","15"
"1cc4b32c-299b-41aa-9770-67715ea05f25","AccSrvApplication","Farm","15"
"1d2580d9-f583-4011-a8bc-60a3b59b07d8","KSC.Depts.KCA_KCA - Seminar Scheduling","Site","15"
"1dbf6063-d809-45ea-9203-d3ba4a64f86d","SearchAndProcess","WebApplication","15"
"1dfd85c5-feff-489f-a71f-9322f8b13902","docmarketplacesampledata","Web","15"
"1eb6a0c1-5f08-4672-b96f-16845c2448c6","MruDocsWebPart","Web","15"
"1ec2c859-e9cb-4d79-9b2b-ea8df09ede22","DMContentTypeSettings","Farm","15"
"1fce0577-1f58-4fc2-a996-6c4bcf59eeed","CmisProducer","Web","15"
"20477d83-8bdb-414e-964b-080637f7d99b","PublishingTimerJobs","WebApplication","15"
"20eeff44-9aef-4f6e-8ae4-201f228178e5","SharePoint Project Management TemplateWorkflows","Web","15"
"2237983c-9758-4869-830b-ffb665631fba","KSC.SharePoint.Pulse_Pulse Term Store Setup","Web","15"
"22a9ef51-737b-4ff2-9346-694633fe4416","Publishing","Web","15"
"23330bdb-b83e-4e09-8770-8155aa5e87fd","AppLockdown","Web","15"
"239650e3-ee0b-44a0-a22a-48292402b8d8","CallTrackList","Web","15"
"250042b9-1aad-4b56-a8a6-69d9fe1c8c2c","EDiscoveryConsole","Site","15"
"2510d73f-7109-4ccc-8a1c-314894deeb3a","ReportListTemplate","Web","15"
"25329988-344d-46a6-a537-0ad75021de0d","AgreeYa Multi Project SiteListInstances","Web","15"
"265708dc-5164-422f-934a-620f5f618006","KSC Website_Health Risk Assessment","Site","15"
"26676156-91a0-49f7-87aa-37b1d5f0c4d0","BICenterDataconnectionsLib","Web","15"
"2667a9e5-4f09-44d4-8a73-92b7928540b3","KSC.KCAProviderPortal.EFTProcess_EFT Process","Site","15"
"27f91f80-b91b-4569-8052-731290c50011","Content Types_Content Types","Site","15"
"28101b19-b896-44f4-9264-db028f307a62","AccSrvUSysAppLog","Web","15"
"29967a03-3699-4211-b5b9-e2baf87f5d89","KSC.Internal.Branding_Foundataion Raffle","Web","15"
"29d85c25-170c-4df9-a641-12db0b9d4130","TransMgmtLib","Web","15"
"29ea7495-fca1-4dc6-8ac1-500c247a036e","AccSrvMSysAso","Web","15"
"2ac1da39-c101-475c-8601-122bc36e3d67","SPSearchFeature","WebApplication","15"
"2b03956c-9271-4d1c-868a-07df2971ed30","CommunityPortal","Site","15"
"2c63df2b-ceab-42c6-aeff-b3968162d4b1","WorkflowServiceStore","Web","15"
"2dd8788b-0e6b-4893-b4c0-73523ac261b1","MBrowserRedirectStapling","Farm","15"
"2e030413-c4ff-41a4-8ee0-f6688950b34a","EduCommunitySite","Site","15"
"2ed1c45e-a73b-4779-ae81-1524e4de467a","WebPartAdderGroups","Site","15"
"2fa4db13-4109-4a1d-b47c-c7991d4cc934","UpgradeOnlyFile","Web","15"
"2fb9d5df-2fb5-403d-b155-535c256be1dc","NintexWorkflowEnterpriseWeb","Web","15"
"2fbbe552-72ac-11dc-8314-0800200c9a66","V2VPublishingLayouts","Site","15"
"2fcd5f8a-26b7-4a6a-9755-918566dba90a","ProjectBasedPolicy","Site","15"
"306936fd-9806-4478-80d1-7e397bfa6474","RedirectPageContentTypeBinding","Web","15"
"3151f72d-159a-4f48-8af2-77807d5c8c78","AgreeYa Help Desk SiteListInstances","Web","15"
"319d8f70-eb3a-4b44-9c79-2087a87799d6","GlobalWebParts","Farm","15"
"32dc9281-9094-45fc-9b75-f893bd9eece0","AgreeYa Single Project SiteWebTemplate","Site","15"
"32ff5455-8967-469a-b486-f8eaf0d902f9","TenantProfileAdmin","Web","15"
"334dfc83-8655-48a1-b79d-68b7f6c63222","AppRequestsList","Web","15"
"34339dc9-dec4-4256-b44a-b30ff2991a64","ContentTypeSyndication","WebApplication","15"
"345ff4f9-f706-41e1-92bc-3f0ec2d9f6ea","MonitoredApps","Site","15"
"35f680d4-b0de-4818-8373-ee0fca092526","SSSvcAdmin","Web","15"
"365356ee-6c88-4cf1-92b8-fa94a8b8c118","ReportsAndDataFields","Site","15"
"372b999f-0807-4427-82dc-7756ae73cb74","SearchCenterUpgrade","Web","15"
"38969baa-3590-4635-81a4-2049d982adfa","FastCentralAdminHelpCollection","Site","15"
"397942ec-14bf-490e-a983-95b87d0d29d1","EmailTemplates","WebApplication","15"
"3992d4ab-fa9e-4791-9158-5ee32178e88a","BICenterSampleData","Web","15"
"39d18bbf-6e0f-4321-8f16-4e3b51212393","ItemFormRecommendations","Site","15"
"39dd29fb-b6f5-4697-b526-4d38de4893e5","MpsWebParts","Web","15"
"3a027b18-36e4-4005-9473-dd73e6756a73","BICenterFeatureStapler","WebApplication","15"
"3a11d8ef-641e-4c79-b4d9-be3b17f9607c","CollaborationMailboxFarm","Farm","15"
"3a4ce811-6fe0-4e97-a6ae-675470282cf2","DocumentManagement","WebApplication","15"
"3bae86a2-776d-499d-9db8-fa4cdc7884f8","DocumentSet","Site","15"
"3bc0c1e1-b7d5-4e82-afd7-9f7e59b60409","ReviewWorkflowsSPD1033","Site","15"
"3c577815-7658-4d4f-a347-cfbb370700a7","IPFSTenantWebProxyConfig","Web","15"
"3cb475e7-4e87-45eb-a1f3-db96ad7cf313","ExcelServerSite","Site","15"
"3d25bd73-7cd4-4425-b8fb-8899977f73de","GBWWebParts","Web","15"
"3d433d02-cf49-4975-81b4-aede31e16edf","OnenoteServerViewing","Site","15"
"3d4ea296-0b35-4a08-b2bf-f0a8cabd1d7f","TenantProfileAdminStapling","Farm","15"
"3d7415e4-61ba-4669-8d78-213d374d9825","AccSvcAddAccessAppStapling","Farm","15"
"3d8210e9-1e89-4f12-98ef-643995339ed4","BICenterDataConnections","Web","15"
"3f59333f-4ce1-406d-8a97-9ecb0ff0337f","BDR","Web","15"
"409d2feb-3afb-4642-9462-f7f426a0f3e9","ProductCatalogResources","Site","15"
"415780bf-f710-4e2c-b7b0-b463c7992ef0","TaxonomyFeatureStapler","Farm","15"
"41baa678-ad62-41ef-87e6-62c8917fc0ad","MySiteUnifiedNavigation","Web","15"
"41bfb21c-0447-4c97-bc62-0b07bec262a1","EduInstitutionAdmin","Site","15"
"41dfb393-9eb6-4fe4-af77-28e4afce8cdc","SearchConfigFields","Web","15"
"41e1d4bf-b1a2-47f7-ab80-d5d6cbba3092","PhonePNSubscriber","Web","15"
"4248e21f-a816-4c88-8cab-79d82201da7b","BizAppsSiteTemplates","Site","15"
"4326e7fc-f35a-4b0f-927c-36264b0a4cf0","SocialSite","Site","15"
"4362be42-e9d0-4cfb-8fcd-5c307d11b6d6","KSC.Internal.WebParts_Tickets Lists","Web","15"
"43f41342-1a37-4372-8ca0-b44d881e4434","BizAppsCTypes","Site","15"
"4446ee9b-227c-4f1a-897d-d78ecdd6a824","ProjectDiscovery","Web","15"
"474ea6aa-f1ad-46d8-a88e-df545ba65b5a","KSC.Internal.WebParts_Image Rotator","Site","15"
"4750c984-7721-4feb-be61-c660c6190d43","OSearchEnhancedFeature","WebApplication","15"
"481333e1-a246-4d89-afab-d18c6fe344ce","PPSWorkspaceList","Web","15"
"48a243cb-7b16-4b5a-b1b5-07b809b43f47","SearchConfigContentType","Web","15"
"48ac883d-e32e-4fd6-8499-3408add91b53","TaxonomyTimerJobs","WebApplication","15"
"48b42642-6cf8-463c-bc34-c25cb3792842","KSC.SharePoint.Pulse_Pulse Branding Components","Site","15"
"48c33d5d-acff-4400-a684-351c2beda865","SmallBusinessWebsite","Site","15"
"49571cd1-b6a1-43a3-bf75-955acc79c8d8","MySiteHost","Site","15"
"4aec7207-0d02-4f4f-aa07-b370199cd0c7","GettingStarted","Web","15"
"4b1bc285-e141-4a3c-9a5c-1c5d35a18991","PictureGallery_MirataPictureGallery","Site","15"
"4b5d7350-59e5-498a-bac6-994a4b0fcc36","KSC Website_Home Page Image Library","Web","15"
"4bcccd62-dcaf-46dc-a7d4-e38277ef33f4","AssetLibrary","Site","15"
"4bd92be2-6227-484d-95bf-be34860a777a","KSC.Depts.KCA_KCA - Broker Portal Form","Site","15"
"4c2bac5b-f86e-4c76-aeec-3e206dfdf5be","AgreeYa Single Project SitePropertyBags","Web","15"
"4c42ab64-55af-4c7c-986a-ac216a6e0c0e","ExcelServerWebPart","Site","15"
"4cc8aab8-5af0-45d7-a170-169ea583866e","MyTasksDashboardStapling","Farm","15"
"4db97f4c-e643-4b1b-9f6a-43a9d817e6a2","NintexWorkflowClaimsMigration","Farm","15"
"4ddc5942-98b0-4d70-9f7f-17acfec010e5","GettingStartedWithAppCatalogSite","Web","15"
"4e7276bc-e7ab-4951-9c4b-a74d44205c32","Translation","Site","15"
"4f56f9fa-51a0-420c-b707-63ecbb494db1","BaseWebApplication","WebApplication","15"
"5025492c-dae2-4c00-8f34-cd08f7c7c294","EduDashboard","Web","15"
"502a2d54-6102-4757-aaa0-a90586106368","CollaborationMailbox","Web","15"
"5094e988-524b-446c-b2f6-040b5be46297","AccSvcApplication","Farm","15"
"50be3521-bbf3-423c-9393-7d26869f055d","KSC.Depts.ManagedCare_Managed Care - Email Opt In","Site","15"
"511946e8-bb79-4c19-a169-8a3329d20715","KSC.Depts.KCA_KCA - Part D Online Submittals","Web","15"
"5153156a-63af-4fac-b557-91bd8c315432","SiteFeedController","Web","15"
"51ba0e87-a116-47a6-bbd9-a79cc53a875f","QuestLists","Web","15"
"53164b55-e60f-4bed-b582-a87da32b92f1","NintexWorkflowEnterpriseWebParts","Site","15"
"535c7ed9-de39-4b0a-aaf2-1b5236742c9b","SharePoint Project Management TemplateListInstances","Web","15"
"541f5f57-c847-4e16-b59a-b31e90e6f9ea","NavigationProperties","Web","15"
"54cb3c10-705e-4300-9a9a-788472685e8b","KSC.SharePoint.Desktop_Desktop App Administration","Web","15"
"55312854-855b-4088-b09d-c5efe0fbf9d2","AdminReportCorePushdown","Farm","15"
"55f2e6dd-e11e-45c3-b528-f0200c5d1665","KSC.Marketing.ExecutiveHealthScheduling_Executive Health Scheduling","Web","15"
"5690f1a0-22b6-4262-b1c2-74f505bc0670","docmarketplacesafecontrols","WebApplication","15"
"5709886f-13cc-4ffc-bfdc-ec8ab7f77191","UPAClaimProvider","Farm","15"
"57311b7a-9afd-4ff0-866e-9393ad6647b1","WorkflowTask","Web","15"
"57cc6207-aebf-426e-9ece-45946ea82e4a","PublishingMobile","Site","15"
"57ff23fc-ec05-4dd8-b7ed-d93faa7c795d","SiteHelp","Site","15"
"58160a6b-4396-4d6e-867c-65381fb5fbc9","FacilityList","Web","15"
"588b23d5-8e23-4b1b-9fe3-2f2f62965f2d","RollupPageLayouts","Site","15"
"58f4ca9f-6270-4ddb-a4c5-aca2ab675f53","WorkQueue_Workqueue","Web","15"
"591817ec-322f-4877-b996-5ba13d918f83","KSC.Depts.eBiz_eBiz - Custom Task Form","Site","15"
"592ccb4a-9304-49ab-aab1-66638198bb58","SearchDrivenContent","Site","15"
"5a020a4f-c449-4a65-b07d-f2cc2d8778dd","MobileEwaFarm","Farm","15"
"5a979115-6b71-45a5-9881-cdc872051a69","BizAppsFields","Site","15"
"5b10d113-2d0d-43bd-a2fd-f8bc879f5abd","ExternalSubscription","Web","15"
"5b79b49a-2da6-4161-95bd-7375c1995ef9","MediaWebPart","Site","15"
"5bccb9a4-b903-4fd1-8620-b795fa33c9ba","RecordResources","Site","15"
"5c5dfb64-b756-4d29-bfcf-50cab5dab207","DatasheetRevive_Site","Site","15"
"5d220570-df17-405e-b42d-994237d60ebf","PPSDatasourceLib","Web","15"
"5e498afa-dff8-4d5f-85cd-fd5748a0f6db","KSC.Apps.ChangeManagement_Change Management Lists","Web","15"
"5eac763d-fbf5-4d6f-a76b-eded7dd7b0a5","SearchExtensions","Site","15"
"5ebe1445-5910-4c6e-ac27-da2e93b60f48","TopicPages","Web","15"
"5ede0a86-c772-4f1d-a120-72e734b3400c","MySiteHostPictureLibrary","Web","15"
"5f3b0127-2f1d-4cfd-8dd2-85ad1fb00bfc","PortalLayouts","Site","15"
"5f68444a-0131-4bb0-b013-454d925681a2","ExchangeSync","Farm","15"
"5fc18bc4-a7dd-498e-bfe1-6958dd81deb5","KSC.Internal.GlobalContentTypes_Marketing CTs","Site","15"
"5fe8e789-d1b7-44b3-b634-419c531cfdca","VisioServer","Farm","15"
"60237e42-c51b-473f-b0e4-bb4124cb492c","SharePoint Project Management TemplateWebEventReceivers","Web","15"
"6077b605-67b9-4937-aeb6-1d41e8f5af3b","SearchCenterFiles","Web","15"
"60948879-541c-4dcb-8d83-a4af73c66a7e","KSC.Internal.WebParts_Anniversaries","Site","15"
"60c8481d-4b54-4853-ab9f-ed7e1c21d7e4","BcsEvents","Web","15"
"612d671e-f53d-4701-96da-c3a4ee00fdc5","SpellChecking","Farm","15"
"61661bcf-2b71-4d88-a13c-62efb146999a","KSC.Internal.Branding_Pulse Branding","Site","15"
"61e874cd-3ac3-4531-8628-28c3acb78279","OfficeExtensionCatalog","Web","15"
"6301cbb8-9396-45d1-811a-757567d35e91","SiteFeedStapling","Farm","15"
"63612595-5d75-458c-add6-92a926f1c7fa","Employee Appraisal_Employee Appraisal Library","Web","15"
"6361e2a8-3bc4-4ca4-abbb-3dfbb727acd7","TenantAdminSecureStoreStapling","Farm","15"
"636287a7-7f62-4a6e-9fcc-081f4672cbf8","ScheduleList","Web","15"
"6599f7ed-ae14-4593-ab7c-e00d1a4de714","KSC Website_Library ContentType Binding","Web","15"
"65b53aaf-4754-46d7-bb5b-7ed4cf5564e1","MySiteInstantiationQueues","WebApplication","15"
"65cb75d8-b557-44e7-915a-b772fa42a187","KSC Website_Page Cache Recycling","Web","15"
"65d96c6b-649a-4169-bf1d-b96505c60375","SlideLibraryActivation","Farm","15"
"67ae7d04-6731-42dd-abe1-ba2a5eaa3b48","SearchTaxonomyRefinementWebParts","Site","15"
"683df0c0-20b7-4852-87a3-378945158fab","ObaProfilePages","Web","15"
"6928b0e5-5707-46a1-ae16-d6e52522d52b","MySiteLayouts","Site","15"
"695b6570-a48b-4a8e-8ea5-26ea7fc1d162","CTypes","Site","15"
"69cc9662-d373-47fc-9449-f18d11ff732c","MySite","Farm","15"
"69f6ca84-8fbd-400a-b986-12bd01fae8e7","KSC.Internal.Branding_Family News","Site","15"
"6ad0e7b6-d9c5-4dd9-a74e-e4ba9caea04a","KSC.Internal.WebParts_New Hires","Site","15"
"6adff05c-d581-4c05-a6b9-920f15ec6fd9","MySiteNavigation","Web","15"
"6be22011-b63b-4b97-b361-30fdf8487b83","KSC.Internal.GlobalContentTypes_Fields","Site","15"
"6c09612b-46af-4b2f-8dfc-59185c962a29","SignaturesWorkflow","Site","15"
"6cf19391-a5a8-46bf-9704-45cb3c5ede9b","Branding_Managed Navigation","Web","15"
"6d127338-5e7d-4391-8f62-a11e43b1d404","RecordsManagement","Farm","15"
"6d503bb6-027e-44ea-b54c-a53eac3dfed8","SPSBlogStapling","Farm","15"
"6e1e5426-2ebd-4871-8027-c5ca86371ead","VideoAndRichMedia","Site","15"
"6e53dd27-98f2-4ae5-85a0-e9a8ef4aa6df","LegacyDocumentLibrary","Web","15"
"6e8a2add-ed09-4592-978e-8fa71e6f117c","GBWProvision","Web","15"
"6e8f2b8d-d765-4e69-84ea-5702574c11d6","FastEndUserHelpCollection","Site","15"
"6fe0467f-1fee-4114-b0bd-d83fa9ef9489","KCA Website_Library ContentType Binding","Web","15"
"7094bd89-2cfe-490a-8c7e-fbace37b4a34","Reporting","Site","15"
"70b68c64-3480-4a9b-af09-5f7733e946bb","KSC.Internal.BusinessDevelopment_Travel Medicine","Web","15"
"713a65a1-2bc7-4e62-9446-1d0b56a8bf7f","SPSDisco","Farm","15"
"7201d6a4-a5d3-49a1-8c19-19c4bac6e668","MetaDataNav","Web","15"
"72d4681b-7828-4b13-af49-9dc3095c035a","AgreeYa CRM SiteListInstances","Web","15"
"739ec067-2b57-463e-a986-354be77bb828","EduCommunityCustomSiteActions","Site","15"
"73d75ed9-6dad-49d9-a58f-9fd8ee6eb7d2","KCA Website_KCA Broker Form","Site","15"
"73ef14b1-13a9-416b-a9b5-ececa2b0604c","TaxonomyFieldAdded","Site","15"
"742d4c0e-303b-41d7-8015-aad1dfd54cbd","TopicPageLayouts","Site","15"
"744b5fd3-3b09-4da6-9bd1-de18315b045d","AccSrvSolutionGallery","Site","15"
"750b8e49-5213-4816-9fa2-082900c0201a","IPFSAdminWeb","Web","15"
"756d8a58-4e24-4288-b981-65dc93f9c4e5","SocialRibbonControl","Farm","15"
"76d688ad-c16e-4cec-9b71-7b7f0d79b9cd","EnterpriseWiki","Web","15"
"775a029b-3920-4151-bfbc-f3fb81403216","Team Award_Team Award","Site","15"
"778700bd-68ef-4112-8e7e-02fa28fe9cdd","CustomListSettingsFeature","Site","15"
"77fc9e13-e99a-4bd3-9438-a3f69670ed97","XmlSitemap","Site","15"
"7877bbf6-30f5-4f58-99d9-a0cc787c1300","IfeDependentApps","WebApplication","15"
"7890e045-6c96-48d8-96e7-6a1d63737d71","ContentFollowing","Site","15"
"7ac8cc56-d28e-41f5-ad04-d95109eb987a","OSSSearchSearchCenterUrlSiteFeature","Site","15"
"7acfcb9d-8e8f-4979-af7e-8aed7e95245e","OSSSearchSearchCenterUrlFeature","Web","15"
"7ad5272a-2694-4349-953e-ea5ef290e97c","DocumentRouting","Web","15"
"7c637b23-06c4-472d-9a9a-7c175762c5c4","ViewFormPagesLockDown","Site","15"
"7cd95467-1777-4b6b-903e-89e253edc1f7","ExchangeSyncSiteSubscription","Web","15"
"7d12c4c3-2321-42e8-8fb6-5295a849ed08","TaxonomyTenantAdmin","Web","15"
"7dc35ec1-83a5-4a21-9eae-5e4d401c4c25","QuestMyFirstApp","Site","15"
"7dd46779-0e3b-4b6b-a660-b988e9ce1e0c","KSC.LegacyPulse_Legacy Pulse Branding","Site","15"
"7de489aa-2e4a-46ff-88f0-d1b5a9d43709","EduWebApplication","WebApplication","15"
"7e0aabee-b92b-4368-8742-21ab16453d00","VisioProcessRepositoryFeatureStapling","Farm","15"
"7e0aabee-b92b-4368-8742-21ab16453d01","VisioProcessRepository","Web","15"
"7e0aabee-b92b-4368-8742-21ab16453d02","VisioProcessRepositoryUs","Web","15"
"7f52c29e-736d-11e0-80b8-9edd4724019b","EduUserCache","Web","15"
"7f80d398-34d9-4af1-b73a-7baeffc58ee4","KSC.Internal.WebParts_Leave Balance Calculator","Site","15"
"7ffd6d57-4b10-4edb-ac26-c2cfbf8173ab","AccSvcShell","Web","15"
"8128904d-e233-40b7-b460-68bdb47fca87","KSC.Internal.WebParts_Kelsey Webparts","Site","15"
"81ebc0d6-8fb2-4e3f-b2f8-062640037398","EnhancedHtmlEditing","Farm","15"
"824a259f-2cce-4006-96cd-20c806ee9cfd","EduCourseCommunitySite","Site","15"
"82e2ea42-39e2-4b27-8631-ed54c1cfc491","TransMgmtFunc","Farm","15"
"8435c611-eaa6-4e0e-a4d4-f0985d022aec","KSC.Depts.Facilities_Facilities - Work Request","Site","15"
"8472208f-5a01-4683-8119-3cea50bea072","PPSSiteStapling","Farm","15"
"8581a8a7-cf16-4770-ac54-260265ddb0b2","PremiumSite","Site","15"
"85a24388-a0b1-4d01-a42a-8a1466662876","KSC.Depts.Operations_Contact Center Webparts","Site","15"
"863da2ac-3873-4930-8498-752886210911","MySiteBlog","Site","15"
"87294c72-f260-42f3-a41b-981a2ffce37a","MDSFeature","Web","15"
"875d1044-c0cf-4244-8865-d2a0039c2a49","MossChart","Site","15"
"87866a72-efcf-4993-b5b0-769776b5283f","ShareWithEveryoneStapling","Farm","15"
"87db9e79-52bf-401c-aab1-a5eece92fc9b","KSC.Apps.ChangeManagement.TimerJob_Change Management ID Assignment","WebApplication","15"
"89d1184c-8191-4303-a430-7a24291531c9","MyTasksDashboard","Web","15"
"89e0306d-453b-4ec5-8d68-42067cdbf98e","Navigation","Site","15"
"8a4b8de2-6fd8-41e9-923c-c7c3c00f8295","OpenInClient","Site","15"
"8a663fe0-9d9c-45c7-8297-66365ad50427","MasterSiteDirectoryControl","Farm","15"
"8b2c6bcb-c47f-4f17-8127-f8eae47a44dd","SearchTemplatesandResources","Site","15"
"8b82e40f-2001-4f0e-9ce3-0b27d1866dff","WorkflowServiceStapler","Farm","15"
"8b840fb2-83d9-4a61-b1dd-3c7c1c8901f7","KWizCom.SharePoint.Foundation_KWizCom Help Button","Farm","15"
"8c34f59f-8dfb-4a39-9a08-7497237e3dc4","SearchTaxonomyRefinementWebPartsHtml","Site","15"
"8c54e5d3-4635-4dff-a533-19fe999435dc","RecordsManagementTenantAdminStapling","Farm","15"
"8c6a6980-c3d9-440e-944c-77f93bc65a7e","WikiWelcome","Web","15"
"8c6f9096-388d-4eed-96ff-698b3ec46fc4","MaintenanceLogs","Web","15"
"8cf45040-f3ee-4c27-b0c0-b1885361e581","KSC.LegacyPulse_Facilities - Work Request","Site","15"
"8d75610e-5ff9-4cd1-aefc-8b926f2af771","EduSearchDisplayTemplates","Site","15"
"8e947bf0-fe40-4dff-be3d-a8b88112ade6","WAWhatsPopularWebPart","Site","15"
"8ea2a086-984d-426a-b934-2808b7bf447d","Branding_Branding Templates","Site","15"
"8f15b342-80b1-4508-8641-0751e2b55ca6","LocalSiteDirectoryMetaData","Web","15"
"8fb893d6-93ee-4763-a046-54f9e640368d","TaxonomyTenantAdminStapler","Farm","15"
"8fbde189-3915-403e-b5f7-755e87c6915a","KSC.Internal.Branding_Announcements","Site","15"
"90c6c1e5-3719-4c52-9f36-34a97df596f7","ObaProfilePagesTenantStapling","Farm","15"
"915c240e-a6cc-49b8-8b2c-0bff8b553ed3","Ratings","Site","15"
"922ed989-6eb4-4f5e-a32e-27f31f93abfa","SearchWebPartsStapler","Farm","15"
"932f5bb1-e815-4c14-8917-c2bae32f70fe","EduMySiteHost","Web","15"
"937f97e9-d7b4-473d-af17-b03951b2c66b","SkuUpgradeLinks","Farm","15"
"947afd14-0ea1-46c6-be97-dea1bf6f5bae","MembershipList","Web","15"
"94c94ca6-b32f-4da9-a9e3-1f3d343d7ecb","PublishingWeb","Web","15"
"961d6a9c-4388-4cf2-9733-38ee8c89afd4","CommunitySite","Web","15"
"962cd4d1-30fe-4ecc-8be5-8e4ec4b9c806","AgreeYa Single Project SiteModules","Web","15"
"978513c0-1e6c-4efb-b12e-7698963bfd05","EduInstitutionSiteCollection","Web","15"
"97a2485f-ef4b-401f-9167-fa4fe177c6f6","BaseSiteStapling","Farm","15"
"98311581-29c5-40e8-9347-bd5732f0cb3e","TenantAdminLinks","Web","15"
"983521d7-9c04-4db0-abdc-f7078fc0b040","TenantSearchAdmin","Web","15"
"98d11606-9a9b-4f44-b4c2-72d72f867da9","SiteAssets","Web","15"
"99566cb3-be5b-448b-9f7a-850dab5f8fb2","AgreeYa CRM SitePropertyBags","Web","15"
"99f380b4-e1aa-4db0-92a4-32b15e35b317","TenantAdminDeploymentLinks","Web","15"
"99fe402e-89a0-45aa-9163-85342e865dc8","BaseWeb","Web","15"
"9a447926-5937-44cb-857a-d3829301c73b","ContentTypeHub","Site","15"
"9ad4c2d4-443b-4a94-8534-49a23f20ba3c","HolidaysList","Web","15"
