"ObjectClass","Name","whenCreated","whenChanged","DistinguishedName"
"attributeSchema","MS-SQL-Size","11/9/2005 3:42:34 PM","5/19/2021 4:18:33 PM","CN=MS-SQL-Size,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","ms-Exch-Smtp-Max-Outbound-Msg-Per-Domain-Flag","7/11/2011 2:54:52 PM","5/19/2021 4:18:34 PM","CN=ms-Exch-Smtp-Max-Outbound-Msg-Per-Domain-Flag,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","MS-SQL-SortOrder","11/9/2005 3:42:33 PM","5/19/2021 4:18:33 PM","CN=MS-SQL-SortOrder,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","ms-Exch-Mailbox-Retention-Period","7/11/2011 2:55:46 PM","5/19/2021 4:18:34 PM","CN=ms-Exch-Mailbox-Retention-Period,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"classSchema","ms-DS-Device-Registration-Service-Container","5/28/2019 8:06:52 AM","5/19/2021 4:18:36 PM","CN=ms-DS-Device-Registration-Service-Container,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","ms-Exch-Smtp-Max-Outgoing-Connections","7/11/2011 2:54:52 PM","5/19/2021 4:18:34 PM","CN=ms-Exch-Smtp-Max-Outgoing-Connections,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","MS-SQL-SPX","11/9/2005 3:42:33 PM","5/19/2021 4:18:33 PM","CN=MS-SQL-SPX,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","ms-Exch-OWA-Force-Save-MIME-Types-BL","6/30/2014 11:26:29 AM","5/19/2021 4:18:35 PM","CN=ms-Exch-OWA-Force-Save-MIME-Types-BL,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","ms-Exch-Mailbox-Role-Flags","6/30/2014 11:24:07 AM","5/19/2021 4:18:35 PM","CN=ms-Exch-Mailbox-Role-Flags,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"classSchema","Remote-Mail-Recipient","11/9/2005 3:42:38 PM","5/19/2021 4:18:33 PM","CN=Remote-Mail-Recipient,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","ms-Exch-Smtp-Max-Outgoing-Connections-Per-Domain","7/11/2011 2:54:52 PM","5/19/2021 4:18:34 PM","CN=ms-Exch-Smtp-Max-Outgoing-Connections-Per-Domain,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"classSchema","MS-SQL-SQLDatabase","11/9/2005 3:42:38 PM","5/19/2021 4:18:33 PM","CN=MS-SQL-SQLDatabase,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","ms-DS-Device-Trust-Type","5/28/2019 8:07:25 AM","5/19/2021 4:18:36 PM","CN=ms-DS-Device-Trust-Type,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","ms-Exch-OWA-Gzip-Level","6/30/2014 11:23:32 AM","5/19/2021 4:18:35 PM","CN=ms-Exch-OWA-Gzip-Level,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","ms-Exch-Mailbox-Security-Descriptor","7/11/2011 2:53:57 PM","5/19/2021 4:18:35 PM","CN=ms-Exch-Mailbox-Security-Descriptor,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"classSchema","MS-SQL-SQLPublication","11/9/2005 3:42:38 PM","5/19/2021 4:18:33 PM","CN=MS-SQL-SQLPublication,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","ms-Exch-Smtp-Max-Recipients","7/11/2011 2:54:52 PM","5/19/2021 4:18:34 PM","CN=ms-Exch-Smtp-Max-Recipients,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","Remote-Server-Name","11/9/2005 3:42:35 PM","5/19/2021 4:18:33 PM","CN=Remote-Server-Name,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","ms-DS-DnsRootAlias","11/9/2005 3:42:33 PM","5/19/2021 4:18:35 PM","CN=ms-DS-DnsRootAlias,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"classSchema","MS-SQL-SQLRepository","11/9/2005 3:42:38 PM","5/19/2021 4:18:33 PM","CN=MS-SQL-SQLRepository,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","ms-Exch-OWA-Help-URL","6/30/2014 11:25:15 AM","5/19/2021 4:18:35 PM","CN=ms-Exch-OWA-Help-URL,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","ms-Exch-Mailbox-Template-BL","6/30/2014 11:23:08 AM","5/19/2021 4:18:35 PM","CN=ms-Exch-Mailbox-Template-BL,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","ms-Exch-Smtp-Max-Session-Size","7/11/2011 2:54:53 PM","5/19/2021 4:18:34 PM","CN=ms-Exch-Smtp-Max-Session-Size,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","ms-DS-Drs-Farm-ID","5/28/2019 8:07:01 AM","5/19/2021 4:18:36 PM","CN=ms-DS-Drs-Farm-ID,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"classSchema","MS-SQL-SQLServer","11/9/2005 3:42:38 PM","5/19/2021 4:18:33 PM","CN=MS-SQL-SQLServer,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","ms-Exch-OWA-IM-Certificate-Thumbprint","6/30/2014 11:27:03 AM","5/19/2021 4:18:35 PM","CN=ms-Exch-OWA-IM-Certificate-Thumbprint,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","Remote-Source","11/9/2005 3:42:35 PM","5/19/2021 4:18:33 PM","CN=Remote-Source,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","ms-Exch-Mailbox-Template-Link","6/30/2014 11:23:08 AM","5/19/2021 4:18:35 PM","CN=ms-Exch-Mailbox-Template-Link,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","ms-DS-Egress-Claims-Transformation-Policy","5/28/2019 8:06:43 AM","5/19/2021 4:18:36 PM","CN=ms-DS-Egress-Claims-Transformation-Policy,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"classSchema","ms-Exch-SMTP-Outbound-Connector","10/23/2019 3:46:20 PM","5/19/2021 4:18:36 PM","CN=ms-Exch-SMTP-Outbound-Connector,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","ms-Exch-OWA-IM-Provider-Type","6/30/2014 11:25:48 AM","5/19/2021 4:18:35 PM","CN=ms-Exch-OWA-IM-Provider-Type,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","MS-SQL-Status","11/9/2005 3:42:34 PM","5/19/2021 4:18:33 PM","CN=MS-SQL-Status,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","ms-Exch-UM-Protect-Unauthenticated-Voice-Mail","6/30/2014 11:25:25 AM","5/19/2021 4:18:35 PM","CN=ms-Exch-UM-Protect-Unauthenticated-Voice-Mail,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","MS-SQL-TCPIP","11/9/2005 3:42:33 PM","5/19/2021 4:18:33 PM","CN=MS-SQL-TCPIP,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","ms-Exch-Mailbox-Url","7/11/2011 2:57:13 PM","5/19/2021 4:18:35 PM","CN=ms-Exch-Mailbox-Url,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","Remote-Source-Type","11/9/2005 3:42:35 PM","5/19/2021 4:18:33 PM","CN=Remote-Source-Type,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","ms-DS-Enabled-Feature","11/20/2012 2:23:08 PM","5/19/2021 4:18:35 PM","CN=ms-DS-Enabled-Feature,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","ms-Exch-Smtp-Outbound-Security-Flag","7/11/2011 2:54:53 PM","5/19/2021 4:18:34 PM","CN=ms-Exch-Smtp-Outbound-Security-Flag,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"classSchema","ms-Exch-Mailflow-Policy","10/23/2019 3:46:35 PM","5/19/2021 4:18:36 PM","CN=ms-Exch-Mailflow-Policy,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","ms-Exch-UM-Protected-Voice-Mail-Text","6/30/2014 11:25:25 AM","5/19/2021 4:18:35 PM","CN=ms-Exch-UM-Protected-Voice-Mail-Text,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","Remote-Storage-GUID","11/9/2005 3:42:35 PM","5/19/2021 4:18:33 PM","CN=Remote-Storage-GUID,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","MS-SQL-ThirdParty","11/9/2005 3:42:34 PM","5/19/2021 4:18:33 PM","CN=MS-SQL-ThirdParty,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","ms-DS-Enabled-Feature-BL","11/20/2012 2:23:10 PM","5/19/2021 4:18:35 PM","CN=ms-DS-Enabled-Feature-BL,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","ms-Exch-Smtp-Outbound-Security-Password","7/11/2011 2:54:53 PM","5/19/2021 4:18:34 PM","CN=ms-Exch-Smtp-Outbound-Security-Password,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"classSchema","ms-Exch-Mailflow-Policy-Collection","10/23/2019 3:46:34 PM","5/19/2021 4:18:36 PM","CN=ms-Exch-Mailflow-Policy-Collection,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","ms-Exch-UM-Query-Base-DN","6/30/2014 11:24:08 AM","5/19/2021 4:18:35 PM","CN=ms-Exch-UM-Query-Base-DN,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"classSchema","Remote-Storage-Service-Point","11/9/2005 3:42:38 PM","5/19/2021 4:18:33 PM","CN=Remote-Storage-Service-Point,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","MS-SQL-Type","11/9/2005 3:42:34 PM","5/19/2021 4:18:33 PM","CN=MS-SQL-Type,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","ms-DS-Entry-Time-To-Die","11/9/2005 3:42:33 PM","5/19/2021 4:18:35 PM","CN=ms-DS-Entry-Time-To-Die,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","ms-Exch-Mailflow-Policy-Countries","10/23/2019 3:46:33 PM","5/19/2021 4:18:36 PM","CN=ms-Exch-Mailflow-Policy-Countries,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","Repl-Interval","11/9/2005 3:42:35 PM","5/19/2021 4:18:35 PM","CN=Repl-Interval,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","ms-Exch-UM-Recipient-Dial-Plan-BL","6/30/2014 11:23:08 AM","5/19/2021 4:18:35 PM","CN=ms-Exch-UM-Recipient-Dial-Plan-BL,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","ms-Exch-Smtp-Outbound-Security-User-Name","7/11/2011 2:54:53 PM","5/19/2021 4:18:34 PM","CN=ms-Exch-Smtp-Outbound-Security-User-Name,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","MS-SQL-UnicodeSortOrder","11/9/2005 3:42:33 PM","5/19/2021 4:18:33 PM","CN=MS-SQL-UnicodeSortOrder,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","ms-DS-ExecuteScriptPassword","11/9/2005 3:42:33 PM","5/19/2021 4:18:35 PM","CN=ms-DS-ExecuteScriptPassword,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","Repl-Property-Meta-Data","11/9/2005 3:42:35 PM","5/19/2021 4:18:35 PM","CN=Repl-Property-Meta-Data,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","ms-Exch-Mailflow-Policy-Keywords","10/23/2019 3:46:33 PM","5/19/2021 4:18:36 PM","CN=ms-Exch-Mailflow-Policy-Keywords,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","ms-Exch-UM-Recipient-Dial-Plan-Link","6/30/2014 11:23:08 AM","5/19/2021 4:18:35 PM","CN=ms-Exch-UM-Recipient-Dial-Plan-Link,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","ms-Exch-Smtp-Outgoing-Connection-Timeout","7/11/2011 2:54:53 PM","5/19/2021 4:18:34 PM","CN=ms-Exch-Smtp-Outgoing-Connection-Timeout,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","MS-SQL-Version","11/9/2005 3:42:34 PM","5/19/2021 4:18:33 PM","CN=MS-SQL-Version,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","ms-DS-Expire-Passwords-On-Smart-Card-Only-Accounts","5/28/2019 8:07:40 AM","5/19/2021 4:18:36 PM","CN=ms-DS-Expire-Passwords-On-Smart-Card-Only-Accounts,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","ms-Exch-Mailflow-Policy-Publisher-Name","10/23/2019 3:46:33 PM","5/19/2021 4:18:36 PM","CN=ms-Exch-Mailflow-Policy-Publisher-Name,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","ms-Exch-OWA-IM-Server-Name","6/30/2014 11:27:03 AM","5/19/2021 4:18:35 PM","CN=ms-Exch-OWA-IM-Server-Name,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"classSchema","ms-Exch-UM-Recipient-Template","6/30/2014 11:23:11 AM","5/19/2021 4:18:35 PM","CN=ms-Exch-UM-Recipient-Template,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","Repl-Topology-Stay-Of-Execution","11/9/2005 3:42:35 PM","5/19/2021 4:18:35 PM","CN=Repl-Topology-Stay-Of-Execution,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","MS-SQL-Vines","11/9/2005 3:42:33 PM","5/19/2021 4:18:33 PM","CN=MS-SQL-Vines,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","ms-Exch-OWA-Light-Feedback-Enabled","6/30/2014 11:25:21 AM","5/19/2021 4:18:35 PM","CN=ms-Exch-OWA-Light-Feedback-Enabled,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","ms-Exch-Smtp-Outgoing-Port","7/11/2011 2:54:53 PM","5/19/2021 4:18:34 PM","CN=ms-Exch-Smtp-Outgoing-Port,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","ms-Exch-Mailflow-Policy-Transport-Rules-Template-Xml","10/23/2019 3:46:33 PM","5/19/2021 4:18:36 PM","CN=ms-Exch-Mailflow-Policy-Transport-Rules-Template-Xml,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","Repl-UpToDate-Vector","11/9/2005 3:42:35 PM","5/19/2021 4:18:35 PM","CN=Repl-UpToDate-Vector,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","ms-DS-External-Directory-Object-Id","5/28/2019 8:07:21 AM","5/19/2021 4:18:36 PM","CN=ms-DS-External-Directory-Object-Id,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","ms-TAPI-Conference-Blob","11/9/2005 3:42:34 PM","5/19/2021 4:18:33 PM","CN=ms-TAPI-Conference-Blob,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","ms-Exch-UM-Recording-Idle-Timeout","6/30/2014 11:23:07 AM","5/19/2021 4:18:35 PM","CN=ms-Exch-UM-Recording-Idle-Timeout,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","ms-Exch-OWA-Light-Feedback-URL","6/30/2014 11:25:21 AM","5/19/2021 4:18:35 PM","CN=ms-Exch-OWA-Light-Feedback-URL,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","ms-Exch-Smtp-Outgoing-Secure-Port","7/11/2011 2:54:53 PM","5/19/2021 4:18:34 PM","CN=ms-Exch-Smtp-Outgoing-Secure-Port,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","ms-Exch-Mailflow-Policy-Version","10/23/2019 3:46:33 PM","5/19/2021 4:18:36 PM","CN=ms-Exch-Mailflow-Policy-Version,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","Replica-Source","11/9/2005 3:42:35 PM","5/19/2021 4:18:33 PM","CN=Replica-Source,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","ms-TAPI-Ip-Address","11/9/2005 3:42:34 PM","5/19/2021 4:18:33 PM","CN=ms-TAPI-Ip-Address,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","ms-DS-External-Key","11/9/2005 3:42:33 PM","5/19/2021 4:18:33 PM","CN=ms-DS-External-Key,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","ms-Exch-UM-Redirect-Target","6/30/2014 11:25:29 AM","5/19/2021 4:18:35 PM","CN=ms-Exch-UM-Redirect-Target,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","ms-Exch-Smtp-Perform-Reverse-Dns-Lookup","7/11/2011 2:54:53 PM","5/19/2021 4:18:34 PM","CN=ms-Exch-Smtp-Perform-Reverse-Dns-Lookup,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","ms-Exch-MailTips-Settings","6/30/2014 11:25:21 AM","5/19/2021 4:18:35 PM","CN=ms-Exch-MailTips-Settings,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","Reports","11/9/2005 3:42:35 PM","5/19/2021 4:18:33 PM","CN=Reports,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","ms-DS-External-Store","11/9/2005 3:42:33 PM","5/19/2021 4:18:33 PM","CN=ms-DS-External-Store,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","ms-Exch-OWA-Light-Help-URL","6/30/2014 11:25:21 AM","5/19/2021 4:18:35 PM","CN=ms-Exch-OWA-Light-Help-URL,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","ms-TAPI-Protocol-Id","11/9/2005 3:42:34 PM","5/19/2021 4:18:33 PM","CN=ms-TAPI-Protocol-Id,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","ms-Exch-Smtp-Pickup-Directory","7/11/2011 2:54:53 PM","5/19/2021 4:18:34 PM","CN=ms-Exch-Smtp-Pickup-Directory,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","ms-Exch-UM-Require-Protected-Play-On-Phone","6/30/2014 11:25:25 AM","5/19/2021 4:18:35 PM","CN=ms-Exch-UM-Require-Protected-Play-On-Phone,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","ms-Exch-Maintenance-Schedule","7/11/2011 2:55:46 PM","5/19/2021 4:18:34 PM","CN=ms-Exch-Maintenance-Schedule,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","Reps-From","11/9/2005 3:42:35 PM","5/19/2021 4:18:35 PM","CN=Reps-From,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","ms-Exch-OWA-Logon-And-Error-Language","6/30/2014 11:23:32 AM","5/19/2021 4:18:35 PM","CN=ms-Exch-OWA-Logon-And-Error-Language,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","ms-DS-Failed-Interactive-Logon-Count","11/20/2012 2:21:22 PM","5/19/2021 4:18:35 PM","CN=ms-DS-Failed-Interactive-Logon-Count,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","ms-Exch-Smtp-Queue-Directory","7/11/2011 2:54:54 PM","5/19/2021 4:18:34 PM","CN=ms-Exch-Smtp-Queue-Directory,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"classSchema","ms-TAPI-Rt-Conference","11/9/2005 3:42:38 PM","5/19/2021 4:18:33 PM","CN=ms-TAPI-Rt-Conference,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","ms-Exch-UM-Reset-Password-Value","6/30/2014 11:23:07 AM","5/19/2021 4:18:35 PM","CN=ms-Exch-UM-Reset-Password-Value,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","ms-Exch-Maintenance-Style","7/11/2011 2:55:46 PM","5/19/2021 4:18:34 PM","CN=ms-Exch-Maintenance-Style,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","Reps-To","11/9/2005 3:42:35 PM","5/19/2021 4:18:35 PM","CN=Reps-To,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","ms-Exch-OWA-Logon-Format","6/30/2014 11:23:32 AM","5/19/2021 4:18:35 PM","CN=ms-Exch-OWA-Logon-Format,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","ms-DS-Failed-Interactive-Logon-Count-At-Last-Successful-Logon","11/20/2012 2:21:22 PM","5/19/2021 4:18:35 PM","CN=ms-DS-Failed-Interactive-Logon-Count-At-Last-Successful-Logon,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","ms-Exch-Smtp-Receive-Advertised-Domain","6/30/2014 11:23:33 AM","5/19/2021 4:18:35 PM","CN=ms-Exch-Smtp-Receive-Advertised-Domain,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","ms-Exch-UM-Reset-PIN-Text","6/30/2014 11:23:07 AM","5/19/2021 4:18:35 PM","CN=ms-Exch-UM-Reset-PIN-Text,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"classSchema","ms-Exch-Malware-Filter-Config","10/23/2019 3:46:13 PM","5/19/2021 4:18:36 PM","CN=ms-Exch-Malware-Filter-Config,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"classSchema","ms-TAPI-Rt-Person","11/9/2005 3:42:38 PM","5/19/2021 4:18:33 PM","CN=ms-TAPI-Rt-Person,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"classSchema","ms-Exch-OWA-Mailbox-Policy","6/30/2014 11:25:06 AM","5/19/2021 4:18:36 PM","CN=ms-Exch-OWA-Mailbox-Policy,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","Required-Categories","11/9/2005 3:42:35 PM","5/19/2021 4:18:33 PM","CN=Required-Categories,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","ms-DS-Filter-Containers","11/9/2005 3:42:33 PM","5/19/2021 4:18:33 PM","CN=ms-DS-Filter-Containers,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","ms-Exch-UM-Send-Voice-Message-Enabled","6/30/2014 11:23:35 AM","5/19/2021 4:18:35 PM","CN=ms-Exch-UM-Send-Voice-Message-Enabled,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","ms-Exch-Smtp-Receive-Banner","6/30/2014 11:23:33 AM","5/19/2021 4:18:35 PM","CN=ms-Exch-Smtp-Receive-Banner,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","ms-Exch-Malware-Filter-Config-Alert-Text","10/23/2019 3:46:10 PM","5/19/2021 4:18:36 PM","CN=ms-Exch-Malware-Filter-Config-Alert-Text,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","ms-TAPI-Unique-Identifier","11/9/2005 3:42:34 PM","5/19/2021 4:18:33 PM","CN=ms-TAPI-Unique-Identifier,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"classSchema","Residential-Person","11/9/2005 3:42:38 PM","5/19/2021 4:18:33 PM","CN=Residential-Person,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","ms-Exch-OWA-Max-Transcodable-Doc-Size","6/30/2014 11:23:32 AM","5/19/2021 4:18:35 PM","CN=ms-Exch-OWA-Max-Transcodable-Doc-Size,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","ms-DS-Generation-Id","5/28/2019 8:06:34 AM","5/19/2021 4:18:35 PM","CN=ms-DS-Generation-Id,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","ms-Exch-UM-Send-Voice-Message-Scope","6/30/2014 11:23:35 AM","5/19/2021 4:18:35 PM","CN=ms-Exch-UM-Send-Voice-Message-Scope,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","ms-Exch-Malware-Filter-Config-External-Body","10/23/2019 3:46:10 PM","5/19/2021 4:18:36 PM","CN=ms-Exch-Malware-Filter-Config-External-Body,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","ms-Exch-Smtp-Receive-Bindings","6/30/2014 11:23:33 AM","5/19/2021 4:18:35 PM","CN=ms-Exch-Smtp-Receive-Bindings,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"classSchema","ms-TPM-Information-Object","5/28/2019 8:06:31 AM","5/19/2021 4:18:35 PM","CN=ms-TPM-Information-Object,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","Retired-Repl-DSA-Signatures","11/9/2005 3:42:35 PM","5/19/2021 4:18:35 PM","CN=Retired-Repl-DSA-Signatures,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","ms-Exch-UM-Server-Dial-Plan-BL","6/30/2014 11:23:08 AM","5/19/2021 4:18:35 PM","CN=ms-Exch-UM-Server-Dial-Plan-BL,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","ms-Exch-OWA-Notification-Interval","6/30/2014 11:23:32 AM","5/19/2021 4:18:35 PM","CN=ms-Exch-OWA-Notification-Interval,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","ms-Exch-Smtp-Receive-Connection-Inactivity-Timeout","6/30/2014 11:24:07 AM","5/19/2021 4:18:35 PM","CN=ms-Exch-Smtp-Receive-Connection-Inactivity-Timeout,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"classSchema","ms-TPM-Information-Objects-Container","5/28/2019 8:06:31 AM","5/19/2021 4:18:35 PM","CN=ms-TPM-Information-Objects-Container,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","ms-DS-GeoCoordinates-Altitude","5/28/2019 8:06:44 AM","5/19/2021 4:18:36 PM","CN=ms-DS-GeoCoordinates-Altitude,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","ms-Exch-OWA-Outbound-Charset","6/30/2014 11:23:32 AM","5/19/2021 4:18:35 PM","CN=ms-Exch-OWA-Outbound-Charset,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","ms-Exch-UM-Server-Dial-Plan-Link","6/30/2014 11:23:08 AM","5/19/2021 4:18:35 PM","CN=ms-Exch-UM-Server-Dial-Plan-Link,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
