"Name","Depth","DistinguishedName","Link Order","GPO","Enforced","Link Enabled","BlockInheritance","gPLink","gPOptions"
"OMS-Tenaya","3","OU=OMS-Tenaya,OU=MSO COMPUTERS,OU=MSO,DC=USON,DC=LOCAL","9","Screen Saver Policy ","False","True","False","[LDAP://cn={3EE8A85D-B4E5-4395-B3AC-6A749048CD02},cn=policies,cn=system,DC=USON,DC=LOCAL;2][LDAP://cn={D0EBC953-B6D8-4A0A-9F89-202381712C5C},cn=policies,cn=system,DC=USON,DC=LOCAL;0][LDAP://cn={52438145-0AFA-475A-A022-6FF068FDA530},cn=policies,cn=system,DC=USON,DC=LOCAL;0][LDAP://cn={9312626F-8075-42B3-B376-144F68763F12},cn=policies,cn=system,DC=USON,DC=LOCAL;0][LDAP://cn={BC395810-ABD5-4E65-A65C-41E2348C9E58},cn=policies,cn=system,DC=USON,DC=LOCAL;0][LDAP://cn={6DDF751F-DB47-4437-AD33-E7BA20928279},cn=policies,cn=system,DC=USON,DC=LOCAL;0][LDAP://cn={CAFEF033-5256-48CE-BB65-329D614D01A2},cn=policies,cn=system,DC=USON,DC=LOCAL;0][LDAP://cn={0F892AC0-18AB-47CB-BBFF-44DC5975ACFC},cn=policies,cn=system,DC=USON,DC=LOCAL;0][LDAP://cn={C6CE86EF-81DF-40AF-A6BA-B9867C788E9D},cn=policies,cn=system,DC=USON,DC=LOCAL;0][LDAP://cn={C25BF849-6BEA-40B4-9D17-23D24802EDC1},cn=policies,cn=system,DC=USON,DC=LOCAL;0][LDAP://cn={4667961D-D7C8-41BB-B3E1-AD7B6810111D},cn=policies,cn=system,DC=USON,DC=LOCAL;0][LDAP://cn={081B9B4C-989F-4452-9AA6-F2D4209B8D09},cn=policies,cn=system,DC=USON,DC=LOCAL;0][LDAP://cn={C25DD027-5D73-408D-AB72-FA23B44F972A},cn=policies,cn=system,DC=USON,DC=LOCAL;0][LDAP://cn={79C9C069-0714-422F-82C3-C7BBD4DCE21D},cn=policies,cn=system,DC=USON,DC=LOCAL;0][LDAP://cn={DC2E803C-A49D-4A84-A070-9B0CEDAE39A2},cn=policies,cn=system,DC=USON,DC=LOCAL;0]",
"OMS-Tenaya","3","OU=OMS-Tenaya,OU=MSO COMPUTERS,OU=MSO,DC=USON,DC=LOCAL","8","Publish Desktop Shortcuts","False","True","False","[LDAP://cn={3EE8A85D-B4E5-4395-B3AC-6A749048CD02},cn=policies,cn=system,DC=USON,DC=LOCAL;2][LDAP://cn={D0EBC953-B6D8-4A0A-9F89-202381712C5C},cn=policies,cn=system,DC=USON,DC=LOCAL;0][LDAP://cn={52438145-0AFA-475A-A022-6FF068FDA530},cn=policies,cn=system,DC=USON,DC=LOCAL;0][LDAP://cn={9312626F-8075-42B3-B376-144F68763F12},cn=policies,cn=system,DC=USON,DC=LOCAL;0][LDAP://cn={BC395810-ABD5-4E65-A65C-41E2348C9E58},cn=policies,cn=system,DC=USON,DC=LOCAL;0][LDAP://cn={6DDF751F-DB47-4437-AD33-E7BA20928279},cn=policies,cn=system,DC=USON,DC=LOCAL;0][LDAP://cn={CAFEF033-5256-48CE-BB65-329D614D01A2},cn=policies,cn=system,DC=USON,DC=LOCAL;0][LDAP://cn={0F892AC0-18AB-47CB-BBFF-44DC5975ACFC},cn=policies,cn=system,DC=USON,DC=LOCAL;0][LDAP://cn={C6CE86EF-81DF-40AF-A6BA-B9867C788E9D},cn=policies,cn=system,DC=USON,DC=LOCAL;0][LDAP://cn={C25BF849-6BEA-40B4-9D17-23D24802EDC1},cn=policies,cn=system,DC=USON,DC=LOCAL;0][LDAP://cn={4667961D-D7C8-41BB-B3E1-AD7B6810111D},cn=policies,cn=system,DC=USON,DC=LOCAL;0][LDAP://cn={081B9B4C-989F-4452-9AA6-F2D4209B8D09},cn=policies,cn=system,DC=USON,DC=LOCAL;0][LDAP://cn={C25DD027-5D73-408D-AB72-FA23B44F972A},cn=policies,cn=system,DC=USON,DC=LOCAL;0][LDAP://cn={79C9C069-0714-422F-82C3-C7BBD4DCE21D},cn=policies,cn=system,DC=USON,DC=LOCAL;0][LDAP://cn={DC2E803C-A49D-4A84-A070-9B0CEDAE39A2},cn=policies,cn=system,DC=USON,DC=LOCAL;0]",
"OMS-Tenaya","3","OU=OMS-Tenaya,OU=MSO COMPUTERS,OU=MSO,DC=USON,DC=LOCAL","7","Password Policy","False","True","False","[LDAP://cn={3EE8A85D-B4E5-4395-B3AC-6A749048CD02},cn=policies,cn=system,DC=USON,DC=LOCAL;2][LDAP://cn={D0EBC953-B6D8-4A0A-9F89-202381712C5C},cn=policies,cn=system,DC=USON,DC=LOCAL;0][LDAP://cn={52438145-0AFA-475A-A022-6FF068FDA530},cn=policies,cn=system,DC=USON,DC=LOCAL;0][LDAP://cn={9312626F-8075-42B3-B376-144F68763F12},cn=policies,cn=system,DC=USON,DC=LOCAL;0][LDAP://cn={BC395810-ABD5-4E65-A65C-41E2348C9E58},cn=policies,cn=system,DC=USON,DC=LOCAL;0][LDAP://cn={6DDF751F-DB47-4437-AD33-E7BA20928279},cn=policies,cn=system,DC=USON,DC=LOCAL;0][LDAP://cn={CAFEF033-5256-48CE-BB65-329D614D01A2},cn=policies,cn=system,DC=USON,DC=LOCAL;0][LDAP://cn={0F892AC0-18AB-47CB-BBFF-44DC5975ACFC},cn=policies,cn=system,DC=USON,DC=LOCAL;0][LDAP://cn={C6CE86EF-81DF-40AF-A6BA-B9867C788E9D},cn=policies,cn=system,DC=USON,DC=LOCAL;0][LDAP://cn={C25BF849-6BEA-40B4-9D17-23D24802EDC1},cn=policies,cn=system,DC=USON,DC=LOCAL;0][LDAP://cn={4667961D-D7C8-41BB-B3E1-AD7B6810111D},cn=policies,cn=system,DC=USON,DC=LOCAL;0][LDAP://cn={081B9B4C-989F-4452-9AA6-F2D4209B8D09},cn=policies,cn=system,DC=USON,DC=LOCAL;0][LDAP://cn={C25DD027-5D73-408D-AB72-FA23B44F972A},cn=policies,cn=system,DC=USON,DC=LOCAL;0][LDAP://cn={79C9C069-0714-422F-82C3-C7BBD4DCE21D},cn=policies,cn=system,DC=USON,DC=LOCAL;0][LDAP://cn={DC2E803C-A49D-4A84-A070-9B0CEDAE39A2},cn=policies,cn=system,DC=USON,DC=LOCAL;0]",
"OMS-Tenaya","3","OU=OMS-Tenaya,OU=MSO COMPUTERS,OU=MSO,DC=USON,DC=LOCAL","6","Office 16","False","True","False","[LDAP://cn={3EE8A85D-B4E5-4395-B3AC-6A749048CD02},cn=policies,cn=system,DC=USON,DC=LOCAL;2][LDAP://cn={D0EBC953-B6D8-4A0A-9F89-202381712C5C},cn=policies,cn=system,DC=USON,DC=LOCAL;0][LDAP://cn={52438145-0AFA-475A-A022-6FF068FDA530},cn=policies,cn=system,DC=USON,DC=LOCAL;0][LDAP://cn={9312626F-8075-42B3-B376-144F68763F12},cn=policies,cn=system,DC=USON,DC=LOCAL;0][LDAP://cn={BC395810-ABD5-4E65-A65C-41E2348C9E58},cn=policies,cn=system,DC=USON,DC=LOCAL;0][LDAP://cn={6DDF751F-DB47-4437-AD33-E7BA20928279},cn=policies,cn=system,DC=USON,DC=LOCAL;0][LDAP://cn={CAFEF033-5256-48CE-BB65-329D614D01A2},cn=policies,cn=system,DC=USON,DC=LOCAL;0][LDAP://cn={0F892AC0-18AB-47CB-BBFF-44DC5975ACFC},cn=policies,cn=system,DC=USON,DC=LOCAL;0][LDAP://cn={C6CE86EF-81DF-40AF-A6BA-B9867C788E9D},cn=policies,cn=system,DC=USON,DC=LOCAL;0][LDAP://cn={C25BF849-6BEA-40B4-9D17-23D24802EDC1},cn=policies,cn=system,DC=USON,DC=LOCAL;0][LDAP://cn={4667961D-D7C8-41BB-B3E1-AD7B6810111D},cn=policies,cn=system,DC=USON,DC=LOCAL;0][LDAP://cn={081B9B4C-989F-4452-9AA6-F2D4209B8D09},cn=policies,cn=system,DC=USON,DC=LOCAL;0][LDAP://cn={C25DD027-5D73-408D-AB72-FA23B44F972A},cn=policies,cn=system,DC=USON,DC=LOCAL;0][LDAP://cn={79C9C069-0714-422F-82C3-C7BBD4DCE21D},cn=policies,cn=system,DC=USON,DC=LOCAL;0][LDAP://cn={DC2E803C-A49D-4A84-A070-9B0CEDAE39A2},cn=policies,cn=system,DC=USON,DC=LOCAL;0]",
"OMS-Tenaya","3","OU=OMS-Tenaya,OU=MSO COMPUTERS,OU=MSO,DC=USON,DC=LOCAL","5","Kerbos Policy","False","True","False","[LDAP://cn={3EE8A85D-B4E5-4395-B3AC-6A749048CD02},cn=policies,cn=system,DC=USON,DC=LOCAL;2][LDAP://cn={D0EBC953-B6D8-4A0A-9F89-202381712C5C},cn=policies,cn=system,DC=USON,DC=LOCAL;0][LDAP://cn={52438145-0AFA-475A-A022-6FF068FDA530},cn=policies,cn=system,DC=USON,DC=LOCAL;0][LDAP://cn={9312626F-8075-42B3-B376-144F68763F12},cn=policies,cn=system,DC=USON,DC=LOCAL;0][LDAP://cn={BC395810-ABD5-4E65-A65C-41E2348C9E58},cn=policies,cn=system,DC=USON,DC=LOCAL;0][LDAP://cn={6DDF751F-DB47-4437-AD33-E7BA20928279},cn=policies,cn=system,DC=USON,DC=LOCAL;0][LDAP://cn={CAFEF033-5256-48CE-BB65-329D614D01A2},cn=policies,cn=system,DC=USON,DC=LOCAL;0][LDAP://cn={0F892AC0-18AB-47CB-BBFF-44DC5975ACFC},cn=policies,cn=system,DC=USON,DC=LOCAL;0][LDAP://cn={C6CE86EF-81DF-40AF-A6BA-B9867C788E9D},cn=policies,cn=system,DC=USON,DC=LOCAL;0][LDAP://cn={C25BF849-6BEA-40B4-9D17-23D24802EDC1},cn=policies,cn=system,DC=USON,DC=LOCAL;0][LDAP://cn={4667961D-D7C8-41BB-B3E1-AD7B6810111D},cn=policies,cn=system,DC=USON,DC=LOCAL;0][LDAP://cn={081B9B4C-989F-4452-9AA6-F2D4209B8D09},cn=policies,cn=system,DC=USON,DC=LOCAL;0][LDAP://cn={C25DD027-5D73-408D-AB72-FA23B44F972A},cn=policies,cn=system,DC=USON,DC=LOCAL;0][LDAP://cn={79C9C069-0714-422F-82C3-C7BBD4DCE21D},cn=policies,cn=system,DC=USON,DC=LOCAL;0][LDAP://cn={DC2E803C-A49D-4A84-A070-9B0CEDAE39A2},cn=policies,cn=system,DC=USON,DC=LOCAL;0]",
"OMS-Tenaya","3","OU=OMS-Tenaya,OU=MSO COMPUTERS,OU=MSO,DC=USON,DC=LOCAL","4","Java Security","False","True","False","[LDAP://cn={3EE8A85D-B4E5-4395-B3AC-6A749048CD02},cn=policies,cn=system,DC=USON,DC=LOCAL;2][LDAP://cn={D0EBC953-B6D8-4A0A-9F89-202381712C5C},cn=policies,cn=system,DC=USON,DC=LOCAL;0][LDAP://cn={52438145-0AFA-475A-A022-6FF068FDA530},cn=policies,cn=system,DC=USON,DC=LOCAL;0][LDAP://cn={9312626F-8075-42B3-B376-144F68763F12},cn=policies,cn=system,DC=USON,DC=LOCAL;0][LDAP://cn={BC395810-ABD5-4E65-A65C-41E2348C9E58},cn=policies,cn=system,DC=USON,DC=LOCAL;0][LDAP://cn={6DDF751F-DB47-4437-AD33-E7BA20928279},cn=policies,cn=system,DC=USON,DC=LOCAL;0][LDAP://cn={CAFEF033-5256-48CE-BB65-329D614D01A2},cn=policies,cn=system,DC=USON,DC=LOCAL;0][LDAP://cn={0F892AC0-18AB-47CB-BBFF-44DC5975ACFC},cn=policies,cn=system,DC=USON,DC=LOCAL;0][LDAP://cn={C6CE86EF-81DF-40AF-A6BA-B9867C788E9D},cn=policies,cn=system,DC=USON,DC=LOCAL;0][LDAP://cn={C25BF849-6BEA-40B4-9D17-23D24802EDC1},cn=policies,cn=system,DC=USON,DC=LOCAL;0][LDAP://cn={4667961D-D7C8-41BB-B3E1-AD7B6810111D},cn=policies,cn=system,DC=USON,DC=LOCAL;0][LDAP://cn={081B9B4C-989F-4452-9AA6-F2D4209B8D09},cn=policies,cn=system,DC=USON,DC=LOCAL;0][LDAP://cn={C25DD027-5D73-408D-AB72-FA23B44F972A},cn=policies,cn=system,DC=USON,DC=LOCAL;0][LDAP://cn={79C9C069-0714-422F-82C3-C7BBD4DCE21D},cn=policies,cn=system,DC=USON,DC=LOCAL;0][LDAP://cn={DC2E803C-A49D-4A84-A070-9B0CEDAE39A2},cn=policies,cn=system,DC=USON,DC=LOCAL;0]",
"OMS-Tenaya","3","OU=OMS-Tenaya,OU=MSO COMPUTERS,OU=MSO,DC=USON,DC=LOCAL","3","Internet Explorer Policy","False","True","False","[LDAP://cn={3EE8A85D-B4E5-4395-B3AC-6A749048CD02},cn=policies,cn=system,DC=USON,DC=LOCAL;2][LDAP://cn={D0EBC953-B6D8-4A0A-9F89-202381712C5C},cn=policies,cn=system,DC=USON,DC=LOCAL;0][LDAP://cn={52438145-0AFA-475A-A022-6FF068FDA530},cn=policies,cn=system,DC=USON,DC=LOCAL;0][LDAP://cn={9312626F-8075-42B3-B376-144F68763F12},cn=policies,cn=system,DC=USON,DC=LOCAL;0][LDAP://cn={BC395810-ABD5-4E65-A65C-41E2348C9E58},cn=policies,cn=system,DC=USON,DC=LOCAL;0][LDAP://cn={6DDF751F-DB47-4437-AD33-E7BA20928279},cn=policies,cn=system,DC=USON,DC=LOCAL;0][LDAP://cn={CAFEF033-5256-48CE-BB65-329D614D01A2},cn=policies,cn=system,DC=USON,DC=LOCAL;0][LDAP://cn={0F892AC0-18AB-47CB-BBFF-44DC5975ACFC},cn=policies,cn=system,DC=USON,DC=LOCAL;0][LDAP://cn={C6CE86EF-81DF-40AF-A6BA-B9867C788E9D},cn=policies,cn=system,DC=USON,DC=LOCAL;0][LDAP://cn={C25BF849-6BEA-40B4-9D17-23D24802EDC1},cn=policies,cn=system,DC=USON,DC=LOCAL;0][LDAP://cn={4667961D-D7C8-41BB-B3E1-AD7B6810111D},cn=policies,cn=system,DC=USON,DC=LOCAL;0][LDAP://cn={081B9B4C-989F-4452-9AA6-F2D4209B8D09},cn=policies,cn=system,DC=USON,DC=LOCAL;0][LDAP://cn={C25DD027-5D73-408D-AB72-FA23B44F972A},cn=policies,cn=system,DC=USON,DC=LOCAL;0][LDAP://cn={79C9C069-0714-422F-82C3-C7BBD4DCE21D},cn=policies,cn=system,DC=USON,DC=LOCAL;0][LDAP://cn={DC2E803C-A49D-4A84-A070-9B0CEDAE39A2},cn=policies,cn=system,DC=USON,DC=LOCAL;0]",
"OMS-Tenaya","3","OU=OMS-Tenaya,OU=MSO COMPUTERS,OU=MSO,DC=USON,DC=LOCAL","2","IE 32bit Shortcut","False","True","False","[LDAP://cn={3EE8A85D-B4E5-4395-B3AC-6A749048CD02},cn=policies,cn=system,DC=USON,DC=LOCAL;2][LDAP://cn={D0EBC953-B6D8-4A0A-9F89-202381712C5C},cn=policies,cn=system,DC=USON,DC=LOCAL;0][LDAP://cn={52438145-0AFA-475A-A022-6FF068FDA530},cn=policies,cn=system,DC=USON,DC=LOCAL;0][LDAP://cn={9312626F-8075-42B3-B376-144F68763F12},cn=policies,cn=system,DC=USON,DC=LOCAL;0][LDAP://cn={BC395810-ABD5-4E65-A65C-41E2348C9E58},cn=policies,cn=system,DC=USON,DC=LOCAL;0][LDAP://cn={6DDF751F-DB47-4437-AD33-E7BA20928279},cn=policies,cn=system,DC=USON,DC=LOCAL;0][LDAP://cn={CAFEF033-5256-48CE-BB65-329D614D01A2},cn=policies,cn=system,DC=USON,DC=LOCAL;0][LDAP://cn={0F892AC0-18AB-47CB-BBFF-44DC5975ACFC},cn=policies,cn=system,DC=USON,DC=LOCAL;0][LDAP://cn={C6CE86EF-81DF-40AF-A6BA-B9867C788E9D},cn=policies,cn=system,DC=USON,DC=LOCAL;0][LDAP://cn={C25BF849-6BEA-40B4-9D17-23D24802EDC1},cn=policies,cn=system,DC=USON,DC=LOCAL;0][LDAP://cn={4667961D-D7C8-41BB-B3E1-AD7B6810111D},cn=policies,cn=system,DC=USON,DC=LOCAL;0][LDAP://cn={081B9B4C-989F-4452-9AA6-F2D4209B8D09},cn=policies,cn=system,DC=USON,DC=LOCAL;0][LDAP://cn={C25DD027-5D73-408D-AB72-FA23B44F972A},cn=policies,cn=system,DC=USON,DC=LOCAL;0][LDAP://cn={79C9C069-0714-422F-82C3-C7BBD4DCE21D},cn=policies,cn=system,DC=USON,DC=LOCAL;0][LDAP://cn={DC2E803C-A49D-4A84-A070-9B0CEDAE39A2},cn=policies,cn=system,DC=USON,DC=LOCAL;0]",
"OMS-Tenaya","3","OU=OMS-Tenaya,OU=MSO COMPUTERS,OU=MSO,DC=USON,DC=LOCAL","1","Bitlocker Management","False","True","False","[LDAP://cn={3EE8A85D-B4E5-4395-B3AC-6A749048CD02},cn=policies,cn=system,DC=USON,DC=LOCAL;2][LDAP://cn={D0EBC953-B6D8-4A0A-9F89-202381712C5C},cn=policies,cn=system,DC=USON,DC=LOCAL;0][LDAP://cn={52438145-0AFA-475A-A022-6FF068FDA530},cn=policies,cn=system,DC=USON,DC=LOCAL;0][LDAP://cn={9312626F-8075-42B3-B376-144F68763F12},cn=policies,cn=system,DC=USON,DC=LOCAL;0][LDAP://cn={BC395810-ABD5-4E65-A65C-41E2348C9E58},cn=policies,cn=system,DC=USON,DC=LOCAL;0][LDAP://cn={6DDF751F-DB47-4437-AD33-E7BA20928279},cn=policies,cn=system,DC=USON,DC=LOCAL;0][LDAP://cn={CAFEF033-5256-48CE-BB65-329D614D01A2},cn=policies,cn=system,DC=USON,DC=LOCAL;0][LDAP://cn={0F892AC0-18AB-47CB-BBFF-44DC5975ACFC},cn=policies,cn=system,DC=USON,DC=LOCAL;0][LDAP://cn={C6CE86EF-81DF-40AF-A6BA-B9867C788E9D},cn=policies,cn=system,DC=USON,DC=LOCAL;0][LDAP://cn={C25BF849-6BEA-40B4-9D17-23D24802EDC1},cn=policies,cn=system,DC=USON,DC=LOCAL;0][LDAP://cn={4667961D-D7C8-41BB-B3E1-AD7B6810111D},cn=policies,cn=system,DC=USON,DC=LOCAL;0][LDAP://cn={081B9B4C-989F-4452-9AA6-F2D4209B8D09},cn=policies,cn=system,DC=USON,DC=LOCAL;0][LDAP://cn={C25DD027-5D73-408D-AB72-FA23B44F972A},cn=policies,cn=system,DC=USON,DC=LOCAL;0][LDAP://cn={79C9C069-0714-422F-82C3-C7BBD4DCE21D},cn=policies,cn=system,DC=USON,DC=LOCAL;0][LDAP://cn={DC2E803C-A49D-4A84-A070-9B0CEDAE39A2},cn=policies,cn=system,DC=USON,DC=LOCAL;0]",
"Laptops","3","OU=Laptops,OU=MSO COMPUTERS,OU=MSO,DC=USON,DC=LOCAL",,,,,"False","",
"Computers","4","OU=Computers,OU=NV102 - USON GoldRing,OU=Urology Specialists,OU=NDA,DC=USON,DC=LOCAL",,,,,"False","",
"TEMPS","3","OU=TEMPS,OU=OCPC,OU=OMP,DC=USON,DC=LOCAL",,,,,"False","",
"COMPUTERS_DISABLED","2","OU=COMPUTERS_DISABLED,OU=DISABLED_OBJECTS,DC=USON,DC=LOCAL",,,,,"False","",
"NURSE","3","OU=NURSE,OU=PULMONOLOGY,OU=OMP,DC=USON,DC=LOCAL",,,,,"False","",
"MDT","4","OU=MDT,OU=SYSTEMS  ACCOUNTS,OU=IT,OU=MSO,DC=USON,DC=LOCAL",,,,,"False","",
"MEDICAL RECORDS","2","OU=MEDICAL RECORDS,OU=MSO,DC=USON,DC=LOCAL",,,,,"False","",
"NV017 - MSO Office Tenaya","3","OU=NV017 - MSO Office Tenaya,OU=MSO,OU=NDA,DC=USON,DC=LOCAL",,,,,"False","",
"Optum Auditing","2","OU=Optum Auditing,OU=SMA/Optum,DC=USON,DC=LOCAL",,,,,"False","",
"SCHEDULING","2","OU=SCHEDULING,OU=MSO,DC=USON,DC=LOCAL",,,,,"False","",
"Billing","4","OU=Billing,OU=NV017 - MSO Office Tenaya,OU=MSO,OU=NDA,DC=USON,DC=LOCAL",,,,,"False","",
"BREAST CARE","3","OU=BREAST CARE,OU=NVCS,OU=OMP,DC=USON,DC=LOCAL",,,,,"False","",
"CONTACTS","2","OU=CONTACTS,OU=MSO,DC=USON,DC=LOCAL",,,,,"False","",
"ROCNV","2","OU=ROCNV,OU=OMP,DC=USON,DC=LOCAL",,,,,"False","",
"NVCS-7Hills","4","OU=NVCS-7Hills,OU=NVCS COMPUTERS,OU=NVCS,OU=OMP,DC=USON,DC=LOCAL",,,,,"False","",
"Computers","5","OU=Computers,OU=Billing,OU=NV017 - MSO Office Tenaya,OU=MSO,OU=NDA,DC=USON,DC=LOCAL",,,,,"False","",
"IT Computers","3","OU=IT Computers,OU=IT,OU=MSO,DC=USON,DC=LOCAL","13","ME ServiceDesk Agent","False","True","False","[LDAP://cn={D7278FB1-90AF-4ECA-9294-E5DF5FBD5CCC},cn=policies,cn=system,DC=USON,DC=LOCAL;0][LDAP://cn={CAFEF033-5256-48CE-BB65-329D614D01A2},cn=policies,cn=system,DC=USON,DC=LOCAL;0][LDAP://cn={BC475391-AEB0-4982-9CF4-5C9D25C50B83},cn=policies,cn=system,DC=USON,DC=LOCAL;0][LDAP://cn={0F892AC0-18AB-47CB-BBFF-44DC5975ACFC},cn=policies,cn=system,DC=USON,DC=LOCAL;0][LDAP://cn={C25BF849-6BEA-40B4-9D17-23D24802EDC1},cn=policies,cn=system,DC=USON,DC=LOCAL;1][LDAP://cn={81FA4992-E5DE-4E84-9755-C8C00793D358},cn=policies,cn=system,DC=USON,DC=LOCAL;0][LDAP://cn={6DDF751F-DB47-4437-AD33-E7BA20928279},cn=policies,cn=system,DC=USON,DC=LOCAL;0][LDAP://cn={9312626F-8075-42B3-B376-144F68763F12},cn=policies,cn=system,DC=USON,DC=LOCAL;0][LDAP://cn={5767737D-5032-4ECC-8C65-1A251DB508EE},cn=policies,cn=system,DC=USON,DC=LOCAL;0][LDAP://cn={DC2E803C-A49D-4A84-A070-9B0CEDAE39A2},cn=policies,cn=system,DC=USON,DC=LOCAL;0][LDAP://cn={F4DA656F-D38A-4EA9-AA9D-8EAEA1F51561},cn=policies,cn=system,DC=USON,DC=LOCAL;2][LDAP://cn={ADF438E1-8C36-4A16-A956-1BD9BDDA81B7},cn=policies,cn=system,DC=USON,DC=LOCAL;0][LDAP://cn={43925D44-34ED-4D6E-8A7C-722A30C452C5},cn=policies,cn=system,DC=USON,DC=LOCAL;0]","0"
"IT Computers","3","OU=IT Computers,OU=IT,OU=MSO,DC=USON,DC=LOCAL","12","Screen Saver Policy ","False","True","False","[LDAP://cn={D7278FB1-90AF-4ECA-9294-E5DF5FBD5CCC},cn=policies,cn=system,DC=USON,DC=LOCAL;0][LDAP://cn={CAFEF033-5256-48CE-BB65-329D614D01A2},cn=policies,cn=system,DC=USON,DC=LOCAL;0][LDAP://cn={BC475391-AEB0-4982-9CF4-5C9D25C50B83},cn=policies,cn=system,DC=USON,DC=LOCAL;0][LDAP://cn={0F892AC0-18AB-47CB-BBFF-44DC5975ACFC},cn=policies,cn=system,DC=USON,DC=LOCAL;0][LDAP://cn={C25BF849-6BEA-40B4-9D17-23D24802EDC1},cn=policies,cn=system,DC=USON,DC=LOCAL;1][LDAP://cn={81FA4992-E5DE-4E84-9755-C8C00793D358},cn=policies,cn=system,DC=USON,DC=LOCAL;0][LDAP://cn={6DDF751F-DB47-4437-AD33-E7BA20928279},cn=policies,cn=system,DC=USON,DC=LOCAL;0][LDAP://cn={9312626F-8075-42B3-B376-144F68763F12},cn=policies,cn=system,DC=USON,DC=LOCAL;0][LDAP://cn={5767737D-5032-4ECC-8C65-1A251DB508EE},cn=policies,cn=system,DC=USON,DC=LOCAL;0][LDAP://cn={DC2E803C-A49D-4A84-A070-9B0CEDAE39A2},cn=policies,cn=system,DC=USON,DC=LOCAL;0][LDAP://cn={F4DA656F-D38A-4EA9-AA9D-8EAEA1F51561},cn=policies,cn=system,DC=USON,DC=LOCAL;2][LDAP://cn={ADF438E1-8C36-4A16-A956-1BD9BDDA81B7},cn=policies,cn=system,DC=USON,DC=LOCAL;0][LDAP://cn={43925D44-34ED-4D6E-8A7C-722A30C452C5},cn=policies,cn=system,DC=USON,DC=LOCAL;0]","0"
"IT Computers","3","OU=IT Computers,OU=IT,OU=MSO,DC=USON,DC=LOCAL","11","Remote Registry","False","True","False","[LDAP://cn={D7278FB1-90AF-4ECA-9294-E5DF5FBD5CCC},cn=policies,cn=system,DC=USON,DC=LOCAL;0][LDAP://cn={CAFEF033-5256-48CE-BB65-329D614D01A2},cn=policies,cn=system,DC=USON,DC=LOCAL;0][LDAP://cn={BC475391-AEB0-4982-9CF4-5C9D25C50B83},cn=policies,cn=system,DC=USON,DC=LOCAL;0][LDAP://cn={0F892AC0-18AB-47CB-BBFF-44DC5975ACFC},cn=policies,cn=system,DC=USON,DC=LOCAL;0][LDAP://cn={C25BF849-6BEA-40B4-9D17-23D24802EDC1},cn=policies,cn=system,DC=USON,DC=LOCAL;1][LDAP://cn={81FA4992-E5DE-4E84-9755-C8C00793D358},cn=policies,cn=system,DC=USON,DC=LOCAL;0][LDAP://cn={6DDF751F-DB47-4437-AD33-E7BA20928279},cn=policies,cn=system,DC=USON,DC=LOCAL;0][LDAP://cn={9312626F-8075-42B3-B376-144F68763F12},cn=policies,cn=system,DC=USON,DC=LOCAL;0][LDAP://cn={5767737D-5032-4ECC-8C65-1A251DB508EE},cn=policies,cn=system,DC=USON,DC=LOCAL;0][LDAP://cn={DC2E803C-A49D-4A84-A070-9B0CEDAE39A2},cn=policies,cn=system,DC=USON,DC=LOCAL;0][LDAP://cn={F4DA656F-D38A-4EA9-AA9D-8EAEA1F51561},cn=policies,cn=system,DC=USON,DC=LOCAL;2][LDAP://cn={ADF438E1-8C36-4A16-A956-1BD9BDDA81B7},cn=policies,cn=system,DC=USON,DC=LOCAL;0][LDAP://cn={43925D44-34ED-4D6E-8A7C-722A30C452C5},cn=policies,cn=system,DC=USON,DC=LOCAL;0]","0"
"IT Computers","3","OU=IT Computers,OU=IT,OU=MSO,DC=USON,DC=LOCAL","10","Publish Desktop Shortcuts","False","True","False","[LDAP://cn={D7278FB1-90AF-4ECA-9294-E5DF5FBD5CCC},cn=policies,cn=system,DC=USON,DC=LOCAL;0][LDAP://cn={CAFEF033-5256-48CE-BB65-329D614D01A2},cn=policies,cn=system,DC=USON,DC=LOCAL;0][LDAP://cn={BC475391-AEB0-4982-9CF4-5C9D25C50B83},cn=policies,cn=system,DC=USON,DC=LOCAL;0][LDAP://cn={0F892AC0-18AB-47CB-BBFF-44DC5975ACFC},cn=policies,cn=system,DC=USON,DC=LOCAL;0][LDAP://cn={C25BF849-6BEA-40B4-9D17-23D24802EDC1},cn=policies,cn=system,DC=USON,DC=LOCAL;1][LDAP://cn={81FA4992-E5DE-4E84-9755-C8C00793D358},cn=policies,cn=system,DC=USON,DC=LOCAL;0][LDAP://cn={6DDF751F-DB47-4437-AD33-E7BA20928279},cn=policies,cn=system,DC=USON,DC=LOCAL;0][LDAP://cn={9312626F-8075-42B3-B376-144F68763F12},cn=policies,cn=system,DC=USON,DC=LOCAL;0][LDAP://cn={5767737D-5032-4ECC-8C65-1A251DB508EE},cn=policies,cn=system,DC=USON,DC=LOCAL;0][LDAP://cn={DC2E803C-A49D-4A84-A070-9B0CEDAE39A2},cn=policies,cn=system,DC=USON,DC=LOCAL;0][LDAP://cn={F4DA656F-D38A-4EA9-AA9D-8EAEA1F51561},cn=policies,cn=system,DC=USON,DC=LOCAL;2][LDAP://cn={ADF438E1-8C36-4A16-A956-1BD9BDDA81B7},cn=policies,cn=system,DC=USON,DC=LOCAL;0][LDAP://cn={43925D44-34ED-4D6E-8A7C-722A30C452C5},cn=policies,cn=system,DC=USON,DC=LOCAL;0]","0"
