"User","Source","Time","EventType","Controller"
"HPamarthi.Advisor","LASPEGASQL01","12/7/2017 5:00:00 PM","Lockout","LASDC02"
"HPamarthi.Advisor","Unlocked By: WListon.Advisor","12/7/2017 5:05:02 PM","Unlock","LASDC02"
"kholmes","DPC-18549","12/7/2017 5:07:48 PM","Lockout","LASDC02"
"kholmes","Unlocked By: RPreta.Advisor","12/7/2017 5:08:34 PM","Unlock","LASDC02"
"ssadmnpri","LASSECSRV01","12/7/2017 5:11:31 AM","Lockout","LASDC02"
"ssadmnpri","LASSECSRV01","12/7/2017 5:11:34 PM","Lockout","LASDC02"
"HPamarthi","LASSQLTST03","12/7/2017 5:53:14 PM","Lockout","LASDC02"
"ethomas","DPC-17785","12/7/2017 5:58:50 AM","Lockout","LASDC02"
"HPamarthi.Advisor","LASETL04","12/7/2017 5:59:59 AM","Lockout","LASDC02"
"HPamarthi.Advisor","LASSQL03","12/7/2017 6:00:00 PM","Lockout","LASDC02"
"ethomas","Unlocked By: MOconner.Advisor","12/7/2017 6:06:34 AM","Unlock","LASDC02"
"ssadmnpri","LASSECSRV01","12/7/2017 6:10:36 AM","Lockout","LASDC02"
"SDaniels","DPC-20379","12/7/2017 6:21:37 AM","Lockout","LASDC02"
"SDaniels","Unlocked By: ZBucci.Advisor","12/7/2017 6:29:10 AM","Unlock","LASDC02"
"SRivera","DPC-18217","12/7/2017 7:14:39 AM","Lockout","LASDC02"
"SRivera","Unlocked By: Disacoff.Advisor","12/7/2017 7:16:55 AM","Unlock","LASDC02"
"ssadmnpri","LASSECSRV01","12/7/2017 7:36:32 AM","Lockout","LASDC05"
"tjervis","LASPRINT02","12/7/2017 7:38:00 AM","Lockout","LASDC02"
"MTaranto.Advisor","DPC-19345","12/7/2017 8:00:17 PM","Lockout","LASDC02"
"Disacoff","DPC-17755","12/7/2017 8:14:51 PM","Lockout","LASDC02"
"Disacoff","Unlocked By: RPreta.Advisor","12/7/2017 8:15:36 PM","Unlock","LASDC02"
"AWagner","","12/7/2017 8:26:31 AM","Lockout","LASDC02"
"ssadmnpri","LASSECSRV01","12/7/2017 8:34:22 AM","Lockout","LASDC02"
"cknight","DPC-19856","12/7/2017 8:46:45 AM","Lockout","LASDC02"
"cknight","Unlocked By: WListon.Advisor","12/7/2017 8:48:42 AM","Unlock","LASDC02"
"ssadmnpri","LASSECSRV01","12/7/2017 9:51:32 AM","Lockout","LASDC02"
"ssadmnpri","LASSECSRV01","12/7/2017 9:56:31 AM","Lockout","LASDC05"
"aeufemio","DPC-20747","12/8/2017 1:09:17 PM","Lockout","LASDC01"
"RDeJong","LASEXCH03","12/8/2017 1:28:33 PM","Lockout","LASDC02"
"aeufemio","Unlocked By: SHinds.Advisor","12/8/2017 1:31:03 PM","Unlock","LASDC02"
"svcETLAdmin","DPC-19321","12/8/2017 1:40:30 PM","Lockout","LASDC02"
"Guest","LASISE01","12/8/2017 1:41:50 AM","Lockout","LASDC02"
"TReynolds","DPC-20491","12/8/2017 10:19:02 AM","Lockout","LASDC01"
"TReynolds","Unlocked By: Disacoff.Advisor","12/8/2017 10:19:46 AM","Unlock","LASDC02"
"HPamarthi.Advisor","LASPEGASQL01","12/8/2017 10:30:19 AM","Lockout","LASDC02"
"allmason","DPC-20494","12/8/2017 10:38:15 AM","Lockout","LASDC02"
"ssadmnpri","LASSECSRV01","12/8/2017 10:40:19 PM","Lockout","LASDC01"
"allmason","Unlocked By: Disacoff.Advisor","12/8/2017 10:45:25 AM","Unlock","LASDC02"
"HPamarthi.Advisor","LASPEGASQL01","12/8/2017 11:00:00 PM","Lockout","LASDC02"
"mtaranto","DPC-19345","12/8/2017 11:10:20 AM","Lockout","LASDC02"
"mtaranto","Unlocked By: MTaranto.Advisor","12/8/2017 11:13:05 AM","Unlock","LASDC01"
"ssadmnpri","LASSECSRV01","12/8/2017 11:57:44 AM","Lockout","LASDC02"
"HPamarthi.Advisor","LASSQL03","12/8/2017 12:00:00 AM","Lockout","LASDC02"
"HPamarthi.Advisor","LASSQL03","12/8/2017 12:00:00 PM","Lockout","LASDC02"
"JHollingworth","Unlocked By: JPrahm","12/8/2017 12:53:37 PM","Unlock","LASDC02"
"ssadmnpri","LASSECSRV01","12/8/2017 12:57:43 PM","Lockout","LASDC02"
"KMunusamy","DPC-20758","12/8/2017 12:58:14 PM","Lockout","LASDC02"
"PMunuswamy","Unlocked By: JPrahm","12/8/2017 12:59:09 PM","Unlock","LASDC02"
"KMunusamy","Unlocked By: JPrahm","12/8/2017 12:59:49 PM","Unlock","LASDC02"
"DPaquette","DPC-21211","12/8/2017 2:00:04 PM","Lockout","LASDC02"
"DPaquette","Unlocked By: Disacoff.Advisor","12/8/2017 2:03:05 PM","Unlock","LASDC02"
"Guest","LASISE01","12/8/2017 2:46:52 AM","Lockout","LASDC02"
"ssadmnpri","LASSECSRV01","12/8/2017 2:50:27 PM","Lockout","LASDC05"
"ssadmnpri","LASSECSRV01","12/8/2017 3:28:32 PM","Lockout","LASDC01"
"jkwon","LASSQL02N06","12/8/2017 4:12:24 PM","Lockout","LASDC02"
"ajennings","DPC-20787","12/8/2017 4:51:20 AM","Lockout","LASDC02"
"ssadmnpri","LASSECSRV01","12/8/2017 4:52:43 PM","Lockout","LASDC01"
"ajennings","Unlocked By: SJordan.Advisor","12/8/2017 4:56:20 AM","Unlock","LASDC01"
"HPamarthi.Advisor","LASPEGASQL01","12/8/2017 5:00:00 AM","Lockout","LASDC02"
"HPamarthi.Advisor","LASPEGASQL01","12/8/2017 5:00:00 PM","Lockout","LASDC02"
"Scolich","DPC-18207","12/8/2017 5:01:04 PM","Lockout","LASDC02"
"Scolich","Unlocked By: JPrahm","12/8/2017 5:02:26 PM","Unlock","LASDC01"
"rnarayanan","LASSQL04N01","12/8/2017 5:42:13 PM","Lockout","LASDC02"
"ssadmnpri","LASSECSRV01","12/8/2017 5:52:15 PM","Lockout","LASDC01"
"DPaquette","DPC-21211","12/8/2017 5:59:42 AM","Lockout","LASDC02"
"HPamarthi.Advisor","LASSQL03","12/8/2017 6:00:00 AM","Lockout","LASDC02"
"HPamarthi.Advisor","LASSQL03","12/8/2017 6:00:00 PM","Lockout","LASDC02"
"DPaquette","Unlocked By: MOconner.Advisor","12/8/2017 6:11:23 AM","Unlock","LASDC02"
"ssadmnpri","LASSECSRV01","12/8/2017 7:07:46 PM","Lockout","LASDC05"
"ethomas","DPC-17785","12/8/2017 7:50:07 AM","Lockout","LASDC02"
"ethomas","Unlocked By: Disacoff.Advisor","12/8/2017 7:52:41 AM","Unlock","LASDC02"
"RDeJong","DPC-20902","12/8/2017 7:55:49 AM","Lockout","LASDC02"
"RDeJong","Unlocked By: Disacoff.Advisor","12/8/2017 7:56:28 AM","Unlock","LASDC02"
"ssadmnpri","LASSECSRV01","12/8/2017 8:16:32 PM","Lockout","LASDC01"
"tiwsmgr","LASTI02","12/8/2017 9:24:48 PM","Lockout","LASDC02"
"DPaquette","DPC-21211","12/8/2017 9:25:10 AM","Lockout","LASDC02"
"DPaquette","Unlocked By: Disacoff.Advisor","12/8/2017 9:28:52 AM","Unlock","LASDC02"
"ssadmnpri","LASSECSRV01","12/8/2017 9:56:51 PM","Lockout","LASDC05"
"ssadmnpri","LASSECSRV01","12/9/2017 1:04:30 AM","Lockout","LASDC01"
"ssadmnpri","LASSECSRV01","12/9/2017 1:22:01 PM","Lockout","LASDC01"
"ssadmnpri","LASSECSRV01","12/9/2017 10:07:43 AM","Lockout","LASDC05"
"ssadmnpri","LASSECSRV01","12/9/2017 10:18:25 PM","Lockout","LASDC05"
"HPamarthi.Advisor","LASPEGASQL01","12/9/2017 10:30:19 AM","Lockout","LASDC02"
"tiwsmgr","LASTI02","12/9/2017 10:41:07 PM","Lockout","LASDC02"
"ssadmnpri","LASSECSRV01","12/9/2017 10:52:49 AM","Lockout","LASDC05"
"ssadmnpri","LASSECSRV01","12/9/2017 10:58:12 PM","Lockout","LASDC01"
"HPamarthi.Advisor","LASPEGASQL01","12/9/2017 11:00:00 PM","Lockout","LASDC02"
"HPamarthi.Advisor","LASSQL03","12/9/2017 12:00:00 AM","Lockout","LASDC02"
"HPamarthi.Advisor","LASSQL03","12/9/2017 12:00:00 PM","Lockout","LASDC02"
"ssadmnpri","LASSECSRV01","12/9/2017 12:02:45 AM","Lockout","LASDC05"
"ssadmnpri","LASSECSRV01","12/9/2017 12:17:50 PM","Lockout","LASDC05"
"ssadmnpri","LASSECSRV01","12/9/2017 2:27:46 AM","Lockout","LASDC05"
"ssadmnpri","LASSECSRV01","12/9/2017 2:42:49 PM","Lockout","LASDC05"
"ssadmnpri","LASSECSRV01","12/9/2017 3:29:24 AM","Lockout","LASDC01"
"ssadmnpri","LASSECSRV01","12/9/2017 3:46:26 PM","Lockout","LASDC02"
"HPamarthi.Advisor","LASPEGASQL01","12/9/2017 5:00:00 AM","Lockout","LASDC02"
"HPamarthi.Advisor","LASPEGASQL01","12/9/2017 5:00:00 PM","Lockout","LASDC02"
"ssadmnpri","LASSECSRV01","12/9/2017 5:03:16 AM","Lockout","LASDC05"
"ssadmnpri","LASSECSRV01","12/9/2017 5:13:57 PM","Lockout","LASDC05"
"ssadmnpri","LASSECSRV01","12/9/2017 5:58:57 AM","Lockout","LASDC01"
"HPamarthi.Advisor","LASPEGASQL01","12/9/2017 6:00:00 AM","Lockout","LASDC01"
"HPamarthi.Advisor","LASSQL03","12/9/2017 6:00:00 AM","Lockout","LASDC02"
"HPamarthi.Advisor","LASSQL03","12/9/2017 6:00:00 PM","Lockout","LASDC02"
"ssadmnpri","LASSECSRV01","12/9/2017 6:10:19 PM","Lockout","LASDC01"
"Guest","LASISE01","12/9/2017 6:19:12 AM","Lockout","LASDC02"
"ssadmnpri","LASSECSRV01","12/9/2017 7:27:49 AM","Lockout","LASDC05"
"ssadmnpri","LASSECSRV01","12/9/2017 7:32:50 PM","Lockout","LASDC05"
"ssadmnpri","LASSECSRV01","12/9/2017 8:28:29 AM","Lockout","LASDC01"
"ssadmnpri","LASSECSRV01","12/9/2017 8:34:03 PM","Lockout","LASDC01"
"ethomas","DPC-17785","12/9/2017 8:58:00 AM","Lockout","LASDC02"
"ethomas","Unlocked By: MOconner.Advisor","12/9/2017 9:00:54 AM","Unlock","LASDC02"
