"MMs Column Name","MMS Column Value","Item URL","List Name","List URL"
"ImageTags","Carousel;","https://prod-pulse.kscpulse.com/PublishingImages/Forms/DispForm.aspx?ID=536","Images","https://prod-pulse.kscpulse.com/PublishingImages"
"ImageTags","Carousel;","https://prod-pulse.kscpulse.com/PublishingImages/Forms/DispForm.aspx?ID=537","Images","https://prod-pulse.kscpulse.com/PublishingImages"
"ImageTags","Engagement Events;News;","https://prod-pulse.kscpulse.com/PublishingImages/Forms/DispForm.aspx?ID=538","Images","https://prod-pulse.kscpulse.com/PublishingImages"
"ImageTags","COVID;Engagement Events;Health;National Weeks;Safety;","https://prod-pulse.kscpulse.com/PublishingImages/Forms/DispForm.aspx?ID=539","Images","https://prod-pulse.kscpulse.com/PublishingImages"
"ImageTags","Clinic;Growth;Kelsey Logos;News;","https://prod-pulse.kscpulse.com/PublishingImages/Forms/DispForm.aspx?ID=544","Images","https://prod-pulse.kscpulse.com/PublishingImages"
"ImageTags","Carousel;benefits;","https://prod-pulse.kscpulse.com/PublishingImages/Forms/DispForm.aspx?ID=545","Images","https://prod-pulse.kscpulse.com/PublishingImages"
"ImageTags","Carousel;benefits;","https://prod-pulse.kscpulse.com/PublishingImages/Forms/DispForm.aspx?ID=546","Images","https://prod-pulse.kscpulse.com/PublishingImages"
"ImageTags","Health;Kelsey Logos;people;","https://prod-pulse.kscpulse.com/PublishingImages/Forms/DispForm.aspx?ID=549","Images","https://prod-pulse.kscpulse.com/PublishingImages"
"ImageTags","Engagement Events;Flag;holiday;Veterans Day;","https://prod-pulse.kscpulse.com/PublishingImages/Forms/DispForm.aspx?ID=550","Images","https://prod-pulse.kscpulse.com/PublishingImages"
"ImageTags","Doctor;Health;people;Teamwork;","https://prod-pulse.kscpulse.com/PublishingImages/Forms/DispForm.aspx?ID=551","Images","https://prod-pulse.kscpulse.com/PublishingImages"
"ImageTags","Admin;Human Resources;","https://prod-pulse.kscpulse.com/PublishingImages/Forms/DispForm.aspx?ID=552","Images","https://prod-pulse.kscpulse.com/PublishingImages"
"ImageTags","Kelsey Research Foundation;Kelsey Logos;Carousel;","https://prod-pulse.kscpulse.com/PublishingImages/Forms/DispForm.aspx?ID=553","Images","https://prod-pulse.kscpulse.com/PublishingImages"
"ImageTags","Carousel;Kelsey Logos;Kelsey Research Foundation;","https://prod-pulse.kscpulse.com/PublishingImages/Forms/DispForm.aspx?ID=554","Images","https://prod-pulse.kscpulse.com/PublishingImages"
"ImageTags","Carousel;Kelsey Logos;Kelsey Research Foundation;","https://prod-pulse.kscpulse.com/PublishingImages/Forms/DispForm.aspx?ID=555","Images","https://prod-pulse.kscpulse.com/PublishingImages"
"ImageTags","Carousel;holiday;","https://prod-pulse.kscpulse.com/PublishingImages/Forms/DispForm.aspx?ID=556","Images","https://prod-pulse.kscpulse.com/PublishingImages"
"ImageTags","Growth;Human Resources;Phoenix;people;Kelsey Connect;","https://prod-pulse.kscpulse.com/PublishingImages/Forms/DispForm.aspx?ID=558","Images","https://prod-pulse.kscpulse.com/PublishingImages"
"ImageTags","Engagement Events;Carousel;Mavis P Kelsey;","https://prod-pulse.kscpulse.com/PublishingImages/Forms/DispForm.aspx?ID=560","Images","https://prod-pulse.kscpulse.com/PublishingImages"
"ImageTags","Carousel;","https://prod-pulse.kscpulse.com/PublishingImages/Forms/DispForm.aspx?ID=561","Images","https://prod-pulse.kscpulse.com/PublishingImages"
"ImageTags","Carousel;","https://prod-pulse.kscpulse.com/PublishingImages/Forms/DispForm.aspx?ID=562","Images","https://prod-pulse.kscpulse.com/PublishingImages"
"ImageTags","Carousel;Kelsey Logos;Human Resources;Phoenix;Growth;people;Kelsey Connect;","https://prod-pulse.kscpulse.com/PublishingImages/Forms/DispForm.aspx?ID=563","Images","https://prod-pulse.kscpulse.com/PublishingImages"
"ImageTags","Carousel;","https://prod-pulse.kscpulse.com/PublishingImages/Forms/DispForm.aspx?ID=564","Images","https://prod-pulse.kscpulse.com/PublishingImages"
"ImageTags","Carousel;","https://prod-pulse.kscpulse.com/PublishingImages/Forms/DispForm.aspx?ID=565","Images","https://prod-pulse.kscpulse.com/PublishingImages"
"ImageTags","Clinic;Growth;Kelsey Logos;","https://prod-pulse.kscpulse.com/PublishingImages/Forms/DispForm.aspx?ID=566","Images","https://prod-pulse.kscpulse.com/PublishingImages"
"ImageTags","Growth;Health;people;","https://prod-pulse.kscpulse.com/PublishingImages/Forms/DispForm.aspx?ID=567","Images","https://prod-pulse.kscpulse.com/PublishingImages"
"ImageTags","Kelsey Logos;Growth;people;","https://prod-pulse.kscpulse.com/PublishingImages/Forms/DispForm.aspx?ID=568","Images","https://prod-pulse.kscpulse.com/PublishingImages"
"ImageTags","Finance;","https://prod-pulse.kscpulse.com/PublishingImages/Forms/DispForm.aspx?ID=569","Images","https://prod-pulse.kscpulse.com/PublishingImages"
"ImageTags","Clinic;","https://prod-pulse.kscpulse.com/PublishingImages/Forms/DispForm.aspx?ID=570","Images","https://prod-pulse.kscpulse.com/PublishingImages"
"ImageTags","Kelsey Logos;News;Connections;","https://prod-pulse.kscpulse.com/PublishingImages/Forms/DispForm.aspx?ID=571","Images","https://prod-pulse.kscpulse.com/PublishingImages"
"ImageTags","Carousel;","https://prod-pulse.kscpulse.com/PublishingImages/Forms/DispForm.aspx?ID=572","Images","https://prod-pulse.kscpulse.com/PublishingImages"
"ImageTags","benefits;Human Resources;Kelsey Connect;Phoenix;","https://prod-pulse.kscpulse.com/PublishingImages/Forms/DispForm.aspx?ID=573","Images","https://prod-pulse.kscpulse.com/PublishingImages"
"ImageTags","Carousel;Engagement Events;National Weeks;","https://prod-pulse.kscpulse.com/PublishingImages/Forms/DispForm.aspx?ID=574","Images","https://prod-pulse.kscpulse.com/PublishingImages"
"ImageTags","Carousel;Engagement Events;","https://prod-pulse.kscpulse.com/PublishingImages/Forms/DispForm.aspx?ID=575","Images","https://prod-pulse.kscpulse.com/PublishingImages"
"ImageTags","holiday;National Weeks;","https://prod-pulse.kscpulse.com/PublishingImages/Forms/DispForm.aspx?ID=577","Images","https://prod-pulse.kscpulse.com/PublishingImages"
"ImageTags","United Way;","https://prod-pulse.kscpulse.com/PublishingImages/Forms/DispForm.aspx?ID=581","Images","https://prod-pulse.kscpulse.com/PublishingImages"
"ImageTags","United Way;","https://prod-pulse.kscpulse.com/PublishingImages/Forms/DispForm.aspx?ID=582","Images","https://prod-pulse.kscpulse.com/PublishingImages"
"ImageTags","United Way;","https://prod-pulse.kscpulse.com/PublishingImages/Forms/DispForm.aspx?ID=583","Images","https://prod-pulse.kscpulse.com/PublishingImages"
"ImageTags","United Way;","https://prod-pulse.kscpulse.com/PublishingImages/Forms/DispForm.aspx?ID=584","Images","https://prod-pulse.kscpulse.com/PublishingImages"
"ImageTags","United Way;","https://prod-pulse.kscpulse.com/PublishingImages/Forms/DispForm.aspx?ID=585","Images","https://prod-pulse.kscpulse.com/PublishingImages"
"ImageTags","United Way;","https://prod-pulse.kscpulse.com/PublishingImages/Forms/DispForm.aspx?ID=586","Images","https://prod-pulse.kscpulse.com/PublishingImages"
"ImageTags","Kelsey Research Foundation;Carousel;","https://prod-pulse.kscpulse.com/PublishingImages/Forms/DispForm.aspx?ID=595","Images","https://prod-pulse.kscpulse.com/PublishingImages"
"ImageTags","Kelsey Research Foundation;Carousel;","https://prod-pulse.kscpulse.com/PublishingImages/Forms/DispForm.aspx?ID=596","Images","https://prod-pulse.kscpulse.com/PublishingImages"
"ImageTags","Carousel;Optum;Kelsey Logos;","https://prod-pulse.kscpulse.com/PublishingImages/Forms/DispForm.aspx?ID=599","Images","https://prod-pulse.kscpulse.com/PublishingImages"
"ImageTags","Kelsey Logos;Optum;","https://prod-pulse.kscpulse.com/PublishingImages/Forms/DispForm.aspx?ID=600","Images","https://prod-pulse.kscpulse.com/PublishingImages"
"ImageTags","Carousel;","https://prod-pulse.kscpulse.com/PublishingImages/Forms/DispForm.aspx?ID=602","Images","https://prod-pulse.kscpulse.com/PublishingImages"
"ImageTags","Carousel;Kelsey Logos;","https://prod-pulse.kscpulse.com/PublishingImages/Forms/DispForm.aspx?ID=605","Images","https://prod-pulse.kscpulse.com/PublishingImages"
"ImageTags","Clinic;Doctor;Health;","https://prod-pulse.kscpulse.com/PublishingImages/Forms/DispForm.aspx?ID=606","Images","https://prod-pulse.kscpulse.com/PublishingImages"
"ImageTags","National Weeks;people;","https://prod-pulse.kscpulse.com/PublishingImages/Forms/DispForm.aspx?ID=607","Images","https://prod-pulse.kscpulse.com/PublishingImages"
"ImageTags","Carousel;National Weeks;","https://prod-pulse.kscpulse.com/PublishingImages/Forms/DispForm.aspx?ID=608","Images","https://prod-pulse.kscpulse.com/PublishingImages"
"ImageTags","National Weeks;people;","https://prod-pulse.kscpulse.com/PublishingImages/Forms/DispForm.aspx?ID=609","Images","https://prod-pulse.kscpulse.com/PublishingImages"
"ImageTags","Carousel;National Weeks;holiday;","https://prod-pulse.kscpulse.com/PublishingImages/Forms/DispForm.aspx?ID=611","Images","https://prod-pulse.kscpulse.com/PublishingImages"
"ImageTags","Clinic;","https://prod-pulse.kscpulse.com/PublishingImages/Forms/DispForm.aspx?ID=612","Images","https://prod-pulse.kscpulse.com/PublishingImages"
"ImageTags","Kelsey Logos;Kelsey Connect;Phoenix;","https://prod-pulse.kscpulse.com/PublishingImages/Forms/DispForm.aspx?ID=613","Images","https://prod-pulse.kscpulse.com/PublishingImages"
"ImageTags","Engagement Events;National Weeks;Carousel;","https://prod-pulse.kscpulse.com/PublishingImages/Forms/DispForm.aspx?ID=614","Images","https://prod-pulse.kscpulse.com/PublishingImages"
"ImageTags","National Weeks;","https://prod-pulse.kscpulse.com/PublishingImages/Forms/DispForm.aspx?ID=615","Images","https://prod-pulse.kscpulse.com/PublishingImages"
"ImageTags","Connections;Kelsey Logos;News;","https://prod-pulse.kscpulse.com/PublishingImages/Forms/DispForm.aspx?ID=617","Images","https://prod-pulse.kscpulse.com/PublishingImages"
"ImageTags","National Weeks;","https://prod-pulse.kscpulse.com/PublishingImages/Forms/DispForm.aspx?ID=618","Images","https://prod-pulse.kscpulse.com/PublishingImages"
"ImageTags","Clinic;Growth;","https://prod-pulse.kscpulse.com/PublishingImages/Forms/DispForm.aspx?ID=619","Images","https://prod-pulse.kscpulse.com/PublishingImages"
"ImageTags","National Weeks;","https://prod-pulse.kscpulse.com/PublishingImages/Forms/DispForm.aspx?ID=620","Images","https://prod-pulse.kscpulse.com/PublishingImages"
"ImageTags","Carousel;","https://prod-pulse.kscpulse.com/PublishingImages/Forms/DispForm.aspx?ID=624","Images","https://prod-pulse.kscpulse.com/PublishingImages"
"ImageTags","Clinic;Doctor;people;","https://prod-pulse.kscpulse.com/PublishingImages/Forms/DispForm.aspx?ID=626","Images","https://prod-pulse.kscpulse.com/PublishingImages"
"ImageTags","Clinic;","https://prod-pulse.kscpulse.com/PublishingImages/Forms/DispForm.aspx?ID=628","Images","https://prod-pulse.kscpulse.com/PublishingImages"
"ImageTags","Kelsey Research Foundation;","https://prod-pulse.kscpulse.com/PublishingImages/Forms/DispForm.aspx?ID=629","Images","https://prod-pulse.kscpulse.com/PublishingImages"
"ImageTags","News;Safety;Human Resources;","https://prod-pulse.kscpulse.com/PublishingImages/Forms/DispForm.aspx?ID=630","Images","https://prod-pulse.kscpulse.com/PublishingImages"
"ImageTags","Engagement Events;Doctor;Kelsey Leadership;","https://prod-pulse.kscpulse.com/PublishingImages/Forms/DispForm.aspx?ID=631","Images","https://prod-pulse.kscpulse.com/PublishingImages"
"ImageTags","Carousel;","https://prod-pulse.kscpulse.com/PublishingImages/Forms/DispForm.aspx?ID=633","Images","https://prod-pulse.kscpulse.com/PublishingImages"
"ImageTags","Carousel;Flu Campaign;","https://prod-pulse.kscpulse.com/PublishingImages/Forms/DispForm.aspx?ID=634","Images","https://prod-pulse.kscpulse.com/PublishingImages"
"ImageTags","people;","https://prod-pulse.kscpulse.com/Pulse Images/Forms/DispForm.aspx?ID=2","Pulse Images","https://prod-pulse.kscpulse.com/Pulse Images"
"ImageTags","pen;","https://prod-pulse.kscpulse.com/Pulse Images/Forms/DispForm.aspx?ID=3","Pulse Images","https://prod-pulse.kscpulse.com/Pulse Images"
"ImageTags","Finance;","https://prod-pulse.kscpulse.com/Pulse Images/Forms/DispForm.aspx?ID=320","Pulse Images","https://prod-pulse.kscpulse.com/Pulse Images"
