LASEXDB02,Server,Running,Automatic
LASEXDB02,Workstation,Running,Automatic
LASEXDB02,Link-Layer Topology Discovery Mapper,Stopped,Manual
LASEXDB02,TCP/IP NetBIOS Helper,Running,Automatic
LASEXDB02,Multimedia Class Scheduler,Stopped,Manual
LASEXDB02,Windows Firewall,Running,Automatic
LASEXDB02,Distributed Transaction Coordinator,Running,Automatic
LASEXDB02,Microsoft Exchange Address Book,Running,Automatic
LASEXDB02,Microsoft Exchange Active Directory Topology,Running,Automatic
LASEXDB02,Microsoft Exchange Forms-Based Authentication service,Running,Automatic
LASEXDB02,Microsoft Exchange File Distribution,Running,Automatic
LASEXDB02,Microsoft Exchange IMAP4,Stopped,Manual
LASEXDB02,Microsoft Exchange Information Store,Running,Automatic
LASEXDB02,Microsoft Exchange Mailbox Assistants,Running,Automatic
LASEXDB02,Microsoft Exchange Mailbox Replication,Running,Automatic
LASEXDB02,Microsoft Exchange Mail Submission,Running,Automatic
LASEXDB02,Microsoft Exchange Monitoring,Stopped,Manual
LASEXDB02,Microsoft Exchange POP3,Stopped,Manual
LASEXDB02,Microsoft Exchange Protected Service Host,Running,Automatic
LASEXDB02,Microsoft Exchange Replication,Running,Automatic
LASEXDB02,Microsoft Exchange RPC Client Access,Running,Automatic
LASEXDB02,Microsoft Exchange System Attendant,Running,Automatic
LASEXDB02,Microsoft Exchange Search Indexer,Running,Automatic
LASEXDB02,Microsoft Exchange Service Host,Running,Automatic
LASEXDB02,Microsoft Exchange Throttling,Running,Automatic
LASEXDB02,Microsoft Exchange Transport Log Search,Running,Automatic
LASEXDB02,Microsoft Search  (Exchange),Running,Manual
LASEXDB02,Microsoft iSCSI Initiator Service,Stopped,Manual
LASEXDB02,Windows Installer,Stopped,Manual
LASEXDB02,Network Access Protection Agent,Stopped,Manual
LASEXDB02,Netlogon,Running,Automatic
LASEXDB02,Network Connections,Running,Manual
LASEXDB02,Net.Msmq Listener Adapter,Stopped,Disabled
LASEXDB02,Net.Pipe Listener Adapter,Running,Automatic
LASEXDB02,Network List Service,Running,Manual
LASEXDB02,Net.Tcp Listener Adapter,Running,Automatic
LASEXDB02,Net.Tcp Port Sharing Service,Running,Automatic
LASEXDB02,Network Location Awareness,Running,Automatic
LASEXDB02,Network Store Interface Service,Running,Automatic
LASEXDB02,Office 64 Source Engine,Stopped,Manual
LASEXDB02,Office Software Protection Platform,Stopped,Manual
LASEXDB02,Performance Counter DLL Host,Stopped,Manual
LASEXDB02,Performance Logs & Alerts,Stopped,Manual
LASEXDB02,Plug and Play,Running,Automatic
LASEXDB02,IPsec Policy Agent,Running,Manual
LASEXDB02,Power,Running,Automatic
LASEXDB02,User Profile Service,Running,Automatic
LASEXDB02,Protected Storage,Stopped,Manual
LASEXDB02,Remote Access Auto Connection Manager,Stopped,Manual
LASEXDB02,Remote Access Connection Manager,Stopped,Manual
LASEXDB02,Routing and Remote Access,Stopped,Disabled
LASEXDB02,Remote Registry,Stopped,Manual
LASEXDB02,RPC Endpoint Mapper,Running,Automatic
LASEXDB02,RPC/HTTP Load Balancing Service,Running,Manual
LASEXDB02,Remote Procedure Call (RPC) Locator,Stopped,Manual
LASEXDB02,Remote Procedure Call (RPC),Running,Automatic
LASEXDB02,Resultant Set of Policy Provider,Stopped,Manual
LASEXDB02,Special Administration Console Helper,Stopped,Manual
LASEXDB02,Security Accounts Manager,Running,Automatic
LASEXDB02,Smart Card,Stopped,Manual
LASEXDB02,Task Scheduler,Running,Automatic
LASEXDB02,Smart Card Removal Policy,Stopped,Manual
LASEXDB02,Secondary Logon,Stopped,Manual
LASEXDB02,System Event Notification Service,Running,Automatic
LASEXDB02,Symantec Endpoint Protection,Running,Automatic
LASEXDB02,Remote Desktop Configuration,Running,Manual
LASEXDB02,Internet Connection Sharing (ICS),Stopped,Disabled
LASEXDB02,Shell Hardware Detection,Stopped,Automatic
LASEXDB02,Symantec Auto-upgrade Agent,Stopped,Manual
LASEXDB02,Symantec Network Access Control,Stopped,Manual
LASEXDB02,SNMP Service,Running,Automatic
LASEXDB02,SNMP Trap,Stopped,Manual
LASEXDB02,Print Spooler,Running,Automatic
LASEXDB02,Software Protection,Stopped,Automatic
LASEXDB02,SPP Notification Service,Stopped,Manual
LASEXDB02,SSDP Discovery,Stopped,Disabled
LASEXDB02,Secure Socket Tunneling Protocol Service,Stopped,Manual
LASEXDB02,Microsoft Software Shadow Copy Provider,Stopped,Manual
LASEXDB02,HP ProLiant System Shutdown Service,Running,Automatic
LASEXDB02,HP System Management Homepage,Stopped,Disabled
LASEXDB02,Telephony,Stopped,Manual
LASEXDB02,Remote Desktop Services,Running,Manual
LASEXDB02,Thread Ordering Server,Stopped,Manual
LASEXDB02,Track-It! Workstation Manager,Running,Automatic
LASEXDB02,Distributed Link Tracking Client,Running,Automatic
LASEXDB02,Windows Modules Installer,Stopped,Manual
LASEXDB02,Interactive Services Detection,Stopped,Manual
LASEXDB02,Remote Desktop Services UserMode Port Redirector,Running,Manual
LASEXDB02,UPnP Device Host,Stopped,Disabled
LASEXDB02,Desktop Window Manager Session Manager,Running,Automatic
LASEXDB02,Credential Manager,Stopped,Manual
LASEXDB02,Virtual Disk,Stopped,Manual
LASEXDB02,Volume Shadow Copy,Stopped,Manual
LASEXDB02,Windows Time,Running,Manual
LASEXDB02,World Wide Web Publishing Service,Running,Automatic
LASEXDB02,Windows Process Activation Service,Running,Manual
LASEXDB02,Windows Color System,Stopped,Manual
LASEXDB02,Diagnostic Service Host,Stopped,Manual
LASEXDB02,Diagnostic System Host,Running,Manual
LASEXDB02,Windows Event Collector,Stopped,Manual
LASEXDB02,Problem Reports and Solutions Control Panel Support,Stopped,Manual
LASEXDB02,Windows Error Reporting Service,Stopped,Manual
LASEXDB02,WinHTTP Web Proxy Auto-Discovery Service,Running,Manual
LASEXDB02,Windows Management Instrumentation,Running,Automatic
LASEXDB02,Windows Remote Management (WS-Management),Running,Automatic
LASEXDB02,WMI Performance Adapter,Stopped,Manual
LASEXDB02,Portable Device Enumerator Service,Stopped,Manual
LASEXDB02,Microsoft Exchange Server Extension for Windows Server Backup,Stopped,Manual
LASEXDB02,Windows Update,Running,Automatic
LASEXDB02,Windows Driver Foundation - User-mode Driver Framework,Stopped,Manual
MachineName,DisplayName,Status,StartType
LASFDR01,Application Experience,Stopped,Manual
LASFDR01,Application Layer Gateway Service,Stopped,Manual
LASFDR01,Application Identity,Stopped,Manual
LASFDR01,Application Information,Stopped,Manual
LASFDR01,Application Management,Stopped,Manual
LASFDR01,ArchiveCreditOneFDRFileWatcher,Stopped,Manual
LASFDR01,ArchiveFdrFileWatcherMcycle,Stopped,Manual
LASFDR01,MFT Platform Server,Running,Manual
LASFDR01,ASP.NET State Service,Stopped,Manual
LASFDR01,Windows Audio Endpoint Builder,Stopped,Manual
LASFDR01,Windows Audio,Stopped,Manual
LASFDR01,Base Filtering Engine,Running,Automatic
LASFDR01,Background Intelligent Transfer Service,Running,Manual
LASFDR01,Computer Browser,Stopped,Disabled
LASFDR01,Certificate Propagation,Running,Manual
LASFDR01,HP Insight Event Notifier,Stopped,Disabled
LASFDR01,HP Smart Array SAS/SATA Event Notification Service,Running,Automatic
LASFDR01,Microsoft .NET Framework NGEN v2.0.50727_X86,Stopped,Disabled
LASFDR01,Microsoft .NET Framework NGEN v2.0.50727_X64,Stopped,Disabled
LASFDR01,Microsoft .NET Framework NGEN v4.0.30319_X86,Stopped,Automatic
LASFDR01,Microsoft .NET Framework NGEN v4.0.30319_X64,Stopped,Automatic
LASFDR01,Cluster Service,Running,Automatic
LASFDR01,COM+ System Application,Stopped,Manual
LASFDR01,HP Insight NIC Agents,Running,Automatic
LASFDR01,HP ProLiant Remote Monitor Service,Running,Automatic
LASFDR01,HP Version Control Agent,Running,Automatic
LASFDR01,HP Insight Foundation Agents,Running,Automatic
LASFDR01,HP Insight Server Agents,Running,Automatic
LASFDR01,HP Insight Storage Agents,Running,Automatic
LASFDR01,CreditOneFDRFileWatcher,Stopped,Manual
LASFDR01,CreditOneFDRFileWatcherFIN,Stopped,Manual
LASFDR01,Cryptographic Services,Running,Automatic
LASFDR01,DCOM Server Process Launcher,Running,Automatic
LASFDR01,Disk Defragmenter,Stopped,Manual
LASFDR01,DFS Namespace,Stopped,Automatic
LASFDR01,DFS Replication,Running,Automatic
LASFDR01,DHCP Client,Running,Automatic
LASFDR01,Diagnostics Tracking Service,Running,Automatic
LASFDR01,DNS Client,Running,Automatic
LASFDR01,Wired AutoConfig,Stopped,Manual
LASFDR01,Diagnostic Policy Service,Running,Automatic
LASFDR01,Extensible Authentication Protocol,Stopped,Manual
LASFDR01,Encrypting File System (EFS),Stopped,Manual
LASFDR01,Windows Event Log,Running,Automatic
LASFDR01,COM+ Event System,Running,Automatic
LASFDR01,Microsoft Fibre Channel Platform Registration Service,Stopped,Manual
LASFDR01,Function Discovery Provider Host,Running,Manual
LASFDR01,Function Discovery Resource Publication,Stopped,Manual
LASFDR01,FdrFileWatcherMcycle,Stopped,Manual
LASFDR01,Windows Font Cache Service,Running,Automatic
LASFDR01,Windows Presentation Foundation Font Cache 3.0.0.0,Running,Manual
LASFDR01,Group Policy Client,Running,Automatic
LASFDR01,Commvault Client Manager Service (Instance001),Running,Automatic
LASFDR01,Commvault Cluster Plugin (lasfdr) (Instance001),Running,Manual
LASFDR01,Commvault Communications Service (Instance001),Running,Automatic
LASFDR01,Human Interface Device Access,Stopped,Manual
LASFDR01,hivdsprv,Running,Manual
LASFDR01,Health Key and Certificate Management,Stopped,Manual
LASFDR01,Windows CardSpace,Stopped,Manual
LASFDR01,IKE and AuthIP IPsec Keying Modules,Running,Automatic
LASFDR01,PnP-X IP Bus Enumerator,Stopped,Disabled
LASFDR01,IP Helper,Running,Automatic
LASFDR01,CNG Key Isolation,Stopped,Manual
LASFDR01,KtmRm for Distributed Transaction Coordinator,Stopped,Manual
LASFDR01,Server,Running,Automatic
LASFDR01,Workstation,Running,Automatic
LASFDR01,Link-Layer Topology Discovery Mapper,Stopped,Manual
LASFDR01,TCP/IP NetBIOS Helper,Running,Automatic
LASFDR01,Multimedia Class Scheduler,Stopped,Manual
LASFDR01,Windows Firewall,Stopped,Disabled
LASFDR01,Distributed Transaction Coordinator,Running,Automatic
LASFDR01,Microsoft iSCSI Initiator Service,Stopped,Manual
LASFDR01,Windows Installer,Stopped,Manual
LASFDR01,Network Access Protection Agent,Stopped,Manual
LASFDR01,Netlogon,Running,Automatic
LASFDR01,Network Connections,Running,Manual
LASFDR01,Net.Msmq Listener Adapter,Stopped,Disabled
LASFDR01,Net.Pipe Listener Adapter,Stopped,Disabled
LASFDR01,Network List Service,Running,Manual
LASFDR01,Net.Tcp Listener Adapter,Stopped,Disabled
LASFDR01,Net.Tcp Port Sharing Service,Stopped,Disabled
LASFDR01,Network Location Awareness,Running,Automatic
LASFDR01,Network Store Interface Service,Running,Automatic
LASFDR01,ONC/RPC Portmapper,Running,Automatic
LASFDR01,Performance Counter DLL Host,Stopped,Manual
LASFDR01,Performance Logs & Alerts,Stopped,Manual
LASFDR01,Plug and Play,Running,Automatic
LASFDR01,IPsec Policy Agent,Running,Manual
LASFDR01,Power,Running,Automatic
LASFDR01,User Profile Service,Running,Automatic
LASFDR01,Protected Storage,Stopped,Manual
LASFDR01,QLManagementAgentJava,Running,Automatic
LASFDR01,QLPartitionAgent,Running,Automatic
LASFDR01,Remote Access Auto Connection Manager,Stopped,Manual
LASFDR01,Remote Access Connection Manager,Stopped,Manual
LASFDR01,Routing and Remote Access,Stopped,Disabled
LASFDR01,Remote Registry,Stopped,Manual
LASFDR01,RPC Endpoint Mapper,Running,Automatic
LASFDR01,Remote Procedure Call (RPC) Locator,Stopped,Manual
LASFDR01,Remote Procedure Call (RPC),Running,Automatic
LASFDR01,Resultant Set of Policy Provider,Stopped,Manual
LASFDR01,Special Administration Console Helper,Stopped,Manual
LASFDR01,Security Accounts Manager,Running,Automatic
LASFDR01,Smart Card,Stopped,Manual
LASFDR01,Task Scheduler,Running,Automatic
LASFDR01,Smart Card Removal Policy,Stopped,Manual
LASFDR01,Secondary Logon,Running,Manual
LASFDR01,System Event Notification Service,Running,Automatic
LASFDR01,Symantec Endpoint Protection,Running,Automatic
LASFDR01,Remote Desktop Configuration,Running,Manual
LASFDR01,Internet Connection Sharing (ICS),Stopped,Disabled
LASFDR01,Shell Hardware Detection,Running,Automatic
LASFDR01,Symantec Auto-upgrade Agent,Stopped,Manual
LASFDR01,Symantec Network Access Control,Stopped,Manual
LASFDR01,SNMP Service,Running,Automatic
LASFDR01,SNMP Trap,Stopped,Manual
LASFDR01,Print Spooler,Running,Automatic
LASFDR01,Software Protection,Running,Automatic
LASFDR01,SPP Notification Service,Stopped,Manual
LASFDR01,SSDP Discovery,Stopped,Disabled
LASFDR01,Secure Socket Tunneling Protocol Service,Stopped,Manual
LASFDR01,Microsoft Software Shadow Copy Provider,Stopped,Manual
LASFDR01,HP ProLiant System Shutdown Service,Running,Automatic
LASFDR01,HP System Management Homepage,Stopped,Disabled
LASFDR01,Telephony,Stopped,Manual
LASFDR01,Remote Desktop Services,Running,Manual
LASFDR01,Thread Ordering Server,Stopped,Manual
LASFDR01,Track-It! Workstation Manager,Running,Automatic
LASFDR01,Distributed Link Tracking Client,Running,Automatic
LASFDR01,Windows Modules Installer,Running,Automatic
LASFDR01,Interactive Services Detection,Stopped,Manual
LASFDR01,Remote Desktop Services UserMode Port Redirector,Running,Manual
LASFDR01,UPnP Device Host,Stopped,Disabled
LASFDR01,Desktop Window Manager Session Manager,Running,Automatic
LASFDR01,Credential Manager,Stopped,Manual
LASFDR01,Virtual Disk,Running,Automatic
LASFDR01,Volume Shadow Copy,Stopped,Manual
LASFDR01,Windows Time,Running,Manual
LASFDR01,Windows Color System,Stopped,Manual
LASFDR01,Diagnostic Service Host,Stopped,Manual
LASFDR01,Diagnostic System Host,Stopped,Manual
LASFDR01,Windows Event Collector,Stopped,Manual
LASFDR01,Problem Reports and Solutions Control Panel Support,Stopped,Manual
LASFDR01,Windows Error Reporting Service,Stopped,Manual
LASFDR01,WinHTTP Web Proxy Auto-Discovery Service,Stopped,Manual
LASFDR01,Windows Management Instrumentation,Running,Automatic
LASFDR01,Windows Remote Management (WS-Management),Running,Automatic
LASFDR01,WMI Performance Adapter,Stopped,Manual
LASFDR01,Portable Device Enumerator Service,Stopped,Manual
LASFDR01,Windows Update,Running,Automatic
LASFDR01,Windows Driver Foundation - User-mode Driver Framework,Stopped,Manual
MachineName,DisplayName,Status,StartType
LASFDR02,Application Experience,Stopped,Manual
LASFDR02,Application Layer Gateway Service,Stopped,Manual
LASFDR02,Application Identity,Stopped,Manual
LASFDR02,Application Information,Stopped,Manual
LASFDR02,Application Management,Stopped,Manual
LASFDR02,ArchiveCreditOneFDRFileWatcher,Stopped,Manual
LASFDR02,ArchiveFdrFileWatcherMcycle,Stopped,Manual
LASFDR02,MFT Platform Server,Stopped,Manual
LASFDR02,ASP.NET State Service,Stopped,Manual
LASFDR02,Windows Audio Endpoint Builder,Stopped,Manual
LASFDR02,Windows Audio,Stopped,Manual
LASFDR02,Base Filtering Engine,Running,Automatic
LASFDR02,Background Intelligent Transfer Service,Running,Manual
LASFDR02,Computer Browser,Stopped,Disabled
LASFDR02,Certificate Propagation,Running,Manual
LASFDR02,HP Insight Event Notifier,Stopped,Disabled
LASFDR02,HP Smart Array SAS/SATA Event Notification Service,Running,Automatic
LASFDR02,Microsoft .NET Framework NGEN v2.0.50727_X86,Stopped,Disabled
LASFDR02,Microsoft .NET Framework NGEN v2.0.50727_X64,Stopped,Disabled
LASFDR02,Microsoft .NET Framework NGEN v4.0.30319_X86,Stopped,Automatic
LASFDR02,Microsoft .NET Framework NGEN v4.0.30319_X64,Stopped,Automatic
LASFDR02,Cluster Service,Running,Automatic
LASFDR02,COM+ System Application,Stopped,Manual
LASFDR02,HP Insight NIC Agents,Running,Automatic
LASFDR02,HP ProLiant Remote Monitor Service,Running,Automatic
LASFDR02,HP Version Control Agent,Running,Automatic
LASFDR02,HP Insight Foundation Agents,Running,Automatic
LASFDR02,HP Insight Server Agents,Running,Automatic
LASFDR02,HP Insight Storage Agents,Running,Automatic
LASFDR02,CreditOneFDRFileWatcher,Stopped,Manual
LASFDR02,CreditOneFDRFileWatcherFIN,Stopped,Manual
LASFDR02,Cryptographic Services,Running,Automatic
LASFDR02,DCOM Server Process Launcher,Running,Automatic
LASFDR02,Disk Defragmenter,Stopped,Manual
LASFDR02,DHCP Client,Running,Automatic
LASFDR02,Diagnostics Tracking Service,Running,Automatic
LASFDR02,DNS Client,Running,Automatic
LASFDR02,Wired AutoConfig,Stopped,Manual
LASFDR02,Diagnostic Policy Service,Running,Automatic
LASFDR02,Extensible Authentication Protocol,Stopped,Manual
LASFDR02,Encrypting File System (EFS),Stopped,Manual
LASFDR02,Windows Event Log,Running,Automatic
LASFDR02,COM+ Event System,Running,Automatic
LASFDR02,Microsoft Fibre Channel Platform Registration Service,Stopped,Manual
LASFDR02,Function Discovery Provider Host,Stopped,Manual
LASFDR02,Function Discovery Resource Publication,Stopped,Manual
LASFDR02,FdrFileWatcherMcycle,Stopped,Manual
LASFDR02,Windows Font Cache Service,Running,Automatic
LASFDR02,Group Policy Client,Running,Automatic
LASFDR02,Commvault Client Manager Service (Instance001),Running,Automatic
LASFDR02,Commvault Cluster Plugin (lasfdr) (Instance001),Stopped,Manual
LASFDR02,Commvault Communications Service (Instance001),Running,Automatic
LASFDR02,Human Interface Device Access,Stopped,Manual
LASFDR02,Health Key and Certificate Management,Stopped,Manual
LASFDR02,HP WMI Storage Providers,Running,Automatic
LASFDR02,IKE and AuthIP IPsec Keying Modules,Running,Automatic
LASFDR02,PnP-X IP Bus Enumerator,Stopped,Disabled
LASFDR02,IP Helper,Running,Automatic
LASFDR02,CNG Key Isolation,Stopped,Manual
LASFDR02,KtmRm for Distributed Transaction Coordinator,Stopped,Manual
LASFDR02,Server,Running,Automatic
LASFDR02,Workstation,Running,Automatic
LASFDR02,Link-Layer Topology Discovery Mapper,Stopped,Manual
LASFDR02,TCP/IP NetBIOS Helper,Running,Automatic
LASFDR02,Multimedia Class Scheduler,Stopped,Manual
LASFDR02,Windows Firewall,Running,Automatic
LASFDR02,Distributed Transaction Coordinator,Running,Automatic
LASFDR02,Microsoft iSCSI Initiator Service,Stopped,Manual
LASFDR02,Windows Installer,Stopped,Manual
LASFDR02,Network Access Protection Agent,Stopped,Manual
LASFDR02,Netlogon,Running,Automatic
LASFDR02,Network Connections,Running,Manual
LASFDR02,Net.Msmq Listener Adapter,Stopped,Disabled
LASFDR02,Net.Pipe Listener Adapter,Stopped,Disabled
LASFDR02,Network List Service,Running,Manual
LASFDR02,Net.Tcp Listener Adapter,Stopped,Disabled
LASFDR02,Net.Tcp Port Sharing Service,Stopped,Disabled
LASFDR02,Network Location Awareness,Running,Automatic
LASFDR02,Network Store Interface Service,Running,Automatic
LASFDR02,ONC/RPC Portmapper,Running,Automatic
LASFDR02,Performance Counter DLL Host,Stopped,Manual
LASFDR02,Performance Logs & Alerts,Stopped,Manual
LASFDR02,Plug and Play,Running,Automatic
LASFDR02,IPsec Policy Agent,Running,Manual
LASFDR02,Power,Running,Automatic
LASFDR02,User Profile Service,Running,Automatic
LASFDR02,Protected Storage,Stopped,Manual
LASFDR02,QLogic Management Suite Java Agent,Running,Automatic
LASFDR02,Remote Access Auto Connection Manager,Stopped,Manual
LASFDR02,Remote Access Connection Manager,Stopped,Manual
LASFDR02,Routing and Remote Access,Stopped,Disabled
LASFDR02,Remote Registry,Stopped,Manual
LASFDR02,RPC Endpoint Mapper,Running,Automatic
